u,v,key,osmid,name,highway,oneway,reversed,length,geometry,Cost of returning,Edge Betweenness,bridge,lanes,ref,access,maxspeed,tunnel,junction
734045709,734045627,0,33459869,什邡小街,residential,False,False,76.118,"LINESTRING (116.3606135 39.9150326, 116.361506 39.9150307)",1.493171342500713,0.0011259172799878956,,,,,,,
734045709,380764275,0,33459869,什邡小街,residential,False,True,92.215,"LINESTRING (116.3606135 39.9150326, 116.359533 39.915002)",1.4917327151935729,0.0010715919693645595,,,,,,,
734045709,734045457,0,59189098,,residential,False,False,49.448,"LINESTRING (116.3606135 39.9150326, 116.3605925 39.915477)",1.469398481110553,0.0008047206821645105,,,,,,,
734045767,734046184,0,59189034,,residential,False,False,119.71600000000001,"LINESTRING (116.3721335 39.9088051, 116.3720961 39.9080755, 116.3716445 39.9080817)",1.2046507048696964,0.00019748763450737965,,,,,,,
734045767,734045459,0,59189109,,residential,False,False,39.567,"LINESTRING (116.3721335 39.9088051, 116.372122 39.9088061, 116.3716728 39.9088468)",1.1994415606753315,0.0001028866625598461,,,,,,,
734045767,734045614,0,59189109,,residential,False,True,290.502,"LINESTRING (116.3721335 39.9088051, 116.374354 39.9087785, 116.3743487 39.9092975, 116.3743226 39.909677, 116.3743219 39.909687)",1.603933205428762,0.0006749595622273378,,,,,,,
734045769,1841521859,0,173308116,,tertiary_link,True,False,46.204,"LINESTRING (116.3642763 39.9467248, 116.3641259 39.947124)",31.74178252538166,0.004075118791586061,,,,,,,
734045769,734045400,0,59189017,,residential,False,False,141.36599999999999,"LINESTRING (116.3642763 39.9467248, 116.3646013 39.9456014, 116.3646087 39.9454809)",1.7709991577424744,0.00011484687683501028,,,,,,,
734045769,1687193386,0,243055478,德胜门西大街,tertiary,True,False,80.748,"LINESTRING (116.3642763 39.9467248, 116.36468 39.9468075, 116.3650371 39.9468843, 116.3651908 39.9469139)",10.72000235801629,0.011708545429000638,,,,,,,
734045775,252853591,0,59188996,,residential,False,True,106.50999999999999,"LINESTRING (116.3624908 39.9118234, 116.3624699 39.9127133, 116.3624677 39.9127811)",1.2519331330451422,0.00026838432635534085,,,,,,,
734045784,734045807,0,59188965,大乘胡同,residential,False,False,141.373,"LINESTRING (116.3567002 39.917933, 116.355043 39.9179018)",1.5652035617041191,0.000315432639136559,,,,,,,
734045784,734046270,0,59188965,大乘胡同,residential,False,True,142.62,"LINESTRING (116.3567002 39.917933, 116.3583725 39.9179389)",1.6895131766200295,0.001328448378346248,,,,,,,
734045784,734046283,0,59189067,锦什坊街,tertiary,False,False,74.625,"LINESTRING (116.3567002 39.917933, 116.356678 39.9186039)",1.5854556182127755,0.001004585949630206,,,,,,,
734045784,9751994500,0,59189067,锦什坊街,tertiary,False,True,70.054,"LINESTRING (116.3567002 39.917933, 116.3566947 39.917303)",1.5441939156164963,0.0003004463465508111,,,,,,,
734045790,734046272,0,59189084,,residential,False,True,124.592,"LINESTRING (116.3595406 39.9140233, 116.3580798 39.9140328)",1.4008972022322117,0.00018343798520824102,,,,,,,
734045790,734045574,0,1061439256,二龙路,residential,False,False,36.154,"LINESTRING (116.3595406 39.9140233, 116.3595399 39.9140578, 116.3595341 39.9143484)",1.5362705586583507,0.0015102292254320266,,,,,,,
734045790,380764413,0,1061439256,二龙路,residential,False,True,139.07299999999998,"LINESTRING (116.3595406 39.9140233, 116.359566 39.9128542, 116.3595102 39.9127849)",1.631266123856272,0.0007514761137949543,,,,,,,
734045800,734046180,0,33460071,二龙路,residential,False,False,169.355,"LINESTRING (116.3602295 39.9080736, 116.360526 39.9081159, 116.3606786 39.9081752, 116.3607969 39.9082538, 116.3608288 39.9083288, 116.3608072 39.9092902)",1.204970600166168,0.0013830618869039256,,,,,,,
734045800,380764725,0,33460071,二龙路,residential,False,True,23.967,"LINESTRING (116.3602295 39.9080736, 116.3600435 39.9080516, 116.3599518 39.9080407)",1.622392951362163,0.0010921260721863777,,,,,,,
734045800,734045358,0,59189011,,residential,False,True,135.562,"LINESTRING (116.3602295 39.9080736, 116.3602306 39.9082257, 116.3602195 39.9092927)",1.1766100111608881,7.66606505347873e-05,,,,,,,
734045805,734046186,0,59188988,,residential,False,False,79.518,"LINESTRING (116.3614938 39.9069484, 116.3615168 39.9062335)",1.2743406113871665,0.00026838432635534085,,,,,,,
734045807,734045784,0,59188965,大乘胡同,residential,False,True,141.373,"LINESTRING (116.355043 39.9179018, 116.3567002 39.917933)",1.5652035617041187,0.0004153652728694067,,,,,,,
734045807,734045331,0,1061423722,华嘉寺街,tertiary,False,True,73.879,"LINESTRING (116.355043 39.9179018, 116.3550383 39.9185662)",1.440621425535894,0.0005317251888597088,,,,,,,
734045807,9751996005,0,1061423722,华嘉寺街,tertiary,False,False,69.917,"LINESTRING (116.355043 39.9179018, 116.3550505 39.9173523, 116.3550103 39.9172793)",1.6356836341737828,0.0003499443417739303,,,,,,,
734045809,734045479,0,59189065,前桃园胡同,residential,False,False,255.768,"LINESTRING (116.3498769 39.9412288, 116.3528622 39.9414569)",1.7917824708811634,0.0009251874187191763,,,,,,,
734045809,530640501,0,127169798,西直门北大街,tertiary,True,False,52.702,"LINESTRING (116.3498769 39.9412288, 116.349904 39.9412836, 116.3499327 39.9413396, 116.3499629 39.9413939, 116.3499962 39.9414481, 116.3500302 39.9415009, 116.3500659 39.9415536, 116.350103 39.9416049, 116.3501427 39.9416558)",8.081477702239022,0.01194868635779053,,3,,,,,
734045811,734045648,0,146739622,学院北小街,unclassified,False,False,116.677,"LINESTRING (116.3525402 39.9125518, 116.3525026 39.9115029)",1.5276202749250218,3.6961385079272445e-05,,,,,,,
734045811,252853363,0,151938429,广宁伯街,secondary,True,False,101.82799999999999,"LINESTRING (116.3525402 39.9125518, 116.3534522 39.9125723, 116.3537336 39.9125786)",4.712528685617795,0.006561042123730578,,,,,,,
734045816,734046285,0,59189070,,residential,False,True,36.842,"LINESTRING (116.3514656 39.9020167, 116.3510337 39.9020172)",1.6432853172453188,0.001674718196457327,,,,,,,
734045816,734045920,0,150926363,,residential,False,True,232.286,"LINESTRING (116.3514656 39.9020167, 116.351439 39.9041056)",1.6071365156884199,0.00010735373054213633,,,,,,,
734045816,734045334,0,59189070,,residential,False,False,122.076,"LINESTRING (116.3514656 39.9020167, 116.3519983 39.9020513, 116.3527862 39.9023794)",1.4113930030736057,0.002858851459182166,,,,,,,
734045817,380764736,0,33459918,太平桥大街,residential,False,False,165.79500000000002,"LINESTRING (116.3598828 39.90625, 116.3598934 39.9075903, 116.3598946 39.907741)",1.5323614046720808,0.0010344144358345312,,,,,,,
734045817,380764721,0,33459918,太平桥大街,residential,False,True,38.563,"LINESTRING (116.3598828 39.90625, 116.3598818 39.9061105, 116.3598815 39.9059032)",1.4218023011758976,0.0009880866178891663,,,,,,,
734045817,734046186,0,59189120,,residential,False,False,139.388,"LINESTRING (116.3598828 39.90625, 116.3599925 39.9062489, 116.360623 39.9062425, 116.3615168 39.9062335)",1.3857666060311749,0.0002115372838065183,,,,,,,
734045832,734045352,0,33679540,北草厂胡同,tertiary,False,False,55.236,"LINESTRING (116.3576045 39.941375, 116.357518 39.9418673)",1.5096297933613707,0.0017004398620972883,,,,,,,
734045832,385076480,0,33679540,北草厂胡同,tertiary,False,True,34.269,"LINESTRING (116.3576045 39.941375, 116.3576453 39.9410684)",1.5273657256214457,0.002006938365269267,,,,,,,
734045832,734046167,0,59188974,,residential,False,True,155.494,"LINESTRING (116.3576045 39.941375, 116.3557995 39.9411742)",1.5144322815120193,0.0002511644997784478,,,,,,,
734045840,635107795,0,34104224,东冠英胡同,residential,False,False,113.274,"LINESTRING (116.3590382 39.9353441, 116.3602211 39.9353637, 116.3603657 39.9353752)",1.6235577830671846,0.003663428042379506,,,,,,,
734045840,385076459,0,34104224,东冠英胡同,residential,False,True,105.52600000000001,"LINESTRING (116.3590382 39.9353441, 116.3583768 39.9353344, 116.3581731 39.9354228, 116.3579484 39.9356206)",1.19994377035007,0.00012097108293976303,,,,,,,
734045840,734045568,0,59189016,,residential,False,True,179.484,"LINESTRING (116.3590382 39.9353441, 116.3590612 39.9356816, 116.3589322 39.9357176, 116.3589098 39.9361158, 116.3579027 39.9361306)",1.223611299636327,0.0,,,,,,,
734045850,734046357,0,59188951,,residential,False,True,97.28,"LINESTRING (116.3599466 39.9420786, 116.3588115 39.9419892)",1.5161649728959072,0.0008313789910910813,,,,,,,
734045850,734045348,0,1066633788,,residential,False,False,112.115,"LINESTRING (116.3599466 39.9420786, 116.3600676 39.9410746)",1.5103060195983953,0.0009240346269818111,,,,,,,
734045850,1480544853,0,59188951,,residential,False,False,359.60600000000005,"LINESTRING (116.3599466 39.9420786, 116.3612055 39.9421913, 116.3611565 39.9426298, 116.3610643 39.9433108, 116.361053 39.9433943, 116.3609533 39.9441305, 116.3609452 39.9441905, 116.3609166 39.9444017, 116.3609111 39.9444422)",1.5440376906484439,0.00010209411824040751,,,,,,,
734045866,342790299,0,30833806,二龙路西街,unclassified,False,False,106.572,"LINESTRING (116.3593541 39.9106909, 116.3606036 39.9106888)",1.4120668713559394,0.0003366872367942303,,,,,,,
734045866,342790110,0,30833806,二龙路西街,unclassified,False,True,190.634,"LINESTRING (116.3593541 39.9106909, 116.3571194 39.9107226)",1.563820831855688,0.0002735718891734843,,,,,,,
734045866,734045363,0,59189068,,residential,False,False,195.08599999999998,"LINESTRING (116.3593541 39.9106909, 116.3593558 39.910067, 116.3594958 39.9099868, 116.3606662 39.9099605, 116.3607944 39.9099576)",1.4147811548713827,0.0,,,,,,,
734045877,734045515,0,59189030,,residential,False,False,106.195,"LINESTRING (116.3556372 39.9416835, 116.3554553 39.9426283)",1.5071840295101473,0.0006666018221314398,,,,,,,
734045877,734046167,0,59189030,,residential,False,True,58.297,"LINESTRING (116.3556372 39.9416835, 116.3557995 39.9411742)",1.5133176461096285,0.0027918454394478126,,,,,,,
734045877,734045599,0,59189065,前桃园胡同,residential,False,True,115.109,"LINESTRING (116.3556372 39.9416835, 116.3542988 39.9415469)",1.4965320948711431,0.0021647267343211317,,,,,,,
734045879,1015629194,0,59189045,,residential,False,False,252.536,"LINESTRING (116.3545862 39.8997477, 116.3516259 39.8997307)",1.5146959490417748,0.001221382845738453,,,,,,,
734045879,734046179,0,59189113,,residential,False,True,88.005,"LINESTRING (116.3545862 39.8997477, 116.3544518 39.9005324)",1.4234618314501895,0.0007168923616739977,,,,,,,
734045879,734046274,0,59189113,,residential,False,False,236.86499999999998,"LINESTRING (116.3545862 39.8997477, 116.3546519 39.8994874, 116.3547966 39.8994278, 116.3570629 39.8994653)",1.4016868882117042,0.0006349720988374815,,,,,,,
734045889,734045577,0,59188926,,residential,False,False,83.258,"LINESTRING (116.3574275 39.9188693, 116.3584037 39.9188781)",1.491777883768064,0.00026838432635534085,,,,,,,
734045894,385036942,0,"[59188969, 374530875]",温家街,residential,False,True,378.43499999999995,"LINESTRING (116.3587926 39.8987879, 116.3587538 39.8992413, 116.3592052 39.8992653, 116.3592857 39.8992283, 116.3597349 39.8992792, 116.3604102 39.8994211, 116.3604141 39.899606, 116.3604578 39.8996158, 116.3604837 39.8996216, 116.361092 39.8996303, 116.3623123 39.8996705)",1.4920584854942804,0.0005580952998519383,,,,,,,
734045894,734046280,0,59188984,宣武门西街,residential,False,True,110.52199999999999,"LINESTRING (116.3587926 39.8987879, 116.3581672 39.8987694, 116.3574993 39.8987315)",1.2627151370225886,0.00026838432635534085,,,,,,,
734045894,734045323,0,59189009,宣武门西街,residential,False,False,121.897,"LINESTRING (116.3587926 39.8987879, 116.3597225 39.8988071, 116.3597847 39.8984275)",1.6594889825851002,0.0003191792122829959,,,,,,,
734045896,385076330,0,33679487,西直门南小街,tertiary,False,False,98.017,"LINESTRING (116.3527707 39.9357559, 116.3526548 39.9366329)",1.6067175091569645,0.0014238418946132202,,,,,,,
734045896,385076227,0,33679487,西直门南小街,tertiary,False,True,74.468,"LINESTRING (116.3527707 39.9357559, 116.3528185 39.9350872)",1.5287355055392542,0.003662995745477994,,,,,,,
734045896,734045428,0,59189046,,residential,False,True,64.053,"LINESTRING (116.3527707 39.9357559, 116.3520215 39.9357132)",1.3949893077670659,0.0004958445460342163,,,,,,,
734045906,530641405,0,42488849,复兴门北顺城街,tertiary,False,False,115.062,"LINESTRING (116.351425 39.909748, 116.3513506 39.9107812)",1.716077521017135,0.000561553675064034,,,,,,,
734045906,734045522,0,42488849,复兴门北顺城街,tertiary,False,True,97.34,"LINESTRING (116.351425 39.909748, 116.3514423 39.9088727)",1.4802059640724208,0.006365211627345661,,,,,,,
734045906,734045545,0,59189005,兴盛街,tertiary,False,False,171.442,"LINESTRING (116.351425 39.909748, 116.3534346 39.9097803)",1.6009719239290658,0.00023884403808535702,,,,,,,
734045913,380762702,0,33459778,中京畿道,tertiary,False,False,137.786,"LINESTRING (116.3638944 39.9074499, 116.365357 39.907485, 116.365509 39.9074887)",1.579327694203197,0.0033626934978943537,,,,,,,
734045913,380765609,0,33459778,中京畿道,tertiary,False,True,105.72000000000001,"LINESTRING (116.3638944 39.9074499, 116.3636778 39.9074636, 116.3629833 39.9076277, 116.3628292 39.907657, 116.3626933 39.907668)",1.5471679160691723,0.000889594973828025,,,,,,,
734045913,734045550,0,59188962,华远西街,residential,False,False,175.61599999999999,"LINESTRING (116.3638944 39.9074499, 116.3638939 39.9073961, 116.3638812 39.9060877, 116.3638839 39.9058706)",1.4207816169717704,0.0005375611970301203,,,,,,,
734045920,734045369,0,26489009,西铁匠胡同,tertiary,False,True,109.386,"LINESTRING (116.351439 39.9041056, 116.3527206 39.9041396)",1.73988198535188,0.0007836101834740099,,,,,,,
734045920,1298068572,0,59188973,西铁匠胡同,tertiary_link,True,False,37.672,"LINESTRING (116.351439 39.9041056, 116.3511064 39.9043285)",7.95694140824452,0.000287189241571111,,,,,,,
734045920,734045816,0,150926363,,residential,False,False,232.286,"LINESTRING (116.351439 39.9041056, 116.3514656 39.9020167)",1.6071365156884203,2.9468238786398498e-05,,,,,,,
734045925,734046289,0,33459857,什邡街,residential,False,True,85.009,"LINESTRING (116.3626627 39.9161338, 116.362758 39.9153728)",1.5328795479284647,0.01597574814382518,,,,,,,
734045925,331880671,0,"[30833776, 33459857]","['什邡街', '丰盛胡同']",residential,False,"[False, True]",465.253,"LINESTRING (116.3626627 39.9161338, 116.3626195 39.9167021, 116.3625791 39.9172334, 116.3624302 39.9172314, 116.3618106 39.9172216, 116.3609899 39.9172087, 116.3587245 39.9171866, 116.358713 39.9171865, 116.3585605 39.9171913)",1.6955190138836544,0.015073040163984624,,,,,,,
734045925,734045336,0,59189010,,residential,False,False,133.16699999999997,"LINESTRING (116.3626627 39.9161338, 116.3631824 39.9161266, 116.3631912 39.9165766, 116.363646 39.9165829)",1.262644640301648,0.00026838432635534085,,,,,,,
734045947,734046213,0,59189096,,residential,False,True,92.342,"LINESTRING (116.3645811 39.9017384, 116.3645695 39.9025297, 116.3645689 39.9025688)",1.2813926683012513,0.00026838432635534085,,,,,,,
734045958,384027832,0,30784402,大石桥胡同,residential,False,True,76.734,"LINESTRING (116.3849032 39.945243, 116.3840035 39.945222)",1.5972701096661,0.00011751270772766736,,,,,,,
734045958,734045346,0,59188990,,residential,False,True,171.176,"LINESTRING (116.3849032 39.945243, 116.3848338 39.9467815)",1.2668109514733583,0.00026838432635534085,,,,,,,
734045958,528868018,0,30784402,大石桥胡同,residential,False,False,230.71400000000003,"LINESTRING (116.3849032 39.945243, 116.3860657 39.9453081, 116.3874804 39.9453131, 116.3876058 39.9453229)",1.4862611967499826,0.0006289919916998995,,,,,,,
734045972,390934259,0,34104280,后纱络胡同,residential,False,False,165.265,"LINESTRING (116.3595559 39.9291791, 116.3606164 39.929178, 116.3614932 39.9292081)",1.2651864914590891,0.00026838432635534085,,,,,,,
734045976,342796739,0,"[59188953, 30833915]","['文昌胡同', '察院胡同']",residential,False,False,365.582,"LINESTRING (116.3597587 39.9057394, 116.3597632 39.9055693, 116.3597576 39.904176, 116.3597573 39.9041059, 116.3592328 39.9041253, 116.3576022 39.9041615)",1.4542022549020386,4.935389625594858e-05,,,,,,,
734045976,330842106,0,1051962154,复兴门内大街,trunk,True,False,201.74,"LINESTRING (116.3597587 39.9057394, 116.3609701 39.9057406, 116.3621238 39.9057348)",16.369107827932382,0.008147139455377954,,,,,,,
734046167,734045832,0,59188974,,residential,False,False,155.494,"LINESTRING (116.3557995 39.9411742, 116.3576045 39.941375)",1.5144322815120177,0.0003127668082439019,,,,,,,
734046167,734045877,0,59189030,,residential,False,False,58.297,"LINESTRING (116.3557995 39.9411742, 116.3556372 39.9416835)",1.5133176461096274,0.00274594991840396,,,,,,,
734046167,734045355,0,59189030,,residential,False,True,58.603,"LINESTRING (116.3557995 39.9411742, 116.3558667 39.9406497)",1.609024257143713,0.0031751486921217493,,,,,,,
734046169,385036934,0,59189080,,residential,False,False,49.885000000000005,"LINESTRING (116.3545282 39.9025102, 116.3547243 39.9025642, 116.3548072 39.9028459)",1.4305605380402784,0.001060424299408834,,,,,,,
734046169,734045570,0,59189080,,residential,False,True,261.195,"LINESTRING (116.3545282 39.9025102, 116.3545157 39.9027133, 116.3536055 39.9026976, 116.3535762 39.9032834, 116.3535582 39.9036893, 116.3535379 39.9041439)",1.4434233819907774,3.5304246956809938e-06,,,,,,,
734046169,734046179,0,59189113,,residential,False,False,223.82999999999998,"LINESTRING (116.3545282 39.9025102, 116.3545307 39.9014477, 116.3543949 39.9012634, 116.3543876 39.9006857, 116.3544518 39.9005324)",1.5403632900383837,0.0003519617273143195,,,,,,,
734046176,1673265478,0,127844309,,primary_link,False,False,6.739,"LINESTRING (116.3584667 39.8981179, 116.3584658 39.8981785)",1.661248815197609,0.0001105239078198907,,,,,,,
734046176,1414035071,0,154860697,宣武门西大街,primary,True,False,108.465,"LINESTRING (116.3584667 39.8981179, 116.3573915 39.8980934, 116.3571958 39.898089)",18.26333861291164,0.005269050784078505,,,,,,,
734046179,734045879,0,59189113,,residential,False,False,88.005,"LINESTRING (116.3544518 39.9005324, 116.3545862 39.8997477)",1.4234618314501901,0.0014556157168743493,,,,,,,
734046179,734045644,0,59188955,,residential,False,False,220.11,"LINESTRING (116.3544518 39.9005324, 116.3569023 39.900617, 116.3570296 39.9006156)",1.3983801955343997,5.763958686826112e-07,,,,,,,
734046179,734046169,0,59189113,,residential,False,True,223.82999999999998,"LINESTRING (116.3544518 39.9005324, 116.3543876 39.9006857, 116.3543949 39.9012634, 116.3545307 39.9014477, 116.3545282 39.9025102)",1.5403632900383837,0.0008526335887487527,,,,,,,
734046180,380765651,0,33460071,二龙路,residential,False,False,5.617,"LINESTRING (116.3608072 39.9092902, 116.3608086 39.9093407)",1.6097538196700778,0.00203741529682586,,,,,,,
734046180,734045800,0,33460071,二龙路,residential,False,True,169.355,"LINESTRING (116.3608072 39.9092902, 116.3608288 39.9083288, 116.3607969 39.9082538, 116.3606786 39.9081752, 116.360526 39.9081159, 116.3602295 39.9080736)",1.2049706001661684,0.0009326805650120502,,,,,,,
734046180,734045358,0,59189101,,residential,False,True,50.126999999999995,"LINESTRING (116.3608072 39.9092902, 116.3606908 39.9092906, 116.3602195 39.9092927)",1.1760451011060966,0.0004599639032087237,,,,,,,
734046184,734045767,0,59189034,,residential,False,True,119.71600000000001,"LINESTRING (116.3716445 39.9080817, 116.3720961 39.9080755, 116.3721335 39.9088051)",1.2046507048696997,0.0004514620641456552,,,,,,,
734046184,734045580,0,59189062,,unclassified,False,False,246.526,"LINESTRING (116.3716445 39.9080817, 116.3716045 39.9062612, 116.3716044 39.9061058, 116.3716045 39.9060484, 116.3716052 39.9058649)",1.613566727614733,0.00047840857100656727,,,,,,,
734046184,734045459,0,59189062,,unclassified,False,True,85.111,"LINESTRING (116.3716445 39.9080817, 116.3716449 39.9081136, 116.3716459 39.9081836, 116.3716728 39.9088468)",1.2046580160027447,0.00015288900416806262,,,,,,,
734046186,734045805,0,59188988,,residential,False,True,79.518,"LINESTRING (116.3615168 39.9062335, 116.3614938 39.9069484)",1.2743406113871667,0.00026838432635534085,,,,,,,
734046186,734045359,0,59188988,,residential,False,False,37.252,"LINESTRING (116.3615168 39.9062335, 116.3615185 39.9060849, 116.3615215 39.9058985)",1.385783569110412,0.0001889137459607258,,,,,,,
734046186,734045817,0,59189120,,residential,False,True,139.388,"LINESTRING (116.3615168 39.9062335, 116.360623 39.9062425, 116.3599925 39.9062489, 116.3598828 39.90625)",1.3857666060311746,0.0007442711654364217,,,,,,,
734046208,331881297,0,59189087,锦什坊街,tertiary,False,False,117.649,"LINESTRING (116.356753 39.9159935, 116.3567822 39.9149357)",1.4215794247195752,0.0002387719886017717,,2,,,,,
734046208,734046247,0,59189087,锦什坊街,tertiary,False,True,114.036,"LINESTRING (116.356753 39.9159935, 116.3567093 39.9170185)",1.416376937658459,0.0005237276961817376,,2,,,,,
734046208,734045498,0,59189000,锦什坊东街,tertiary,False,False,130.067,"LINESTRING (116.356753 39.9159935, 116.3581322 39.9160186, 116.3582777 39.9160184)",1.3195328449088004,2.7739051180350664e-05,,,,,,,
734046211,734045447,0,370199637,,unclassified,True,False,30.791,"LINESTRING (116.3695006 39.9112329, 116.369497 39.910956)",6.242935915076483,0.0007824573917366447,,,,,,,
734046211,1414025829,0,59189105,,unclassified,False,True,151.34,"LINESTRING (116.3695006 39.9112329, 116.3690758 39.9112381, 116.3686464 39.9112966, 116.3681598 39.9113074, 116.3679168 39.9113471, 116.3678468 39.9113585, 116.3677402 39.9113573)",1.483108200256813,0.00033200402036118404,,,,,,,
734046212,734045355,0,59188987,,residential,False,False,41.115,"LINESTRING (116.3553865 39.9406155, 116.3558667 39.9406497)",1.1760246170690363,8.271280715595471e-05,,,,,,,
734046212,734045372,0,59188987,,residential,False,True,52.518,"LINESTRING (116.3553865 39.9406155, 116.3547714 39.9405898)",1.3622697288005274,0.00026838432635534085,,,,,,,
734046212,734045557,0,59189012,,residential,False,False,111.801,"LINESTRING (116.3553865 39.9406155, 116.355488 39.9399509, 116.3559266 39.9399469)",1.1779055733404826,0.0004539117465875563,,,,,,,
734046213,734045947,0,59189096,,residential,False,False,92.342,"LINESTRING (116.3645689 39.9025688, 116.3645695 39.9025297, 116.3645811 39.9017384)",1.2813926683012515,0.00026838432635534085,,,,,,,
734046213,1429524739,0,162362274,新文化街,residential,True,False,269.428,"LINESTRING (116.3645689 39.9025688, 116.365606 39.902594, 116.3667476 39.9025967, 116.3669619 39.9025912, 116.3676032 39.9025982, 116.367693 39.9025991, 116.3677267 39.9025995)",11.054242411041855,0.00511219905831325,,,,,,,
734046214,734046276,0,30838879,太平桥大街,secondary,True,False,146.877,"LINESTRING (116.3583442 39.9214919, 116.3583521 39.9212044, 116.3583804 39.9201713)",6.20009981372405,0.02998706711769643,,,,,,,
734046214,9024379615,0,922427127,丁章胡同,tertiary,False,True,143.965,"LINESTRING (116.3583442 39.9214919, 116.3568527 39.9214742, 116.3566589 39.9214493)",1.4009932561869616,0.00031262270927673124,,,,,,,
734046215,734046231,0,59189107,,residential,False,True,180.18099999999998,"LINESTRING (116.3507419 39.9417834, 116.3512367 39.9418716, 116.3517142 39.9419272, 116.3528321 39.9420052)",1.2683278605795312,0.00026838432635534085,,,,,,,
734046217,734045614,0,59189059,力学胡同,unclassified,False,True,349.806,"LINESTRING (116.3702456 39.9097628, 116.3703317 39.9097642, 116.3718784 39.9097891, 116.3720627 39.909794, 116.3724621 39.9096851, 116.3728632 39.9096855, 116.3728765 39.9096855, 116.3741749 39.9096868, 116.3743219 39.909687)",1.5134701442638399,0.0012795988284753969,,,,,,,
734046217,11280518298,0,217107637,横二条,tertiary,False,False,53.884,"LINESTRING (116.3702456 39.9097628, 116.3702585 39.910181, 116.3702624 39.9102472)",1.488941061673579,0.002490174251676051,,,,,,,
734046217,380763069,0,217107637,横二条,tertiary,False,True,16.896,"LINESTRING (116.3702456 39.9097628, 116.3702356 39.9096976, 116.3702224 39.9096119)",1.5264907927729727,0.00408268398736252,,,,,,,
734046226,385076972,0,33679619,柳巷,residential,False,False,74.054,"LINESTRING (116.3588129 39.9369298, 116.3579448 39.9369518)",1.6985537902682406,6.261100123564864e-05,,,,,,,
734046226,734045686,0,33679619,柳巷,residential,False,True,222.59199999999998,"LINESTRING (116.3588129 39.9369298, 116.3601282 39.9369035, 116.3614227 39.9369318)",1.4379119027476381,0.0004740135525078624,,,,,,,
734046226,734045494,0,59189122,,residential,False,True,112.231,"LINESTRING (116.3588129 39.9369298, 116.3587295 39.9375526, 116.3586284 39.9376834, 116.3586292 39.9379146)",1.3973609516387218,3.890672113607626e-05,,,,,,,
734046227,385076217,0,34104276,南草厂街,tertiary,False,False,46.189,"LINESTRING (116.3578418 39.9348982, 116.3577581 39.9353086)",1.5122400877706519,0.010500924034626982,,,,,,,
734046227,385077826,0,34104276,南草厂街,tertiary,False,True,98.983,"LINESTRING (116.3578418 39.9348982, 116.3579063 39.9340094)",1.3848343068883848,0.002540969137603706,,,,,,,
734046227,635107797,0,59189123,,residential,False,True,217.033,"LINESTRING (116.3578418 39.9348982, 116.3603873 39.9349008)",1.415446513027144,4.265329428251323e-05,,,,,,,
734046228,734045383,0,59189112,,residential,False,True,53.407,"LINESTRING (116.3615617 39.9135404, 116.3615598 39.9140207)",1.4820644514650354,0.000651399381094936,,,,,,,
734046228,734045520,0,59189116,,residential,False,True,158.765,"LINESTRING (116.3615617 39.9135404, 116.3597005 39.913514)",1.2516399680197376,0.00026838432635534085,,,,,,,
734046228,1599968945,0,59189112,,residential,False,False,79.137,"LINESTRING (116.3615617 39.9135404, 116.3615822 39.9128741, 116.3615832 39.9128289)",1.4948860780016455,0.00013300334669851254,,,,,,,
734046230,734045628,0,59189081,,residential,False,False,88.618,"LINESTRING (116.3702523 39.9163559, 116.3712905 39.9163889)",1.4092938091461111,0.0010490404810023523,,,,,,,
734046230,342822008,0,30834599,东斜街,residential,False,False,209.44899999999998,"LINESTRING (116.3702523 39.9163559, 116.3705224 39.9168085, 116.3708332 39.9174077, 116.37094 39.9176557, 116.3710984 39.9180234, 116.3712143 39.9180492)",1.4926680868077848,0.019768216811306003,,,,,,,
734046230,342822003,0,30834599,东斜街,residential,False,True,312.974,"LINESTRING (116.3702523 39.9163559, 116.3696583 39.915355, 116.3691373 39.914475, 116.3686434 39.9138295)",1.5575176379951958,0.022535421327367636,,,,,,,
734046231,734045544,0,42488770,桦皮厂胡同,tertiary,False,False,32.948,"LINESTRING (116.3528321 39.9420052, 116.3528095 39.942301)",1.5027452944090192,0.004108982048871165,,,,,,,
734046231,734045479,0,42488770,桦皮厂胡同,tertiary,False,True,61.022,"LINESTRING (116.3528321 39.9420052, 116.3528622 39.9414569)",1.7673226128606547,0.002503215208204995,,,,,,,
734046231,734046215,0,59189107,,residential,False,False,180.18099999999998,"LINESTRING (116.3528321 39.9420052, 116.3517142 39.9419272, 116.3512367 39.9418716, 116.3507419 39.9417834)",1.2683278605795303,0.00026838432635534085,,,,,,,
734046233,252853591,0,131710759,辟才胡同,secondary,True,False,74.949,"LINESTRING (116.3615895 39.912757, 116.3624677 39.9127811)",9.973011098197802,0.010154366018581561,,,,,,,
734046233,380764717,0,59188993,云梯胡同,residential,False,False,221.501,"LINESTRING (116.3615895 39.912757, 116.3615883 39.9126784, 116.3616132 39.9117732, 116.3603881 39.9117833, 116.3603007 39.9117705)",1.2056275819641062,3.660113766134581e-05,,,,,,,
734046234,734046254,0,59189091,,residential,False,False,106.78399999999999,"LINESTRING (116.3602533 39.9452658, 116.3602741 39.9452347, 116.3608257 39.9444116)",1.46244298577548,0.0003020314351896883,,,,,,,
