u,v,key,osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,Cost of returning,Edge Betweenness,bridge,tunnel,access,junction
69223273,69223252,0,9246014,,,Lyndale Drive Southeast,residential,,False,True,134.052,"LINESTRING (-84.34936 33.727574, -84.3494633 33.7275771, -84.3501819 33.7275984, -84.350809 33.727601)",1.9453152371282574,0.00012858101149587024,,,,
69223503,69223505,0,9246021,,,Whitehall Terrace Southwest,residential,,False,False,278.995,"LINESTRING (-84.4018835 33.7420231, -84.4016579 33.7408436, -84.4015551 33.7403062, -84.401408 33.7395454)",1.7209780465337108,0.00038610694301071226,,,,
69223503,69512213,0,"[9274329, 9268148, 9246021]",,,"['Rawson Street Southwest', 'Whitehall Terrace Southwest', 'Eugenia Street Southwest']",residential,,False,True,285.42699999999996,"LINESTRING (-84.4018835 33.7420231, -84.4020503 33.7424646, -84.402058 33.742485, -84.402018 33.742537, -84.4014999 33.7427861, -84.4009213 33.7430644, -84.400504 33.743265, -84.399834 33.743161)",1.57509145125186,0.0006797204697331216,,,,
69223503,69623648,0,175629415,,,Fulton Street Southwest,tertiary,,False,False,109.255,"LINESTRING (-84.4018835 33.7420231, -84.4022597 33.7418816, -84.40294 33.741584)",1.8655949341436833,0.011930195067098666,,,,
69223503,69364051,0,175629415,,,Fulton Street Southwest,tertiary,,False,True,338.868,"LINESTRING (-84.4018835 33.7420231, -84.4015093 33.7420841, -84.401343 33.7421038, -84.401315 33.7421044, -84.4011213 33.7421088, -84.3999327 33.7420539, -84.399869 33.742051, -84.398232 33.741975)",1.7353329440054321,0.014295721770099579,,,,
69223505,69208046,0,9246021,,,Whitehall Terrace Southwest,residential,,False,False,158.455,"LINESTRING (-84.401408 33.7395454, -84.401155 33.738136)",1.5183585217536264,9.746683277069033e-05,,,,
69223505,69223503,0,9246021,,,Whitehall Terrace Southwest,residential,,False,True,278.995,"LINESTRING (-84.401408 33.7395454, -84.4015551 33.7403062, -84.4016579 33.7408436, -84.4018835 33.7420231)",1.720978046533712,0.0003515356333160679,,,,
69223505,69565060,0,854342433,,,Crumley Street Southwest,residential,,False,True,136.089,"LINESTRING (-84.401408 33.7395454, -84.4000087 33.7395501, -84.3999363 33.7395524)",1.4946395150925118,0.00015939193311846557,,,,
69223519,69223522,0,9246024,,,Whitehall Terrace Southwest,residential,,False,False,59.799,"LINESTRING (-84.4029 33.74409, -84.402571 33.743627)",1.2593323109984949,0.0002462447672986949,,,,
69223519,69349359,0,46225714,,,Whitehall Street Southwest,secondary,,False,False,116.152,"LINESTRING (-84.4029 33.74409, -84.4030287 33.7440274, -84.4033886 33.7438523, -84.4035472 33.7437751, -84.4037586 33.7436722, -84.4039842 33.7435624)",1.6635613128553823,0.02208348546731313,,,,
69223519,3574964393,0,46225714,,,Whitehall Street Southwest,secondary,,False,True,408.854,"LINESTRING (-84.4029 33.74409, -84.4021067 33.7444747, -84.4018248 33.7446114, -84.401642 33.7447, -84.4015533 33.744743, -84.4014281 33.7448037, -84.400925 33.7450478, -84.4004416 33.7452822, -84.4000888 33.7454533, -84.399906 33.745542, -84.3998591 33.7455652, -84.3995484 33.7457185, -84.399359 33.745812, -84.399084 33.7459477)",1.4836043384241178,0.01685223979630827,,,,
69223522,69223519,0,9246024,,,Whitehall Terrace Southwest,residential,,False,True,59.799,"LINESTRING (-84.402571 33.743627, -84.4029 33.74409)",1.2593323109984946,0.0002462447672986949,,,,
69224312,5863081126,0,"[540660288, 41546919]",2,US 29,North Avenue Northwest,trunk,,True,False,51.336000000000006,"LINESTRING (-84.40406 33.7700954, -84.4043179 33.7700946, -84.4045326 33.7700977, -84.4045765 33.7700966, -84.4046153 33.7700957)",11.546016621079907,0.005667208081680481,,,,
69224312,11989827481,0,1293380444,2,,,trunk_link,,True,False,57.648999999999994,"LINESTRING (-84.40406 33.7700954, -84.4042441 33.7701349, -84.4043927 33.7701705, -84.4045276 33.7702217, -84.4046007 33.770259, -84.4046368 33.7702811)",13.245901385555314,0.003672928723663637,,,,
69225687,69282152,0,116894976,,,Seminole Avenue Northeast,residential,,False,True,39.871,"LINESTRING (-84.350587 33.767865, -84.35045 33.767525)",1.4969847274955497,0.0015948897539129264,,,,
69225687,69533400,0,116894976,,,Seminole Avenue Northeast,residential,,False,False,80.724,"LINESTRING (-84.350587 33.767865, -84.3506146 33.7679338, -84.3508096 33.7684186, -84.350827 33.768462, -84.3508479 33.7685053, -84.3508845 33.7685448)",1.4832381388397848,0.0009487701711461784,,,,
69225695,69225687,0,9246146,,,Mansfield Avenue Northeast,residential,,True,False,71.94800000000001,"LINESTRING (-84.3498124 33.7678536, -84.350155 33.76786, -84.350497 33.767881, -84.350535 33.767879, -84.350587 33.767865)",11.494589459201162,0.0016124786658628333,,,,
69225695,3572208346,0,9246148,,,Julia Street Northeast,residential,,False,False,99.579,"LINESTRING (-84.3498124 33.7678536, -84.3498327 33.7681538, -84.3498484 33.7683472, -84.3498734 33.7684756, -84.3498848 33.76869, -84.349895 33.7687457)",1.2608770670843377,0.0002462447672986949,,,,
69225697,68198187,0,9168591,,,Mansfield Avenue Northeast,residential,,False,False,174.652,"LINESTRING (-84.3490324 33.7678266, -84.3489508 33.7678239, -84.3489071 33.7678238, -84.3485709 33.7678233, -84.348332 33.767823, -84.347993 33.767834, -84.347177 33.768031)",1.5482161170065252,0.0002449710874678396,,,,
69225697,69225695,0,9246146,,,Mansfield Avenue Northeast,residential,,True,False,72.164,"LINESTRING (-84.3490324 33.7678266, -84.3491146 33.7678278, -84.3492868 33.7678342, -84.3498124 33.7678536)",11.319925215714786,0.0016124786658628333,,,,
69225697,69616271,0,144479818,4,US 23;GA 42,Moreland Avenue Northeast,trunk,35 mph,False,False,129.56799999999998,"LINESTRING (-84.3490324 33.7678266, -84.3490301 33.7678791, -84.3490287 33.7681682, -84.3490267 33.7683526, -84.3490185 33.7686208, -84.3490197 33.7689917)",1.5949030503693875,0.004339791092247172,,,,
69225697,69253116,0,144479818,4,US 23;GA 42,Moreland Avenue Northeast,trunk,35 mph,False,True,264.00199999999995,"LINESTRING (-84.3490324 33.7678266, -84.3490349 33.7677654, -84.3490339 33.7677436, -84.3490427 33.7673837, -84.3490459 33.7672161, -84.3490499 33.7671041, -84.3490657 33.7664344, -84.3490695 33.7661211, -84.3490808 33.7657004, -84.349152 33.76546)",1.685971837825245,0.004589796247617916,,,,
69225718,69186972,0,9246150,,,Short Street Southeast,residential,,False,True,182.56599999999997,"LINESTRING (-84.364275 33.750323, -84.3642744 33.7503673, -84.3642716 33.750596, -84.364256 33.751842, -84.3642689 33.7519044, -84.364281 33.751963)",1.3303650238799136,0.00012912687428052251,,,,
69225718,69233320,0,9246691,,,Kirkwood Avenue Southeast,residential,,True,False,47.533,"LINESTRING (-84.364275 33.750323, -84.3643341 33.7503235, -84.364722 33.7503266, -84.3647891 33.750327)",4.3220500080860225,0.0009571400671775134,,,,
69225889,4665959627,0,9246164,,,Temple Street Northwest,residential,,False,False,154.323,"LINESTRING (-84.422009 33.763497, -84.4220099 33.7635728, -84.4220174 33.7642228, -84.4220521 33.7648842)",1.4863513538727449,0.0012300108080831361,,,,
69225889,69436654,0,490786129,,,Joseph E. Boone Boulevard Northwest,secondary,,False,False,135.242,"LINESTRING (-84.422009 33.763497, -84.4220881 33.7634973, -84.422978 33.763501, -84.423472 33.763503)",1.488077100878672,0.004807352893012107,,,,
69225889,69551933,0,490786129,,,Joseph E. Boone Boulevard Northwest,secondary,,False,True,46.128,"LINESTRING (-84.422009 33.763497, -84.4215966 33.7634953, -84.42151 33.763495)",1.512828784536697,0.006165762758329563,,,,
69225913,69225916,0,472389938,,,Temple Street Northwest,residential,,False,False,93.185,"LINESTRING (-84.42203 33.766563, -84.422021 33.767401)",1.2104348623461547,0.0002462447672986949,,,,
69225913,69376627,0,9258267,,,Neal Place Northwest,residential,,False,False,130.016,"LINESTRING (-84.42203 33.766563, -84.422238 33.76656, -84.422368 33.766543, -84.422505 33.766503, -84.422641 33.766436, -84.422748 33.766354, -84.422828 33.766267, -84.4230354 33.7659013)",1.2104348623461545,0.0002462447672986949,,,no,
69225913,4665959627,0,"[472389938, 9246164]",,,Temple Street Northwest,residential,,False,True,186.703,"LINESTRING (-84.42203 33.766563, -84.4220361 33.7659926, -84.422046 33.765059, -84.422054 33.7649202, -84.4220521 33.7648842)",1.4378221355307887,0.0007383703933729832,,,,
69225916,69225913,0,472389938,,,Temple Street Northwest,residential,,False,True,93.185,"LINESTRING (-84.422021 33.767401, -84.42203 33.766563)",1.2104348623461552,0.0002462447672986949,,,,
69227156,69200116,0,9246225,,,11th Street Northeast,residential,25 mph,False,False,142.79,"LINESTRING (-84.387834 33.783262, -84.3877466 33.7832617, -84.3871014 33.7832601, -84.3870002 33.7832598, -84.386354 33.7832587, -84.386289 33.783258)",1.60806523633782,0.0004398441015887033,,,,
69227156,69372822,0,75359067,4,,West Peachtree Street Northwest,secondary,30 mph,True,False,136.72,"LINESTRING (-84.387834 33.783262, -84.3878312 33.7836289, -84.3878295 33.7838429, -84.3878257 33.7843451, -84.3878218 33.7844915)",4.992630251553298,0.0036862113847568423,,,,
69227161,69227168,0,9246225,,,11th Street Northeast,residential,25 mph,False,False,75.02,"LINESTRING (-84.384652 33.783255, -84.3839696 33.7832434, -84.383946 33.783243, -84.3838461 33.7832146)",1.7091987223186338,0.002757880742324866,,,,
69227161,69200116,0,9246225,,,11th Street Northeast,residential,25 mph,False,True,151.29,"LINESTRING (-84.384652 33.783255, -84.3846839 33.7832551, -84.3855771 33.7832568, -84.3856256 33.7832569, -84.3856674 33.783257, -84.3857054 33.783257, -84.3857396 33.7832571, -84.3860446 33.7832577, -84.3861162 33.7832574, -84.3862286 33.783258, -84.386289 33.783258)",1.6243880539427087,0.001562623198197925,,,,
69227161,69387063,0,28039002,2,,Crescent Avenue Northeast,residential,25 mph,False,False,137.285,"LINESTRING (-84.384652 33.783255, -84.3846261 33.7833417, -84.3843713 33.7843642, -84.3843478 33.7844634)",1.5267531853654606,0.0007079840316940063,,,,
69227168,69227161,0,9246225,,,11th Street Northeast,residential,25 mph,False,True,75.02,"LINESTRING (-84.3838461 33.7832146, -84.383946 33.783243, -84.3839696 33.7832434, -84.384652 33.783255)",1.7091987223186336,0.0024090744229320594,,,,
69227168,69227178,0,198659569,,,11th Street Northeast,residential,25 mph,False,False,142.441,"LINESTRING (-84.3838461 33.7832146, -84.3837395 33.7831694, -84.3836073 33.7831133, -84.3834111 33.7830482, -84.3832368 33.7830274, -84.3831385 33.7830275, -84.382437 33.7830279, -84.382351 33.783028)",1.6698147041352518,0.0022942006324730133,,,,
69227168,69515842,0,631653294,4,,Peachtree Street Northeast,secondary,25 mph,False,False,167.60399999999998,"LINESTRING (-84.3838461 33.7832146, -84.3838948 33.7831018, -84.3838958 33.7830903, -84.383941 33.782568, -84.383961 33.782315, -84.3840079 33.7818565, -84.3840244 33.7817186)",1.8321158349967435,0.006436995910881229,,,,
69227168,69387071,0,"[354587522, 943600887]",4,,Peachtree Street Northeast,secondary,25 mph,False,True,143.824,"LINESTRING (-84.3838461 33.7832146, -84.3838081 33.7833026, -84.3837963 33.7833299, -84.3836601 33.7835497, -84.3832417 33.7840234, -84.3831213 33.7842183, -84.3831088 33.7842563, -84.3830841 33.7843311)",1.7033306076124888,0.0065063204845320684,,,,
69227178,69227179,0,198659569,,,11th Street Northeast,residential,25 mph,False,False,129.849,"LINESTRING (-84.382351 33.783028, -84.382276 33.7830279, -84.3818336 33.7830276, -84.380946 33.783027)",1.740884858995122,0.0002901563957529449,,,,
69227178,69227168,0,198659569,,,11th Street Northeast,residential,25 mph,False,True,142.441,"LINESTRING (-84.382351 33.783028, -84.382437 33.7830279, -84.3831385 33.7830275, -84.3832368 33.7830274, -84.3834111 33.7830482, -84.3836073 33.7831133, -84.3837395 33.7831694, -84.3838461 33.7832146)",1.6698147041352511,6.641330546602733e-05,,,,
69227178,69588600,0,750019484,3,,Juniper Street Northeast,secondary,25 mph,True,False,142.083,"LINESTRING (-84.382351 33.783028, -84.3823563 33.782982, -84.3823825 33.7827554, -84.3824276 33.7823655, -84.3824451 33.7822138, -84.3824888 33.7818487, -84.3824946 33.7817559)",5.160732840413865,0.01039456175103077,,,,
69227179,69339467,0,9254743,,,Dickson Place Northeast,residential,,False,False,91.21,"LINESTRING (-84.380946 33.783027, -84.380858 33.783844)",1.26614285193408,0.0002462447672986949,,,,
69227179,69227178,0,198659569,,,11th Street Northeast,residential,25 mph,False,True,129.84900000000002,"LINESTRING (-84.380946 33.783027, -84.3818336 33.7830276, -84.382276 33.7830279, -84.382351 33.783028)",1.7408848589951222,0.0013235959499407436,,,,
69227179,69227188,0,1106743472,,,11th Street Northeast,residential,25 mph,False,False,97.45100000000001,"LINESTRING (-84.380946 33.783027, -84.380526 33.7830237, -84.3800042 33.7830218, -84.3798918 33.783016)",1.4934755733518326,4.051514890530251e-05,,,,
69227188,69387097,0,9272986,3,,Piedmont Avenue Northeast,secondary,35 mph,True,False,44.012,"LINESTRING (-84.3798918 33.783016, -84.379577 33.783313)",8.241690345573135,0.004730932103160788,,,,
69227188,69227179,0,1106743472,,,11th Street Northeast,residential,25 mph,False,True,97.451,"LINESTRING (-84.3798918 33.783016, -84.3800042 33.7830218, -84.380526 33.7830237, -84.380946 33.783027)",1.493475573351833,0.0010739547030931011,,,,
69227192,69227200,0,9246227,,,11th Street Northeast,residential,,False,False,178.885,"LINESTRING (-84.380191 33.7825982, -84.3801042 33.782597, -84.3794926 33.7825805, -84.3793565 33.782579, -84.3791837 33.7825771, -84.3789082 33.7825741, -84.3782559 33.7825657)",1.2623878570278897,0.0002462447672986949,,,,
69227192,69227188,0,9272986,3,,Piedmont Avenue Northeast,secondary,35 mph,True,False,54.28,"LINESTRING (-84.380191 33.7825982, -84.3801735 33.7826335, -84.380141 33.782699, -84.380077 33.782796, -84.3798918 33.783016)",8.599339548171933,0.005764371657348587,,,,
69227200,69227192,0,9246227,,,11th Street Northeast,residential,,False,True,178.885,"LINESTRING (-84.3782559 33.7825657, -84.3789082 33.7825741, -84.3791837 33.7825771, -84.3793565 33.782579, -84.3794926 33.7825805, -84.3801042 33.782597, -84.380191 33.7825982)",1.262387857027889,0.0002462447672986949,,,,
69228746,8082786908,0,9246349,,,3rd Street Northeast,residential,,False,False,85.154,"LINESTRING (-84.387335 33.773836, -84.3871882 33.773813, -84.387006 33.773803, -84.3865111 33.7737716, -84.3864629 33.7737686, -84.3864184 33.7737659)",1.8152656735414938,0.001354406871563339,,,,
69228746,69233387,0,144417817,,,3rd Street Northwest,residential,,False,True,138.563,"LINESTRING (-84.387335 33.773836, -84.3874552 33.773854, -84.3879782 33.7738612, -84.3880756 33.7738625, -84.3880905 33.7738627, -84.3882337 33.7738647, -84.3884345 33.7738675, -84.3887458 33.7738718, -84.388832 33.773873)",1.6244499106117212,0.0013855210502885188,,,,
69228746,69365771,0,311764308,4,,West Peachtree Street Northwest,secondary,30 mph,True,False,139.556,"LINESTRING (-84.387335 33.773836, -84.3873331 33.7739255, -84.3873308 33.7742425, -84.3873255 33.7746253, -84.3873254 33.7746354, -84.3873246 33.7747455, -84.3873225 33.7750344, -84.387322 33.775091)",5.015705198434665,0.006780889465212165,,,,
69228754,8082786908,0,9246349,,,3rd Street Northeast,residential,,False,True,18.763,"LINESTRING (-84.386216 33.773753, -84.3864184 33.7737659)",1.2366373569712603,0.0002515214408836669,,,,
69228754,11332434689,0,9246349,,,3rd Street Northeast,residential,,False,False,133.14100000000002,"LINESTRING (-84.386216 33.773753, -84.3861725 33.7737503, -84.3861223 33.7737471, -84.385533 33.7737101, -84.385315 33.773697, -84.384938 33.773673, -84.3848789 33.7736736, -84.384851 33.7736767, -84.3847798 33.7736828)",1.798711018406044,0.0006979158958881976,,,,
69228754,8082786909,0,867138015,,,Cypress Street Northeast,residential,,True,False,107.438,"LINESTRING (-84.386216 33.773753, -84.3862086 33.7738392, -84.3861985 33.7739564, -84.3861644 33.7743534, -84.3861432 33.7746616, -84.3861493 33.7746928, -84.3861652 33.7747128)",2.4467466803984452,0.000929422368001281,,,,
69228773,11332434689,0,42507974,,,3rd Street Northeast,residential,,False,True,147.55599999999998,"LINESTRING (-84.383193 33.77358, -84.3832843 33.7736036, -84.3846884 33.7736944, -84.3847798 33.7736828)",1.7997055687006043,2.2137768488675773e-05,,,,
69228773,69228777,0,970097384,,,3rd Street Northeast,residential,,True,False,139.756,"LINESTRING (-84.383193 33.77358, -84.3831213 33.7735686, -84.383084 33.773564, -84.3817782 33.7734715, -84.381688 33.773463)",5.330845831036886,0.0005830421054291513,,,,
69228773,69436063,0,970097385,4,,Juniper Street Northeast,secondary,25 mph,True,False,128.965,"LINESTRING (-84.383193 33.77358, -84.3832945 33.7725382, -84.383306 33.772424)",6.863756922647802,0.004731235360263373,,,,
69228777,69365785,0,547651109,3,,Piedmont Avenue Northeast,secondary,35 mph,True,False,140.006,"LINESTRING (-84.381688 33.773463, -84.3816832 33.7735123, -84.3816738 33.7736094, -84.3816685 33.7736639, -84.3816537 33.7738155, -84.3815696 33.7746704, -84.381566 33.774718)",5.327560512788704,0.0054051332936268705,,,,
69228777,69228780,0,970097384,,,3rd Street Northeast,residential,,True,False,139.78,"LINESTRING (-84.381688 33.773463, -84.3816012 33.7734596, -84.3809323 33.7734159, -84.3802791 33.7733752, -84.38018 33.773369)",5.11784431322392,0.000773366263011246,,,,
69228780,69365786,0,9277340,,,Myrtle Street Northeast,residential,25 mph,False,False,139.768,"LINESTRING (-84.38018 33.773369, -84.3800676 33.7745431, -84.38006 33.774622)",1.679807664868925,0.0012494192626485506,,,,
69228780,69436067,0,9277340,,,Myrtle Street Northeast,residential,25 mph,False,True,88.22899999999998,"LINESTRING (-84.38018 33.773369, -84.380202 33.7731374, -84.3802096 33.7730569, -84.380243 33.7727043, -84.3802466 33.7726668, -84.380255 33.772578)",1.621418605564076,0.002589755004651964,,,,
69228789,69228801,0,9246351,,,3rd Street Northeast,residential,,False,False,172.263,"LINESTRING (-84.377685 33.77344, -84.3776327 33.7734405, -84.377469 33.773442, -84.3773 33.773459, -84.377084 33.7735, -84.376779 33.773579, -84.376586 33.77361, -84.375967 33.77365, -84.3759291 33.7736503, -84.375848 33.773651)",1.3355615344430685,0.0006272569909859858,,,,
69228789,69279719,0,44450085,2,,Argonne Avenue Northeast,residential,25 mph,False,False,112.53099999999999,"LINESTRING (-84.377685 33.77344, -84.3776837 33.7736565, -84.377679 33.774452)",1.6307902114265778,0.004603139560131638,,,,
69228789,69279713,0,44450085,2,,Argonne Avenue Northeast,residential,25 mph,False,True,98.581,"LINESTRING (-84.377685 33.77344, -84.3776863 33.7731901, -84.377689 33.77266, -84.3776935 33.772623, -84.377702 33.772554)",1.6205340211401404,0.00982037475299709,,,,
69228801,69365800,0,9268187,,,Durant Place Northeast,residential,,False,False,88.853,"LINESTRING (-84.375848 33.773651, -84.375835 33.77445)",1.644922501170508,0.0005328227292411416,,,,
69228801,69228789,0,9246351,,,3rd Street Northeast,residential,,False,True,172.26300000000003,"LINESTRING (-84.375848 33.773651, -84.3759291 33.7736503, -84.375967 33.77365, -84.376586 33.77361, -84.376779 33.773579, -84.377084 33.7735, -84.3773 33.773459, -84.377469 33.773442, -84.3776327 33.7734405, -84.377685 33.77344)",1.3355615344430687,0.0006042094511895563,,,,
69228801,69436084,0,9268187,,,Durant Place Northeast,residential,,False,True,148.79399999999998,"LINESTRING (-84.375848 33.773651, -84.3758691 33.7724209, -84.3758696 33.7723926, -84.375871 33.772313)",1.4613438992780463,9.067387367279529e-05,,,,
69229239,2259071562,0,9246383,,,Amsterdam Avenue Northeast,residential,,False,False,20.412,"LINESTRING (-84.3648631 33.7882247, -84.3648163 33.7880453)",1.206284297706718,0.00012251586944417826,,,,
69229239,69229317,0,9246384,,,Amsterdam Avenue Northeast,residential,,False,True,22.819,"LINESTRING (-84.3648631 33.7882247, -84.36511 33.788222)",1.068502116865206,0.0019145833914576114,,,,
69229239,2259074366,0,9253296,,,Courtenay Drive Northeast,residential,25 mph,False,False,24.453,"LINESTRING (-84.3648631 33.7882247, -84.3649187 33.7884397)",1.2052368274019736,0.00427562188934027,,,,
69229257,69229259,0,9246383,,,Amsterdam Avenue Northeast,residential,,False,False,138.068,"LINESTRING (-84.363432 33.787611, -84.3627077 33.7876107, -84.361938 33.787608)",1.5522301125358997,0.0013502825749681883,,,,
69229257,2259071562,0,9246383,,,Amsterdam Avenue Northeast,residential,,False,True,153.78599999999997,"LINESTRING (-84.363432 33.787611, -84.364277 33.787614, -84.364419 33.787636, -84.364568 33.787687, -84.364666 33.78775, -84.364739 33.787841, -84.364804 33.787998, -84.3648163 33.7880453)",1.6658262888698117,0.0016714924980257963,,,,
69229257,69274440,0,9249857,,,Brookridge Drive Northeast,residential,,False,False,112.684,"LINESTRING (-84.363432 33.787611, -84.3634334 33.7875595, -84.363454 33.786795, -84.363436 33.786677, -84.3634207 33.7865998)",1.5229546623700612,0.0003219983915243279,,,,
69229259,69229262,0,9246383,,,Amsterdam Avenue Northeast,residential,,False,False,126.886,"LINESTRING (-84.361938 33.787608, -84.3612254 33.787608, -84.360565 33.787606)",1.6352875616427271,0.0007585673164051175,,,,
69229259,69229257,0,9246383,,,Amsterdam Avenue Northeast,residential,,False,True,138.068,"LINESTRING (-84.361938 33.787608, -84.3627077 33.7876107, -84.363432 33.787611)",1.5522301125359006,0.0013622309048100217,,,,
69229259,69506269,0,562426806,,,Highland Terrace Northeast,residential,,False,False,58.535999999999994,"LINESTRING (-84.361938 33.787608, -84.3619374 33.7875585, -84.3619315 33.7870816)",1.7916446842171425,0.00044469621523005693,,,,
69229262,69229264,0,9246383,,,Amsterdam Avenue Northeast,residential,,False,False,360.7010000000001,"LINESTRING (-84.360565 33.787606, -84.3594603 33.7876054, -84.3582958 33.7876067, -84.3576262 33.7876067, -84.3573283 33.7876067, -84.3572216 33.7876055, -84.3569019 33.7876018, -84.356662 33.787599)",1.2236205607031485,0.0005729739696233426,,,,
69229262,69229259,0,9246383,,,Amsterdam Avenue Northeast,residential,,False,True,126.886,"LINESTRING (-84.360565 33.787606, -84.3612254 33.787608, -84.361938 33.787608)",1.6352875616427267,0.000770394343405917,,,,
69229262,69598124,0,9276067,,,San Antonio Drive Northeast,residential,,False,True,88.47500000000001,"LINESTRING (-84.360565 33.787606, -84.3605654 33.7876724, -84.360569 33.78825, -84.360587 33.788331, -84.360619 33.788395)",1.206590559689497,0.0003615431177013597,,,,
69229264,69229271,0,9246383,,,Amsterdam Avenue Northeast,residential,,False,False,119.552,"LINESTRING (-84.356662 33.787599, -84.35585 33.7875888, -84.3553685 33.7875827)",1.7807911702300934,0.00047556778827316916,,,,
69229264,69229262,0,9246383,,,Amsterdam Avenue Northeast,residential,,False,True,360.701,"LINESTRING (-84.356662 33.787599, -84.3569019 33.7876018, -84.3572216 33.7876055, -84.3573283 33.7876067, -84.3576262 33.7876067, -84.3582958 33.7876067, -84.3594603 33.7876054, -84.360565 33.787606)",1.2236205607031492,0.0005859533736139634,,,,
69229264,69598124,0,9273409,,,Kings Court Northeast,residential,,False,True,464.159,"LINESTRING (-84.356662 33.787599, -84.3566691 33.7876633, -84.356673 33.787698, -84.356994 33.788625, -84.357009 33.788643, -84.357044 33.788657, -84.35796 33.788596, -84.358121 33.788593, -84.359666 33.788708, -84.35981 33.788708, -84.359968 33.788685, -84.360119 33.788641, -84.360218 33.788597, -84.3605339 33.7884314, -84.360548 33.788424, -84.360619 33.788395)",1.2228262540603434,0.0,,,,
69229271,69229278,0,9246383,,,Amsterdam Avenue Northeast,residential,,False,False,239.036,"LINESTRING (-84.3553685 33.7875827, -84.3552996 33.7875844, -84.355275 33.787585, -84.3551646 33.7875846, -84.352782 33.787577)",1.5963315091950157,0.00010644324300719447,,,,
69229271,69229264,0,9246383,,,Amsterdam Avenue Northeast,residential,,False,True,119.552,"LINESTRING (-84.3553685 33.7875827, -84.35585 33.7875888, -84.356662 33.787599)",1.7807911702300943,0.00048854719226379,,,,
69229271,69528783,0,75359079,,,North Highland Avenue Northeast,tertiary,,False,False,122.999,"LINESTRING (-84.3553685 33.7875827, -84.3553728 33.7876447, -84.35543 33.788477, -84.355459 33.788686)",1.7071321489151743,0.0015739650138345892,,,,
69229271,69528775,0,75359079,,,North Highland Avenue Northeast,tertiary,,False,True,119.58900000000001,"LINESTRING (-84.3553685 33.7875827, -84.355361 33.787487, -84.355324 33.787018, -84.3552851 33.7867785, -84.355245 33.7865313, -84.355242 33.786513)",1.5787303952305263,0.0018430147152476459,,,,
69229278,69229280,0,9246383,,,Amsterdam Avenue Northeast,residential,,False,False,158.4,"LINESTRING (-84.352782 33.787577, -84.351068 33.787572)",1.4646024355138738,0.00011250838505888647,,,,
69229278,69229271,0,9246383,,,Amsterdam Avenue Northeast,residential,,False,True,239.036,"LINESTRING (-84.352782 33.787577, -84.3551646 33.7875846, -84.355275 33.787585, -84.3552996 33.7875844, -84.3553685 33.7875827)",1.5963315091950143,0.00012015046404401837,,,,
69229278,69544467,0,9269779,,,Humphries Drive Northeast,residential,,False,True,118.423,"LINESTRING (-84.352782 33.787577, -84.352782 33.7875267, -84.3527815 33.7870497, -84.352781 33.786512)",1.3182144485212073,0.00018462292405350427,,,,
69229280,69229278,0,9246383,,,Amsterdam Avenue Northeast,residential,,False,True,158.4,"LINESTRING (-84.351068 33.787572, -84.352782 33.787577)",1.464602435513873,0.00012512388052640582,,,,
69229280,69229283,0,9246383,,,Amsterdam Avenue Northeast,residential,,False,False,105.197,"LINESTRING (-84.351068 33.787572, -84.349987 33.7875693, -84.3499297 33.7875702)",1.7875734125247429,0.00022592654142552675,,,,
69229280,69290432,0,9250519,,,Rosewood Drive Northeast,residential,,False,True,119.98,"LINESTRING (-84.351068 33.787572, -84.3510683 33.7875224, -84.351074 33.786493)",1.4300365910756723,0.0001576330419234749,,,,
69229283,9769655409,0,9246383,,,Amsterdam Avenue Northeast,residential,,False,False,11.857,"LINESTRING (-84.3499297 33.7875702, -84.3498014 33.7875691)",1.703918382765578,6.174314608622449e-05,,,,
69229283,69229280,0,9246383,,,Amsterdam Avenue Northeast,residential,,False,True,105.197,"LINESTRING (-84.3499297 33.7875702, -84.349987 33.7875693, -84.351068 33.787572)",1.7875734125247433,0.0002164042684043703,,,,
69229283,9769661844,0,9257207,,,Lanier Boulevard Northeast,residential,,True,False,165.337,"LINESTRING (-84.3499297 33.7875702, -84.3499256 33.7875235, -84.3499449 33.7868725, -84.3499527 33.7865719, -84.3499674 33.7864357, -84.3500194 33.7861482, -84.3500372 33.7860893)",4.796618029620276,0.0040907563596046985,,,,
69229313,69229317,0,9246384,,,Amsterdam Avenue Northeast,residential,,False,False,196.67200000000003,"LINESTRING (-84.367238 33.78822, -84.3671494 33.7882199, -84.3662006 33.7882189, -84.3652816 33.788216, -84.36511 33.788222)",1.981950151553106,0.006256436632002358,,,,
69229313,5421789450,0,9246384,,,Amsterdam Avenue Northeast,residential,,False,True,288.40399999999994,"LINESTRING (-84.367238 33.78822, -84.3673294 33.7882208, -84.3680937 33.7882278, -84.368494 33.78822, -84.3686311 33.7882206, -84.3687645 33.7882212, -84.3691635 33.7882231, -84.369594 33.788225, -84.3696723 33.7882254, -84.3697851 33.7882211, -84.3698622 33.7882066, -84.3702439 33.7882308, -84.3703357 33.7882366, -84.3703551 33.7882379)",1.465320049275164,0.0002462447672986949,,,,
