u,v,key,osmid,oneway,lanes,name,highway,maxspeed,reversed,length,Cost of returning,Edge Betweenness,geometry,access,junction,ref,width,est_width,tunnel,bridge,service
387127694,387130499,0,"[1112873016, 372340313, 543581667, 1112873015]",True,2,Ronda del Guinardó,primary,"['50', '30']",False,192.95100000000005,12.667595915669462,0.013695145705622256,"LINESTRING (2.1745498 41.4167905, 2.1744022 41.4166728, 2.1742314 41.4165378, 2.1742161 41.4165254, 2.1741851 41.4165004, 2.1741338 41.4164589, 2.1740837 41.4164259, 2.1740698 41.4164168, 2.1740249 41.4163944, 2.1739929 41.4163831, 2.1739547 41.4163768, 2.1738834 41.4163713, 2.1738067 41.4163596, 2.1736653 41.4163204, 2.1735793 41.4162833, 2.1734963 41.4162292, 2.1734281 41.4161617, 2.1733838 41.4160801, 2.1733589 41.4159971, 2.1733361 41.4159208, 2.1733291 41.4159086, 2.1733079 41.4158716, 2.1731849 41.4157703, 2.1731131 41.4157215, 2.1730832 41.4157013, 2.1729781 41.4156275)",,,,,,,,
387127696,417972224,0,71211624,True,,Carrer de Florència,residential,30,False,70.56700000000001,6.159191562808196,0.005274789101976542,"LINESTRING (2.1718412 41.4183213, 2.1717506 41.4183513, 2.1717111 41.4183644, 2.1714484 41.4184514, 2.1711994 41.4185419, 2.1710675 41.4185775)",,,,,,,,
387127696,256484464,0,"[542845440, 450062319]",False,3,Avinguda de la Mare de Déu de Montserrat,tertiary,50,False,140.201,1.6087716831021615,0.013895935930601622,"LINESTRING (2.1718412 41.4183213, 2.1718043 41.4182643, 2.1717691 41.4182101, 2.1717465 41.4181752, 2.1716431 41.4180155, 2.1716334 41.4180021, 2.1715538 41.4178889, 2.171529 41.4178382, 2.1714623 41.4177353, 2.1711901 41.4173281, 2.1711761 41.4173072, 2.1711 41.41719)",,,,12,,,,
387127696,387127681,0,"[542968992, 552867844]",False,3,Avinguda de la Mare de Déu de Montserrat,tertiary,50,True,52.194,1.59490562036993,0.000754097169378357,"LINESTRING (2.1718412 41.4183213, 2.1719092 41.4184212, 2.1719359 41.4184604, 2.1719727 41.4185145, 2.1720085 41.4185632, 2.1721345 41.4187359)",,,,12,,,,
387127697,31286314,0,71123246,True,,Carrer de la Bisbal,residential,30,False,143.903,6.157159247203916,0.008160555904436016,"LINESTRING (2.1741977 41.4178687, 2.1741683 41.4178955, 2.1741405 41.4179116, 2.174111 41.4179229, 2.1740237 41.4179399, 2.1726481 41.4181702, 2.1725392 41.4181884)",,,,,,,,
387127697,387130514,0,72682127,True,,Carrer de Maspons i Labrós,living_street,20,False,14.147,21.639408817453837,0.0024441416900754433,"LINESTRING (2.1741977 41.4178687, 2.1741977 41.4179339, 2.1742048 41.4179957)",,,,,,,,
387127698,30295290,0,33800484,True,,Carrer del Juliol,residential,30,False,82.36599999999999,6.455433919154489,5.1382919482655946e-05,"LINESTRING (2.1741086 41.4169413, 2.1741135 41.4169868, 2.1741789 41.4175944, 2.1741849 41.4176337, 2.1741924 41.4176793)",,,,,,,,
387127698,387127694,0,71211627,True,,Carrer del Telègraf,residential,30,False,40.431,13.417359438006141,0.002281489238834458,"LINESTRING (2.1741086 41.4169413, 2.1741665 41.4169215, 2.1743011 41.4168755, 2.1743439 41.4168609, 2.1744915 41.4168107, 2.1745498 41.4167905)",,,,,,,,
387127704,31286311,0,251746325,True,1,Carrer dels Periodistes,residential,30,False,58.361000000000004,5.221544911169987,0.005952945717836651,"LINESTRING (2.1744765 41.4220808, 2.174569 41.4220479, 2.1749217 41.4219019, 2.1750977 41.4218395)",,,,,,,,
387127704,387130493,0,"[541786521, 251746321]",False,3,Avinguda de la Mare de Déu de Montserrat,tertiary,50,False,98.464,1.7974548297740893,0.005824230731469616,"LINESTRING (2.1744765 41.4220808, 2.1743897 41.4219584, 2.1743757 41.4219381, 2.1742128 41.4217012, 2.1741923 41.4216733, 2.1740392 41.4214627, 2.174019 41.4214352, 2.1739206 41.4212996)",,,,12,,,,
387127705,30295347,0,94395861,True,,Carrer de Lluís Sagnier,residential,30,False,92.609,7.623387246107061,0.001003822281066631,"LINESTRING (2.1760516 41.4243033, 2.1759582 41.424341, 2.1751797 41.424658, 2.1750736 41.424698)",,,,,,,,
387127705,30689243,0,542149425,True,3,Avinguda de la Mare de Déu de Montserrat,tertiary,50,False,94.494,5.219426517901433,0.0009797027160537094,"LINESTRING (2.1760516 41.4243033, 2.175975 41.4241902, 2.1756358 41.4237176, 2.175606 41.423676, 2.1755276 41.42355)",,,,,,,,
387127706,387127747,0,237667624,False,5,Passeig de Maragall,secondary,50,False,41.345,1.5749330433453108,0.0009004895292484515,"LINESTRING (2.176512 41.4250236, 2.1762346 41.4253318)",yes,,,,,,,
387127706,387127705,0,"[542149425, 4788261]",True,"['2', '3']",Avinguda de la Mare de Déu de Montserrat,tertiary,50,False,88.937,7.706500418336093,0.0005741538761249033,"LINESTRING (2.176512 41.4250236, 2.176457 41.4249044, 2.1763924 41.4248076, 2.1762689 41.4246325, 2.1762108 41.4245376, 2.1761974 41.4245181, 2.1761494 41.4244474, 2.1761301 41.4244189, 2.1760516 41.4243033)",,,,,,,,
387127706,31286309,0,33800494,False,5,Passeig de Maragall,secondary,50,True,67.628,1.6085511896127485,0.0006245318137320209,"LINESTRING (2.176512 41.4250236, 2.1766763 41.4248368, 2.1767006 41.4248092, 2.1769113 41.4245697, 2.1769212 41.4245585, 2.1769586 41.4245159)",yes,,,,,,,
387127706,2468906537,0,239076945,True,,Carrer de Prat d'en Roquer,secondary_link,50,False,53.053,22.867953699413306,0.0004719291812464198,"LINESTRING (2.176512 41.4250236, 2.176473 41.4251371, 2.1764221 41.4252698, 2.1764075 41.4253028, 2.1763582 41.4254139, 2.1763647 41.4254419, 2.1763838 41.4254558, 2.1764096 41.4254654)",,,,,,,,
387127707,30689242,0,33800489,True,,Carrer de la Marquesa de Caldes de Montbui,living_street,20,False,93.27600000000001,5.049149890065392,0.0004532468258678212,"LINESTRING (2.1742932 41.4250029, 2.174273 41.4249796, 2.1739689 41.4245562, 2.1737848 41.4242998, 2.1737578 41.4242665)",,,,,,,,
387127707,30689100,0,94395861,True,,Carrer de Lluís Sagnier,residential,30,False,175.62399999999997,22.924971983654444,0.00049007039253819,"LINESTRING (2.1742932 41.4250029, 2.174188 41.4250457, 2.1737391 41.4252282, 2.1725232 41.4257227, 2.1724462 41.4257616)",,,,,,,,
387127708,387127707,0,33800489,True,,Carrer de la Marquesa de Caldes de Montbui,living_street,20,False,126.46499999999999,8.175241077115098,3.6591647776013765e-06,"LINESTRING (2.1754967 41.4256595, 2.1754502 41.4255851, 2.1754115 41.4255233, 2.1743605 41.4250342, 2.1742932 41.4250029)",,,,,,,,
387127708,848241511,0,441771332,False,4,Passeig de Maragall,tertiary,50,True,15.373000000000001,1.400203689785982,0.0004799948050167665,"LINESTRING (2.1754967 41.4256595, 2.1755815 41.4256349, 2.1756687 41.4256097)",yes,,,,,,,
387127708,2676998917,0,441771333,False,4,Passeig de Maragall,tertiary,50,False,45.735,1.3953559626891012,0.00032097574978734325,"LINESTRING (2.1754967 41.4256595, 2.1751499 41.4257539, 2.1751122 41.4257642, 2.1749811 41.4257999)",yes,,,,,,,
387127719,417972197,0,33800490,True,,Carrer d'Aguilar,residential,30,False,437.65299999999996,10.955899753016395,0.001168304314696417,"LINESTRING (2.1686244 41.4257451, 2.168635 41.4258336, 2.1686686 41.4258769, 2.1687373 41.4259287, 2.1688184 41.4259538, 2.1689212 41.4259486, 2.1690138 41.4259044, 2.1694832 41.4255374, 2.1695022 41.4255225, 2.1698901 41.4252183, 2.1699643 41.4251194, 2.170006 41.425015, 2.1700026 41.4248898, 2.1699233 41.4244173, 2.169951 41.4243072, 2.1701601 41.4240106, 2.1701704 41.4239952, 2.1702978 41.4238056, 2.1703026 41.4236505, 2.170306 41.4235393, 2.17024 41.4234101, 2.1701326 41.4232978, 2.1698919 41.4231257, 2.1698564 41.423101, 2.1697622 41.4230354, 2.1697239 41.4230087, 2.1696303 41.4229637)",,,,,,,,
387127719,3822859924,0,321660345,True,,Carrer Alt de Pedrell,residential,30,False,187.10799999999998,31.207212089462455,0.006016543032422004,"LINESTRING (2.1686244 41.4257451, 2.1685287 41.4258238, 2.168512 41.4258375, 2.1684465 41.425895, 2.1684086 41.4259747, 2.1683928 41.4260818, 2.1684184 41.426151, 2.168442 41.4261809, 2.1684724 41.4262103, 2.1685282 41.4262566, 2.1685988 41.4262912, 2.1686848 41.4263101, 2.1687689 41.4263141, 2.1688674 41.4263092, 2.1690568 41.4262762, 2.1692126 41.4262296, 2.1694268 41.4261477, 2.1696233 41.4260287, 2.1696583 41.4260073, 2.1698037 41.4259183)",,,,,,,,
387127747,387127706,0,237667624,False,5,Passeig de Maragall,secondary,50,True,41.345,1.5749330433453108,0.0012945712682897038,"LINESTRING (2.1762346 41.4253318, 2.176512 41.4250236)",yes,,,,,,,
387127747,387127748,0,237667625,False,4,Passeig de Maragall,tertiary,50,False,33.068,1.217756267351421,0.0007502833920045188,"LINESTRING (2.1762346 41.4253318, 2.176092 41.4254379, 2.1759656 41.4255068, 2.1759337 41.4255242)",yes,,,,,,,
387127748,387127747,0,237667625,False,4,Passeig de Maragall,tertiary,50,True,33.068,1.2177562673514222,0.0011443651310457713,"LINESTRING (2.1759337 41.4255242, 2.1759656 41.4255068, 2.176092 41.4254379, 2.1762346 41.4253318)",yes,,,,,,,
387127748,848241511,0,284577567,False,4,Passeig de Maragall,tertiary,50,False,24.055999999999997,1.4029703746720537,0.0006006699363794935,"LINESTRING (2.1759337 41.4255242, 2.1759144 41.4255307, 2.1758087 41.4255663, 2.1756687 41.4256097)",yes,,,,,,,
387127757,30254671,0,284577564,True,1,Carrer de Prat d'en Roquer,residential,30,False,70.653,18.59597692780994,0.0007966671708755222,"LINESTRING (2.1773189 41.4254809, 2.1774839 41.4254847, 2.1780967 41.4254988, 2.1781659 41.4255004)",,,,,,,,
387127757,1043834293,0,"[542848073, 284577563]",True,3,Carrer de Ramon Albó,primary,50,False,180.00699999999998,18.223026752038876,0.0002078766356402134,"LINESTRING (2.1773189 41.4254809, 2.1773151 41.4255626, 2.1772853 41.426196, 2.1772847 41.42621, 2.1772625 41.4266347, 2.1772531 41.4267807, 2.1772502 41.4268309, 2.1772484 41.4268611, 2.1772347 41.4270985)",,,,11,,,,
387127774,7229009478,0,"[774856908, 72677519]",False,,Carrer de Llobet i Vall-llosera,residential,30,True,83.28,1.4671646033012382,0.00016051364365971107,"LINESTRING (2.1707336 41.4226189, 2.1706812 41.4226369, 2.17067 41.4226407, 2.1702705 41.4227894, 2.1699852 41.4228968, 2.1698433 41.4229579)",,,,,,,,
387127774,3822859922,0,665119654,True,,Carrer de Llobet i Vall-llosera,residential,30,False,123.43199999999999,10.795302665030448,0.0010883696024420544,"LINESTRING (2.1707336 41.4226189, 2.1708257 41.4225802, 2.1719058 41.4221257, 2.1720246 41.4220757)",,,,,,,,
387130477,387130478,0,33800644,True,,Avinguda de Frederic Rahola,residential,30,False,42.025,17.328592070577603,0.0006418226557444893,"LINESTRING (2.1651365 41.4257051, 2.1655395 41.4256454, 2.165631 41.4256319)",,,,8,,,,
387130477,387127656,0,"[561889509, 33800479]",False,1,"['Carrer del Mas Pujol', 'Carrer de la Verema']",residential,30,"[False, True]",176.014,1.3296642279567945,5.1537532078892627e-08,"LINESTRING (2.1651365 41.4257051, 2.1646726 41.4255871, 2.1646369 41.4255491, 2.1645376 41.4250589, 2.1643648 41.4250523, 2.1636884 41.4250264, 2.1636408 41.4250245)",,,,,,,,
387130478,256484352,0,263348231,False,,Passeig de la Font d'en Fargas,residential,30,False,137.633,1.586687074751991,0.0010046984191119724,"LINESTRING (2.165631 41.4256319, 2.1656177 41.4255426, 2.165518 41.4248748, 2.1654723 41.4246065, 2.1654668 41.4245743, 2.1654376 41.4244027)",,,,,,,,
387130480,387130478,0,145409152,True,,Avinguda de Frederic Rahola,residential,30,False,133.27300000000002,4.365188209499952,0.00020254250107004803,"LINESTRING (2.1671487 41.4252592, 2.1669718 41.4253089, 2.1663926 41.4254716, 2.165631 41.4256319)",,,,,,,,
387130491,30295350,0,"[549932651, 936384855]",True,1,Plaça Catalana,residential,30,False,27.165,5.898203164928791,0.008382115754843175,"LINESTRING (2.173165 41.4216465, 2.1731766 41.4216845, 2.173164 41.4217862, 2.1731295 41.4218308, 2.1730794 41.4218662)",,roundabout,,5,,,,
387130493,387130491,0,33800648,True,,Carrer de Llobet i Vall-llosera,residential,30,False,74.628,6.496439718261456,0.0022395892252543184,"LINESTRING (2.1739206 41.4212996, 2.1738504 41.4213683, 2.1732141 41.4216223, 2.173165 41.4216465)",,,,,,,,
387130493,256484473,0,251746321,False,3,Avinguda de la Mare de Déu de Montserrat,tertiary,50,False,135.106,1.6227865081112538,0.006274823374435375,"LINESTRING (2.1739206 41.4212996, 2.1738644 41.4212197, 2.173837 41.421181, 2.173308 41.4204306, 2.1732941 41.4204109, 2.1731634 41.4202254)",,,,12,,,,
387130493,387127704,0,"[251746321, 541786521]",False,3,Avinguda de la Mare de Déu de Montserrat,tertiary,50,True,98.464,1.797454829774089,0.00025307505127340226,"LINESTRING (2.1739206 41.4212996, 2.174019 41.4214352, 2.1740392 41.4214627, 2.1741923 41.4216733, 2.1742128 41.4217012, 2.1743757 41.4219381, 2.1743897 41.4219584, 2.1744765 41.4220808)",,,,12,,,,
387130494,30689120,0,251746324,True,,Carrer d'Anna Maria Martínez Sagi,residential,30,False,22.53,4.7465356943989025,0.008050755192341935,"LINESTRING (2.177103 41.4214022, 2.1771966 41.421393, 2.1773701 41.4213717)",,,,,,,,
387130494,30295338,0,251746327,False,4,Ronda del Guinardó,primary,40,False,59.905,1.6860467239938388,0.0018415648650090307,"LINESTRING (2.177103 41.4214022, 2.1771205 41.4214863, 2.1771879 41.4218534, 2.1772037 41.4219356)",,,,,,,,
387130494,30689119,0,552867842,False,2,Ronda del Guinardó,primary,40,True,24.853,1.7638458467212217,0.0005306561990503179,"LINESTRING (2.177103 41.4214022, 2.1770857 41.4213131, 2.1770784 41.4212787, 2.1770649 41.4212156, 2.1770576 41.4211813)",,,,,,,,
387130495,30295394,0,90264099,True,1,Carrer de l'Art,residential,30,False,10.953,3.2859519253345413,0.0016966670935692242,"LINESTRING (2.1768947 41.4203517, 2.1767989 41.4202843)",,,,,,,,
387130495,387130522,0,542611007,False,2,Ronda del Guinardó,primary,40,True,14.355,1.6315080755978655,0.0013073525762452693,"LINESTRING (2.1768947 41.4203517, 2.1768597 41.4202253)",,,,,,,,
387130495,30689119,0,542611007,False,2,Ronda del Guinardó,primary,40,False,93.26100000000001,1.6900975870190713,0.0037285600645456055,"LINESTRING (2.1768947 41.4203517, 2.1769371 41.4205254, 2.1769818 41.4207638, 2.1769902 41.420813, 2.1770313 41.4210524, 2.1770412 41.421095, 2.1770576 41.4211813)",,,,,,,,
387130499,412444524,0,900428160,True,2,Ronda del Guinardó,primary,50,False,132.488,4.157246062296988,0.014420639544696828,"LINESTRING (2.1729781 41.4156275, 2.1728895 41.4155603, 2.1728795 41.4155528, 2.1719635 41.4148593, 2.17186 41.414781)",,,,,,,,
387130502,847726909,0,35163846,False,3,Carrer de Cartagena,tertiary,50,False,77.81800000000001,1.4669921890768538,0.0036757083253987012,"LINESTRING (2.1694515 41.4149078, 2.1695804 41.414791, 2.1696002 41.4147741, 2.1697983 41.4146291, 2.1698094 41.4146208, 2.1700987 41.4144045)",,,,,,,,
387130502,3748616600,0,"[450062323, 35163846]",False,3,Carrer de Cartagena,tertiary,50,True,81.182,1.4540277635473675,0.0014524049602813126,"LINESTRING (2.1694515 41.4149078, 2.1693791 41.4150464, 2.1693392 41.4152003, 2.1693327 41.4153485, 2.1693467 41.4154373, 2.1693512 41.4154663, 2.1693587 41.4155289, 2.1693826 41.4156219)",,,,,,,,
387130505,417972224,0,33800652,True,,Carrer de Sèrbia,residential,30,False,140.702,9.18857289369699,4.3291526946269804e-05,"LINESTRING (2.1703111 41.4174491, 2.1704091 41.4175927, 2.1706866 41.4179991, 2.1707263 41.4180481, 2.1707387 41.4180634, 2.1707525 41.4180804, 2.1707583 41.4181009, 2.1707629 41.4181175, 2.1709642 41.4184477, 2.1710412 41.4185378, 2.1710675 41.4185775)",,,,,,,,
387130505,256484464,0,71211628,False,,Carrer de Gènova,residential,30,False,71.816,1.4206096477866328,0.001079221690498051,"LINESTRING (2.1703111 41.4174491, 2.1704249 41.4174117, 2.1709974 41.4172237, 2.1711 41.41719)",,,,,,,,
387130505,30689056,0,71211628,False,,Carrer de Gènova,residential,30,True,68.548,1.6438762161263019,0.0009623087989770831,"LINESTRING (2.1703111 41.4174491, 2.1697145 41.4176395, 2.1695547 41.4176905)",,,,,,,,
387130514,2869959975,0,72682127,True,,Carrer de Maspons i Labrós,living_street,20,False,37.028999999999996,2.3538006538023506,0.0027651432086288263,"LINESTRING (2.1742048 41.4179957, 2.1742046 41.4180481, 2.174203 41.4180951, 2.1741791 41.4182884, 2.1741743 41.4183277)",,,,,,,,
387130522,387130495,0,542611007,False,2,Ronda del Guinardó,primary,40,False,14.355,1.6315080755978675,0.0039675911383275095,"LINESTRING (2.1768597 41.4202253, 2.1768947 41.4203517)",,,,,,,,
387130522,387130523,0,33800655,True,1,Passatge de Llívia,residential,30,False,49.315999999999995,8.603367148094163,0.0001746606962153671,"LINESTRING (2.1768597 41.4202253, 2.1769249 41.4201689, 2.177169 41.4199769, 2.1772633 41.4199012)",,,,,,,,
387130522,387130524,0,1246090564,False,2,Ronda del Guinardó,primary,40,True,92.374,1.5260628036867683,0.0018926385592992134,"LINESTRING (2.1768597 41.4202253, 2.1768262 41.4201201, 2.1766967 41.4197128, 2.1766077 41.4194649, 2.1765918 41.4194193)",,,,,,,,
387130523,31286333,0,33800655,True,1,Passatge de Llívia,residential,30,False,69.832,7.587750864157103,0.00043051877422102953,"LINESTRING (2.1772633 41.4199012, 2.1773613 41.4198224, 2.1777902 41.4194799, 2.1778347 41.4194421)",,,,,,,,
387130523,1312053359,0,33800656,True,1,Carrer de Rubió i Ors,residential,30,False,194.19200000000004,8.448574520109032,0.00014925269290047306,"LINESTRING (2.1772633 41.4199012, 2.177376 41.4199798, 2.1789079 41.4210454, 2.178923 41.4210592, 2.1789682 41.4210907)",,,,,,,,
387130524,387130523,0,33800656,True,1,Carrer de Rubió i Ors,residential,30,False,77.501,8.003335833336259,0.0004051107709061355,"LINESTRING (2.1765918 41.4194193, 2.1767455 41.4195286, 2.1771474 41.4198178, 2.1772633 41.4199012)",,,,,,,,
387130524,2331122653,0,1246090563,False,2,Ronda del Guinardó,primary,40,True,74.58,2.0184160376549896,0.001998238962528864,"LINESTRING (2.1765918 41.4194193, 2.1763817 41.4188958, 2.1763463 41.4188081, 2.1763338 41.4187771)",,,,,,,,
387130524,387130522,0,1246090564,False,2,Ronda del Guinardó,primary,40,False,92.374,1.5260628036867676,0.004001502834435421,"LINESTRING (2.1765918 41.4194193, 2.1766077 41.4194649, 2.1766967 41.4197128, 2.1768262 41.4201201, 2.1768597 41.4202253)",,,,,,,,
387130529,387130531,0,33800658,False,,Passatge del Tinent Costa,living_street,20,False,74.00500000000001,1.340728653665338,0.0001604621061276322,"LINESTRING (2.1734978 41.4239013, 2.1742322 41.4235979, 2.1742756 41.4235807)",,,,,,,,
387130529,30295333,0,865385586,True,,Carrer de la Marquesa de Caldes de Montbui,living_street,20,False,47.853,6.35969815059517,9.54217406440697e-05,"LINESTRING (2.1734978 41.4239013, 2.1732632 41.4235568, 2.1732366 41.4235181)",,,,,,,,
387130531,30295348,0,4750324,True,1,Carrer de Mascaró,residential,30,False,46.768,7.123195366279642,0.001021473885803652,"LINESTRING (2.1742756 41.4235807, 2.1744606 41.4238406, 2.1745401 41.4239516)",,,,,,,,
387130531,387130529,0,33800658,False,,Passatge del Tinent Costa,living_street,20,True,74.00500000000001,1.340728653665338,0.00013577562826184262,"LINESTRING (2.1742756 41.4235807, 2.1742322 41.4235979, 2.1734978 41.4239013)",,,,,,,,
387130532,387127774,0,164855828,True,,Carrer de Camil Oliveras,residential,30,False,43.447,22.102756396839677,0.00022782166055474487,"LINESTRING (2.1710149 41.4229478, 2.1707336 41.4226189)",,,,,,,,
387130533,387130532,0,33800659,True,,Carrer de Camil Oliveras,residential,30,False,78.932,22.259861456012814,0.0001752533778342744,"LINESTRING (2.1719026 41.4231944, 2.1717476 41.4231513, 2.1712201 41.4230048, 2.1710149 41.4229478)",,,,,,,,
387130533,3822859922,0,379147193,True,,Carrer de l'Arc de Sant Martí,residential,30,False,124.809,19.164253329160058,0.006831480258419494,"LINESTRING (2.1719026 41.4231944, 2.1720146 41.4221676, 2.1720246 41.4220757)",,,,,,,,
387130629,30688829,0,"[296815421, 905914037]",False,,Carrer de Josep Serrano,residential,"['20', '30']",True,44.289,1.258667860526374,0.00016051364365971107,"LINESTRING (2.1632629 41.4174649, 2.1629156 41.4173285, 2.162844 41.4173004, 2.1627924 41.4172801)",,,,,,,,
387130659,387130660,0,553134270,False,,Carrer de Marià Labèrnia,living_street,20,False,89.315,1.3611153141470003,0.00016051364365971107,"LINESTRING (2.1625843 41.4195383, 2.1636543 41.4195013)",,,,,,,,
387130660,387130661,0,33800680,False,,Carrer de la Muntanya de Montserrat,living_street,20,False,52.748,1.1456601546501184,0.00032097574978734325,"LINESTRING (2.1636543 41.4195013, 2.1641136 41.4191751)",,,,,,,,
387130660,387130659,0,553134270,False,,Carrer de Marià Labèrnia,living_street,20,True,89.315,1.3611153141469992,0.00016051364365971107,"LINESTRING (2.1636543 41.4195013, 2.1625843 41.4195383)",,,,,,,,
387130660,387130662,0,33800679,False,,Carrer de Marià Labèrnia,living_street,20,False,134.87199999999999,1.1824456988927088,0.0,"LINESTRING (2.1636543 41.4195013, 2.1637312 41.4194973, 2.1646659 41.4194492, 2.164827 41.4194409, 2.1648672 41.4194388, 2.1648866 41.4194228, 2.1648995 41.4192442, 2.1649068 41.4191436)",,,,,,,,
387130661,387130660,0,33800680,False,,Carrer de la Muntanya de Montserrat,living_street,20,True,52.748,1.1456601546501188,0.00032097574978734325,"LINESTRING (2.1641136 41.4191751, 2.1636543 41.4195013)",,,,,,,,
387130661,387130663,0,139894179,False,,Carrer de Labèrnia,residential,30,False,99.911,1.3611153141469987,0.00016051364365971107,"LINESTRING (2.1641136 41.4191751, 2.1635559 41.4192082, 2.1629198 41.4192518)",,,,2.9,,,,
387130661,387130662,0,553134269,False,,Carrer de Labèrnia,residential,30,True,66.233,1.1824456988927092,0.000641745349446371,"LINESTRING (2.1641136 41.4191751, 2.1648282 41.4191467, 2.1649068 41.4191436)",,,,2.7,,,,
387130662,387130660,0,33800679,False,,Carrer de Marià Labèrnia,living_street,20,True,134.872,1.1824456988927097,0.0,"LINESTRING (2.1649068 41.4191436, 2.1648995 41.4192442, 2.1648866 41.4194228, 2.1648672 41.4194388, 2.164827 41.4194409, 2.1646659 41.4194492, 2.1637312 41.4194973, 2.1636543 41.4195013)",,,,,,,,
387130662,9090670821,0,"[33800681, 895614741, 309904254]",False,,Carrer del Panorama,residential,"['20', '30']",True,244.17100000000005,1.6981234672661172,0.0008020528429777665,"LINESTRING (2.1649068 41.4191436, 2.1650213 41.4191409, 2.1651337 41.4191383, 2.1653482 41.4191358, 2.165382 41.4191354, 2.165566 41.419128, 2.1656012 41.419141, 2.1657281 41.4191879, 2.1658534 41.4192681, 2.1659457 41.4193558, 2.1660502 41.4195126, 2.1661417 41.4198227, 2.1661786 41.4199865, 2.1661717 41.4200013, 2.1661277 41.4200962, 2.1660841 41.4201403, 2.1660093 41.4201752, 2.1658024 41.4201717, 2.1656624 41.4201523, 2.1656384 41.420149, 2.1655033 41.4201323, 2.1654384 41.4201489)","['yes', 'destination']",,,,,,,
387130662,387130661,0,553134269,False,,Carrer de Labèrnia,residential,30,False,66.233,1.1824456988927097,0.000641745349446371,"LINESTRING (2.1649068 41.4191436, 2.1648282 41.4191467, 2.1641136 41.4191751)",,,,2.7,,,,
387130663,387130661,0,139894179,False,,Carrer de Labèrnia,residential,30,True,99.911,1.3611153141469996,0.00016051364365971107,"LINESTRING (2.1629198 41.4192518, 2.1635559 41.4192082, 2.1641136 41.4191751)",,,,2.9,,,,
390057403,390227134,0,"[543400544, 396947540]",False,7,Avinguda Diagonal,primary,50,False,276.477,1.2624459301538533,0.00016051364365971107,"LINESTRING (2.1170147 41.3857118, 2.1172249 41.3857666, 2.1176825 41.3858858, 2.1179307 41.3859505, 2.1199563 41.3864576, 2.1201545 41.3865072)",,,,18,,,,
390227080,356295267,0,542503071,True,2,Avinguda Diagonal (lateral mar),primary_link,50,False,92.789,5.23564075330175,0.001656648199909964,"LINESTRING (2.1222907 41.3868114, 2.1224091 41.3868409, 2.1228889 41.3869628, 2.1232064 41.3870411, 2.1233449 41.3870774)",,,,5,,,,
390227080,356295256,0,552634542,True,4,Plaça de Pius XII,primary_link,50,False,22.044,9.895651440248118,0.005439709204628999,"LINESTRING (2.1222907 41.3868114, 2.1223888 41.386763, 2.1224404 41.3867346, 2.122505 41.3866957)",,circular,,,,,,
390227083,1375265147,0,123268593,True,1,,primary_link,60,False,119.247,20.087856212288223,0.0007877769465919133,"LINESTRING (2.1266005 41.3855363, 2.1266967 41.385541, 2.1267924 41.3855265, 2.1268737 41.3854906, 2.1269507 41.3854339, 2.1270132 41.3853639, 2.1270963 41.3852451, 2.1271461 41.3851362, 2.1271878 41.3850061, 2.1272465 41.3848386, 2.1272947 41.384709)",,,,,,yes,,
390227083,390227118,0,165526063,True,1,,primary_link,60,False,425.284,30.096386359180674,0.00021413844578779888,"LINESTRING (2.1266005 41.3855363, 2.1268032 41.3856029, 2.1269327 41.3856718, 2.1270767 41.3858283, 2.1271687 41.3859636, 2.127276 41.3861728, 2.1273035 41.3862293, 2.1273179 41.3862725, 2.1273259 41.3863108, 2.1273259 41.3863923, 2.1273259 41.3866081, 2.1273323 41.3866848, 2.1273434 41.386873, 2.1273498 41.387036, 2.1273626 41.3871631, 2.1273834 41.3872974, 2.1274074 41.3874544, 2.1274409 41.3876402, 2.1274808 41.3878548, 2.1275224 41.3880585, 2.1275639 41.3882, 2.1276582 41.3885704, 2.127687 41.3886831, 2.1277093 41.3887753, 2.1277205 41.3888293, 2.1277429 41.3889192, 2.1277509 41.3889695, 2.1277738 41.3891146)",,,,,,yes,,
390227092,390227095,0,360830945,True,5,Plaça d'Ildefons Cerdà,primary,50,False,45.989000000000004,8.615052099303593,0.010611552086277952,"LINESTRING (2.1350698 41.364958, 2.1349818 41.3648762, 2.1349336 41.36478, 2.1349246 41.3646774, 2.1349556 41.3645772)",,circular,,,,,,
390227095,938093330,0,80390967,True,4,Gran Via de les Corts Catalanes (lateral muntanya),secondary,50,False,52.334,8.570360471987627,0.0052769536783238554,"LINESTRING (2.1349556 41.3645772, 2.1348815 41.3645256, 2.1348547 41.3645073, 2.1344949 41.3642579)",,,,13,,,,
390227095,390227097,0,"[360830954, 544991380]",True,4,Plaça d'Ildefons Cerdà,primary,50,False,34.666000000000004,13.59139047101387,0.005334598407954097,"LINESTRING (2.1349556 41.3645772, 2.1349959 41.3645177, 2.1350505 41.3644649, 2.1351174 41.3644209, 2.1351809 41.364392, 2.1352496 41.364371)",,circular,,14,,,,
390227097,390227098,0,544991389,True,5,Plaça d'Ildefons Cerdà,primary,50,False,4.733,13.577253175303154,0.005511913287071527,"LINESTRING (2.1352496 41.364371, 2.1353046 41.3643606)",,circular,,,,,,
390227098,126781115,0,314638801,True,5,Plaça d'Ildefons Cerdà,primary,50,False,26.872999999999998,10.01308920011514,0.011860924938934467,"LINESTRING (2.1353046 41.3643606, 2.1354656 41.3643589, 2.1356178 41.3643983)",,circular,,,,,,
