u,v,key,osmid,oneway,name,highway,reversed,length,geometry,Cost of returning,Edge Betweenness,lanes,maxspeed,bridge,ref,junction,access,tunnel
1433791177,1433791418,0,130076446,False,Rua Doutor Augusto Luiz de Almeida,residential,False,228.54000000000002,"LINESTRING (-45.9067368 -23.1617589, -45.9063338 -23.161501, -45.9048627 -23.160639)",1.600162263727993,0.00022058815247003033,,,,,,,
1433791183,2061117123,0,130076434,False,Rua Doutor Edgar de Souza,residential,False,8.999,"LINESTRING (-45.9068454 -23.1611058, -45.9068782 -23.1610307)",1.6456351869061732,6.74592988262958e-05,,,,,,,
1433791183,2310681907,0,130075020,True,Avenida Numa de Oliveira,tertiary,False,75.778,"LINESTRING (-45.9068454 -23.1611058, -45.9065859 -23.1609753, -45.9061986 -23.160773)",4.7267758388588295,0.005003127032618135,,50,,,,,
1433791183,1433791177,0,130076434,False,Rua Doutor Edgar de Souza,residential,True,73.543,"LINESTRING (-45.9068454 -23.1611058, -45.9067739 -23.1614348, -45.9067368 -23.1617589)",1.663172951794835,0.000424155034735281,,,,,,,
1433791191,2061117123,0,130076434,False,Rua Doutor Edgar de Souza,residential,True,46.968,"LINESTRING (-45.9070655 -23.160645, -45.9068782 -23.1610307)",1.7332691373000628,0.0011766578811046753,,,,,,,
1433791191,1433791248,0,130076439,False,Rua Cesar Traballi,residential,True,162.882,"LINESTRING (-45.9070655 -23.160645, -45.90859 -23.1602194)",1.4199467347661525,0.000230412929757348,,,,,,,
1433791191,1433791200,0,130076434,False,Rua Doutor Edgar de Souza,residential,False,174.399,"LINESTRING (-45.9070655 -23.160645, -45.9072072 -23.1603773, -45.9073963 -23.1602473, -45.907735 -23.1600145, -45.9083473 -23.1596609)",1.4052670248042127,0.0007284728178449995,,,,,,,
1433791200,1433791258,0,130076435,False,Rua Doutor Edgard de Souza,residential,False,60.117,"LINESTRING (-45.9083473 -23.1596609, -45.9080453 -23.159197)",1.531093495860536,6.877344101122365e-05,,,,,,,
1433791200,1433791254,0,130076435,False,Rua Doutor Edgard de Souza,residential,True,23.391,"LINESTRING (-45.9083473 -23.1596609, -45.9084648 -23.1598414)",1.4185512660695851,0.0005535667508510322,,,,,,,
1433791200,1433791191,0,130076434,False,Rua Doutor Edgar de Souza,residential,True,174.399,"LINESTRING (-45.9083473 -23.1596609, -45.907735 -23.1600145, -45.9073963 -23.1602473, -45.9072072 -23.1603773, -45.9070655 -23.160645)",1.4052670248042125,0.0007352938415667678,,,,,,,
1433791232,2061117121,0,130076435,False,Rua Doutor Edgard de Souza,residential,False,42.095,"LINESTRING (-45.9085776 -23.1612545, -45.9086606 -23.1608837)",1.4422333892486852,0.0006038170448747015,,,,,,,
1433791232,1433791057,0,130076435,False,Rua Doutor Edgard de Souza,residential,True,56.426,"LINESTRING (-45.9085776 -23.1612545, -45.9085158 -23.1613833, -45.9083113 -23.1616981)",1.7404858157433736,0.0005267207033589348,,,,,,,
1433791232,1433791488,0,135895663,False,Rua Anacleto Veneziani,residential,True,170.224,"LINESTRING (-45.9085776 -23.1612545, -45.9087289 -23.1614319, -45.9088529 -23.1615034, -45.9090959 -23.161515, -45.9093576 -23.1614734, -45.909548 -23.1614099, -45.9097416 -23.1612887, -45.9099039 -23.161155, -45.9099448 -23.1610612)",1.4452950196670404,8.5732133016721e-06,,,,,,,
1433791248,1433791191,0,130076439,False,Rua Cesar Traballi,residential,False,162.882,"LINESTRING (-45.90859 -23.1602194, -45.9070655 -23.160645)",1.419946734766153,0.00022972456956524295,,,,,,,
1433791248,1433791254,0,130076435,False,Rua Doutor Edgard de Souza,residential,False,44.316,"LINESTRING (-45.90859 -23.1602194, -45.9085148 -23.1599182, -45.9084648 -23.1598414)",1.426664060097304,0.00047096352779842505,,,,,,,
1433791248,2061117119,0,130076435,False,Rua Doutor Edgard de Souza,residential,True,65.618,"LINESTRING (-45.90859 -23.1602194, -45.9086023 -23.1602686, -45.9086332 -23.1606473, -45.9086736 -23.1608028)",1.7201327960199202,0.0006326030165445494,,,,,,,
1433791254,1433791200,0,130076435,False,Rua Doutor Edgard de Souza,residential,False,23.391,"LINESTRING (-45.9084648 -23.1598414, -45.9083473 -23.1596609)",1.4185512660695867,0.0006025029026897736,,,,,,,
1433791254,1433791248,0,130076435,False,Rua Doutor Edgard de Souza,residential,True,44.316,"LINESTRING (-45.9084648 -23.1598414, -45.9085148 -23.1599182, -45.90859 -23.1602194)",1.4266640600973046,0.0006323527037474203,,,,,,,
1433791254,1433791430,0,130076448,False,Rua Uruguaiana,residential,False,79.806,"LINESTRING (-45.9084648 -23.1598414, -45.9088044 -23.1597219, -45.9092085 -23.1596273)",1.5446701607012323,0.0007025654433421364,,,,,,,
1433791258,1433791260,0,130076435,False,Rua Doutor Edgard de Souza,residential,False,82.443,"LINESTRING (-45.9080453 -23.159197, -45.9076217 -23.1585661)",1.5419723099436766,0.0005252814047754425,,,,,,,
1433791258,1433791200,0,130076435,False,Rua Doutor Edgard de Souza,residential,True,60.117,"LINESTRING (-45.9080453 -23.159197, -45.9083473 -23.1596609)",1.5310934958605364,2.6658312894250475e-05,,,,,,,
1433791258,1433791298,0,130076436,False,Rua Pedro David Filho,residential,False,255.106,"LINESTRING (-45.9080453 -23.159197, -45.9070522 -23.1598205, -45.9069996 -23.1598535, -45.9068694 -23.1599353, -45.9065795 -23.1601685, -45.9064245 -23.1603511, -45.9062367 -23.1607111)",1.7880563402813343,0.00024173958382744034,,,,,,,
1433791260,1433791258,0,130076435,False,Rua Doutor Edgard de Souza,residential,True,82.443,"LINESTRING (-45.9076217 -23.1585661, -45.9080453 -23.159197)",1.541972309943676,5.256568739711361e-05,,,,,,,
1433791260,8007623723,0,243012766,True,Avenida Conde Francisco Matarazzo,tertiary,False,18.356,"LINESTRING (-45.9076217 -23.1585661, -45.9075066 -23.1586928)",9.618870201082718,0.03290536937220173,,,,,,,
1433791298,2310681907,0,130076436,False,Rua Pedro David Filho,residential,False,7.909,"LINESTRING (-45.9062367 -23.1607111, -45.9061986 -23.160773)",1.2857015440699238,0.0006921148840619959,,,,,,,
1433791298,2061117123,0,313139184,True,Avenida Numa de Oliveira,tertiary,False,74.592,"LINESTRING (-45.9062367 -23.1607111, -45.9068782 -23.1610307)",4.648776448758335,0.023153745999845054,,,,,,,
1433791298,1433791258,0,130076436,False,Rua Pedro David Filho,residential,True,255.106,"LINESTRING (-45.9062367 -23.1607111, -45.9064245 -23.1603511, -45.9065795 -23.1601685, -45.9068694 -23.1599353, -45.9069996 -23.1598535, -45.9070522 -23.1598205, -45.9080453 -23.159197)",1.7880563402813336,0.000672340173088796,,,,,,,
1433791357,1433754238,0,883194417,False,,residential,True,7.421,"LINESTRING (-45.9078015 -23.1610514, -45.9077907 -23.1609854)",1.5488784761419405,4.906130823730604e-05,,,,,,,
1433791357,1433791183,0,130075020,True,Avenida Numa de Oliveira,tertiary,False,99.236,"LINESTRING (-45.9078015 -23.1610514, -45.9075115 -23.1611209, -45.9072939 -23.1611425, -45.9070464 -23.1611411, -45.9068454 -23.1611058)",4.840861610840816,0.002971963840313952,,50,,,,,
1433791357,2061117128,0,130076442,False,Rua Paulo Hunger,residential,False,169.343,"LINESTRING (-45.9078015 -23.1610514, -45.9078323 -23.1612306, -45.9077957 -23.1613456, -45.9076583 -23.1614822, -45.9074638 -23.161638, -45.907165 -23.1618351, -45.9070211 -23.161973, -45.9068476 -23.1621899)",1.794518408801813,1.8147677791860653e-06,,,,,,,
1433791396,1433791411,0,130076444,False,Rua Chana Baskin Feigenson,residential,False,72.244,"LINESTRING (-45.9063401 -23.1621834, -45.9059412 -23.1627197)",1.2708956179729607,0.0002501250625312656,,,,,,,
1433791396,1433843124,0,135895664,False,Rua Schaia Feigenson,residential,False,209.80100000000002,"LINESTRING (-45.9063401 -23.1621834, -45.9059874 -23.1619595, -45.9046338 -23.1611352)",1.6416843631510865,0.03108209095791328,,,,,,,
1433791396,2061117128,0,135895664,False,Rua Schaia Feigenson,residential,True,59.611,"LINESTRING (-45.9063401 -23.1621834, -45.9065084 -23.1622698, -45.9066188 -23.1623129, -45.9067453 -23.1622734, -45.9068476 -23.1621899)",1.6962881030982953,0.01273097144018594,,,,,,,
1433791399,3190508356,0,883194414,True,,residential,False,15.447,"LINESTRING (-45.904424 -23.1609345, -45.904386 -23.160882, -45.9043669 -23.1608082)",4.566308230549496,0.00021996237047720757,,,,,,,
1433791399,1490613622,0,"[908131860, 845098137, 883153435, 313121948, 883153437]",True,"['Avenida Conde Francisco Matarazzo', 'Ponte Maria Peregrina']",secondary,False,446.81399999999996,"LINESTRING (-45.904424 -23.1609345, -45.9040361 -23.1613452, -45.9036986 -23.161727, -45.9035651 -23.161874, -45.9023561 -23.1632516, -45.9022643 -23.16334, -45.901756 -23.1639197, -45.9016471 -23.1640366)",15.67424765997418,0.08765897835082163,,,yes,,,,
1433791411,1433791396,0,130076444,False,Rua Chana Baskin Feigenson,residential,True,72.244,"LINESTRING (-45.9059412 -23.1627197, -45.9063401 -23.1621834)",1.27089561797296,0.0002501250625312656,,,,,,,
1433791418,1433843081,0,910815599,True,Avenida Conde Francisco Matarazzo,secondary,False,39.286,"LINESTRING (-45.9048627 -23.160639, -45.9045649 -23.1608623)",7.901270080047596,0.055775823863895915,,,,,,,
1433791418,1433791177,0,130076446,False,Rua Doutor Augusto Luiz de Almeida,residential,True,228.54000000000002,"LINESTRING (-45.9048627 -23.160639, -45.9063338 -23.161501, -45.9067368 -23.1617589)",1.6001622637279922,1.0325402881575888e-05,,,,,,,
1433791430,1433791254,0,130076448,False,Rua Uruguaiana,residential,True,79.806,"LINESTRING (-45.9092085 -23.1596273, -45.9088044 -23.1597219, -45.9084648 -23.1598414)",1.5446701607012328,0.000912890771129873,,,,,,,
1433791430,2310681906,0,313136956,False,Rua Benedito Pereira Lima,residential,False,114.216,"LINESTRING (-45.9092085 -23.1596273, -45.9093086 -23.1599647, -45.9095022 -23.1603929, -45.9095961 -23.1605884)",1.6321963566475057,0.0008100747897090902,,,,,,,
1433791430,2504521175,0,313136956,False,Rua Benedito Pereira Lima,residential,True,149.68,"LINESTRING (-45.9092085 -23.1596273, -45.9091144 -23.1593141, -45.9090157 -23.1587998, -45.9090773 -23.1585366, -45.9091632 -23.1583209)",1.6174741368604055,0.0014496865645732546,,,,,,,
1433791445,8007623712,0,130076451,False,Travessa Condé Francisco Matarazzo,residential,True,77.87100000000001,"LINESTRING (-45.9077208 -23.1575754, -45.9077368 -23.1581941, -45.9077615 -23.1582723)",1.2450532681163151,0.0002501250625312656,,,,,,,
1433791487,1433791488,0,313136956,False,Rua Benedito Pereira Lima,residential,False,11.093,"LINESTRING (-45.9099526 -23.1609617, -45.9099448 -23.1610612)",1.8829841744077338,0.0009041924014296364,,,,,,,
1433791487,1433754158,0,130075011,True,Rua Pico das Agulhas Negras,tertiary,False,97.971,"LINESTRING (-45.9099526 -23.1609617, -45.910053 -23.1610236, -45.9101231 -23.1610713, -45.9102082 -23.1611327, -45.9102738 -23.1611904, -45.9103447 -23.1612761, -45.9105662 -23.1616194)",5.278226023461352,0.020075586955349077,,,,,,,
1433791487,2310681906,0,313136956,False,Rua Benedito Pereira Lima,residential,True,55.239000000000004,"LINESTRING (-45.9099526 -23.1609617, -45.9098612 -23.160867, -45.9097175 -23.1607164, -45.9095961 -23.1605884)",1.4275045755806088,0.000915143586304035,,,,,,,
1433791488,1433791487,0,313136956,False,Rua Benedito Pereira Lima,residential,True,11.093,"LINESTRING (-45.9099448 -23.1610612, -45.9099526 -23.1609617)",1.882984174407733,0.0009238419560042717,,,,,,,
1433791488,2061117121,0,130075020,True,Avenida Numa de Oliveira,tertiary,False,132.935,"LINESTRING (-45.9099448 -23.1610612, -45.9097835 -23.161025, -45.9095119 -23.1609914, -45.9088357 -23.1608911, -45.9086606 -23.1608837)",2.8875284089157267,0.0019309754952532556,,50,,,,,
1433791488,1433791232,0,135895663,False,Rua Anacleto Veneziani,residential,False,170.224,"LINESTRING (-45.9099448 -23.1610612, -45.9099039 -23.161155, -45.9097416 -23.1612887, -45.909548 -23.1614099, -45.9093576 -23.1614734, -45.9090959 -23.161515, -45.9088529 -23.1615034, -45.9087289 -23.1614319, -45.9085776 -23.1612545)",1.4452950196670413,1.2015014262197396e-05,,,,,,,
1433805954,1433805969,0,130076782,False,Rua Pico Marins,residential,False,197.963,"LINESTRING (-45.9075332 -23.1630211, -45.9074173 -23.1633424, -45.9074068 -23.1633715, -45.907284 -23.163714, -45.907284 -23.1638345, -45.9073373 -23.1639652, -45.9075726 -23.1644393, -45.9076474 -23.1646997)",1.4637211696679555,8.886104298083492e-06,,,,,,,
1433805954,1433791007,0,313133878,False,Rua Monte Fuji,residential,False,82.985,"LINESTRING (-45.9075332 -23.1630211, -45.9070092 -23.1630203, -45.9067263 -23.162972)",1.25663091689909,0.0002501250625312656,,,,,,,
1433805954,3190452821,0,313133878,False,Rua Monte Fuji,residential,True,81.162,"LINESTRING (-45.9075332 -23.1630211, -45.9078253 -23.1629179, -45.9082484 -23.1627076)",1.5572507213116755,0.0004912388643658832,,,,,,,
1433805969,1433805954,0,130076782,False,Rua Pico Marins,residential,True,197.96300000000002,"LINESTRING (-45.9076474 -23.1646997, -45.9075726 -23.1644393, -45.9073373 -23.1639652, -45.907284 -23.1638345, -45.907284 -23.163714, -45.9074068 -23.1633715, -45.9074173 -23.1633424, -45.9075332 -23.1630211)",1.4637211696679548,8.510635102389822e-06,,,,,,,
1433805969,1433754072,0,670116969,False,Avenida Alto do Rio Doce,residential,False,232.461,"LINESTRING (-45.9076474 -23.1646997, -45.9078964 -23.1642367, -45.9081505 -23.1636714, -45.9083064 -23.1633483, -45.9085796 -23.1627936)",1.4882920164014328,0.0027468074792963153,,,,,,,
1433805969,1433806010,0,670116969,False,Avenida Alto do Rio Doce,residential,True,50.919,"LINESTRING (-45.9076474 -23.1646997, -45.9075818 -23.1648815, -45.9075698 -23.1650048, -45.9075914 -23.165146)",1.548614528390038,0.002525718701232027,,,,,,,
1433806009,1433806010,0,130076785,False,Rua Pedra Redonda,residential,False,61.825,"LINESTRING (-45.9081936 -23.1650949, -45.9075914 -23.165146)",1.4237317060820018,0.0009264076621748452,,,,,,,
1433806009,8212809375,0,130074998,False,Rua Monte Pascoal,residential,False,32.575,"LINESTRING (-45.9081936 -23.1650949, -45.9082117 -23.1649522, -45.9082817 -23.1648175)",1.6510211830144503,3.948684374711749e-05,,,,,,,
1433806009,1433754080,0,130074998,False,Rua Monte Pascoal,residential,True,115.15,"LINESTRING (-45.9081936 -23.1650949, -45.9082907 -23.1656729, -45.9085977 -23.1660243)",1.6426469613395052,0.0006935541826454883,,,,,,,
1433806010,1433806009,0,130076785,False,Rua Pedra Redonda,residential,True,61.825,"LINESTRING (-45.9075914 -23.165146, -45.9081936 -23.1650949)",1.423731706082002,0.0009401748660169463,,,,,,,
1433806010,1433805969,0,670116969,False,Avenida Alto do Rio Doce,residential,False,50.919,"LINESTRING (-45.9075914 -23.165146, -45.9075698 -23.1650048, -45.9075818 -23.1648815, -45.9076474 -23.1646997)",1.5486145283900383,0.0025227149476664775,,,,,,,
1433806010,1433806131,0,670116969,False,Avenida Alto do Rio Doce,residential,True,151.303,"LINESTRING (-45.9075914 -23.165146, -45.9076079 -23.165382, -45.9076328 -23.1656042, -45.9076815 -23.1658185, -45.9078991 -23.1661458, -45.9080963 -23.1663827)",1.4487633128117565,0.0013546928580627565,,,,,,,
1433806020,8213327897,0,883194412,True,,residential,False,9.152,"LINESTRING (-45.9097121 -23.1646114, -45.9097925 -23.1646476)",4.498432079456803,0.0011969957958714156,,,,,,,
1433806020,1433754192,0,313130181,True,Rua Pico das Agulhas Negras,tertiary,False,146.00799999999998,"LINESTRING (-45.9097121 -23.1646114, -45.9102287 -23.1635631, -45.9102979 -23.1634139)",9.826259313748752,0.0001249060857674271,,,,,,,
1433806036,1433806038,0,130076788,False,Rua Monte Castetelo,residential,False,61.613,"LINESTRING (-45.9111286 -23.1656537, -45.9111297 -23.1662078)",1.6138766866869823,0.0013204625830553504,,,,,,,
1433806036,1433843250,0,313129922,False,Rua Serra Dourada,residential,False,133.96,"LINESTRING (-45.9111286 -23.1656537, -45.9124374 -23.165713)",1.2058159671362176,1.952439817607077e-05,,,,,,,
1433806036,1433790540,0,"[313129922, 130076396]",False,Rua Serra Dourada,residential,True,179.55499999999998,"LINESTRING (-45.9111286 -23.1656537, -45.9110135 -23.1656449, -45.910728 -23.1655491, -45.9105814 -23.165441, -45.9104747 -23.1653557, -45.9103462 -23.1652076, -45.9102839 -23.1650955, -45.9103163 -23.1649302, -45.9103757 -23.1647993, -45.9105241 -23.1645307)",1.2057857830855907,0.000895556609928682,,,,,,,
1433806038,1433806036,0,130076788,False,Rua Monte Castetelo,residential,True,61.613,"LINESTRING (-45.9111297 -23.1662078, -45.9111286 -23.1656537)",1.613876686686982,0.0006793489314084112,,,,,,,
1433806038,3190419729,0,313130177,True,,tertiary,False,5.19,"LINESTRING (-45.9111297 -23.1662078, -45.9111463 -23.1662112, -45.9111613 -23.1662182, -45.911174 -23.1662285)",7.459161144993933,0.0012865451990443557,,,,,roundabout,,
1433806041,1433754077,0,130076418,False,Rua Monte das Oliveiras,residential,True,40.639,"LINESTRING (-45.9109711 -23.1668424, -45.911365 -23.1668917)",1.4887968900626023,0.001120337501750625,,,,,,,
1433806041,2061117134,0,313130178,False,Rua Monte Castetelo,residential,True,58.952,"LINESTRING (-45.9109711 -23.1668424, -45.9110909 -23.1663238)",1.5240578692910554,0.00014974963088249153,,,,,,,
1433806041,1433806086,0,130076418,False,Rua Monte das Oliveiras,residential,False,62.019999999999996,"LINESTRING (-45.9109711 -23.1668424, -45.9106603 -23.166825, -45.9103749 -23.1667553)",1.5308766230358626,0.00118804711337405,,,,,,,
1433806086,1433806089,0,130076790,False,,residential,False,61.988,"LINESTRING (-45.9103749 -23.1667553, -45.9101358 -23.1672676)",1.6064928143063606,4.1927393519126336e-05,,,,,,,
1433806086,1433806119,0,130076418,False,Rua Monte das Oliveiras,residential,False,184.35,"LINESTRING (-45.9103749 -23.1667553, -45.9101701 -23.1666642, -45.9100126 -23.1665888, -45.9097936 -23.1664472, -45.9096578 -23.166341, -45.909403 -23.1661097, -45.9091237 -23.1656276)",1.446753629677315,0.001375531398423755,,,,,,,
1433806086,1433806041,0,130076418,False,Rua Monte das Oliveiras,residential,True,62.019999999999996,"LINESTRING (-45.9103749 -23.1667553, -45.9106603 -23.166825, -45.9109711 -23.1668424)",1.530876623035862,0.001197058374070698,,,,,,,
1433806089,1433754076,0,130074998,False,Rua Monte Pascoal,residential,True,101.537,"LINESTRING (-45.9101358 -23.1672676, -45.9110451 -23.167635)",1.6122818034654363,0.00022934910036954926,,,,,,,
1433806089,1433806086,0,130076790,False,,residential,True,61.988,"LINESTRING (-45.9101358 -23.1672676, -45.9103749 -23.1667553)",1.606492814306361,4.6871071262426304e-05,,,,,,,
1433806089,5364349381,0,556086055,False,,residential,True,62.498,"LINESTRING (-45.9101358 -23.1672676, -45.9098952 -23.1677843)",1.5054167465251178,1.7959943194013816e-05,,,,,,,
1433806089,1433754080,0,130074998,False,Rua Monte Pascoal,residential,False,213.662,"LINESTRING (-45.9101358 -23.1672676, -45.9095827 -23.1670399, -45.9094954 -23.1669859, -45.9094054 -23.1668916, -45.9092313 -23.1666851, -45.9085977 -23.1660243)",1.6613410268289626,0.0004540048357929277,,,,,,,
1433806119,1433754080,0,130076792,False,Rua Pedra Vermelha,residential,False,69.551,"LINESTRING (-45.9091237 -23.1656276, -45.9085977 -23.1660243)",1.643523005502232,4.3867317696876956e-05,,,,,,,
1433806119,1433790896,0,130076418,False,Rua Monte das Oliveiras,residential,False,107.275,"LINESTRING (-45.9091237 -23.1656276, -45.9090588 -23.1654866, -45.9089896 -23.1652638, -45.908972 -23.164979, -45.9090108 -23.1646865)",1.7206585749815957,0.0015971833802815843,,,,,,,
1433806119,1433806086,0,130076418,False,Rua Monte das Oliveiras,residential,True,184.35,"LINESTRING (-45.9091237 -23.1656276, -45.909403 -23.1661097, -45.9096578 -23.166341, -45.9097936 -23.1664472, -45.9100126 -23.1665888, -45.9101701 -23.1666642, -45.9103749 -23.1667553)",1.4467536296773154,0.0013795989813771032,,,,,,,
1433806131,1433754080,0,130076792,False,Rua Pedra Vermelha,residential,True,64.927,"LINESTRING (-45.9080963 -23.1663827, -45.9085977 -23.1660243)",1.5014003343013724,1.0137668283729055e-05,,,,,,,
1433806131,5364349381,0,130074992,False,Avenida Alto do Rio Doce,residential,True,244.96700000000004,"LINESTRING (-45.9080963 -23.1663827, -45.9085256 -23.1668659, -45.9089825 -23.1672868, -45.909119 -23.1674053, -45.9093098 -23.1675383, -45.9098952 -23.1677843)",1.470145539028704,0.001115581558605172,,,,,,,
1433806131,1433806010,0,670116969,False,Avenida Alto do Rio Doce,residential,False,151.303,"LINESTRING (-45.9080963 -23.1663827, -45.9078991 -23.1661458, -45.9076815 -23.1658185, -45.9076328 -23.1656042, -45.9076079 -23.165382, -45.9075914 -23.165146)",1.448763312811756,0.0013654563083393084,,,,,,,
1433842756,1433790406,0,130076395,False,Rua Alto da Boa Vista,residential,False,47.877,"LINESTRING (-45.9142822 -23.1594083, -45.9138583 -23.1595913)",1.7870537312861066,0.0012500621088627876,,,,,,,
1433842756,1433790381,0,130076395,False,Rua Alto da Boa Vista,residential,True,84.241,"LINESTRING (-45.9142822 -23.1594083, -45.9150197 -23.1590704)",1.5410801676312547,0.000938297520038478,,,,,,,
1433842756,1433842765,0,130077995,False,Rua Serra dos Carajás,residential,False,60.087,"LINESTRING (-45.9142822 -23.1594083, -45.9139918 -23.1589385)",1.568650067552016,0.002186419704723515,,,,,,,
1433842765,1433842756,0,130077995,False,Rua Serra dos Carajás,residential,True,60.087,"LINESTRING (-45.9139918 -23.1589385, -45.9142822 -23.1594083)",1.5686500675520174,0.002410074188958377,,,,,,,
1433842765,1433842777,0,130077996,False,Rua Pedro Antônio de Castro Pinheiros,residential,True,83.649,"LINESTRING (-45.9139918 -23.1589385, -45.9141684 -23.1588436, -45.9146944 -23.158553)",1.4343267366610537,4.3304113903336454e-05,,,,,,,
1433842765,1433842782,0,231861623,False,Rua José Almeida Moura,residential,False,169.698,"LINESTRING (-45.9139918 -23.1589385, -45.9139225 -23.158916, -45.9137561 -23.1588718, -45.912403 -23.158497)",1.4466362157778552,0.002385042909245466,,,,,,,
1433842766,1433790356,0,243012743,True,Rua Jaguari,tertiary,False,21.849,"LINESTRING (-45.9151181 -23.1579693, -45.9153318 -23.1579673)",4.891215819816325,0.009852499429599712,,,,,,,
1433842777,1433842834,0,313136948,False,Avenida Mário Scholtz,residential,True,224.713,"LINESTRING (-45.9146944 -23.158553, -45.9125506 -23.158107)",1.6097852071658592,0.0002456194321829416,,,,,,,
1433842777,1433842765,0,130077996,False,Rua Pedro Antônio de Castro Pinheiros,residential,False,83.649,"LINESTRING (-45.9146944 -23.158553, -45.9141684 -23.1588436, -45.9139918 -23.1589385)",1.4343267366610526,9.073838895930326e-06,,,,,,,
1433842777,2504521172,0,130077996,False,Rua Pedro Antônio de Castro Pinheiros,residential,True,71.589,"LINESTRING (-45.9146944 -23.158553, -45.9148184 -23.1584922, -45.9149713 -23.1583801, -45.9150777 -23.1582289, -45.9151147 -23.158149, -45.9151235 -23.1580816)",1.7728608975488942,0.0003030662191240729,,,,,,,
1433842782,1433842834,0,130078002,False,Rua Genoveva Pinto da Cunha,residential,True,45.916,"LINESTRING (-45.912403 -23.158497, -45.9125506 -23.158107)",1.4689991366554866,3.523152619592258e-05,,,,,,,
1433842782,1433842783,0,231861623,False,Rua José Almeida Moura,residential,False,63.745,"LINESTRING (-45.912403 -23.158497, -45.9118025 -23.1583427)",1.4634333520916005,0.002582852597176747,,,,,,,
1433842782,1433842765,0,231861623,False,Rua José Almeida Moura,residential,True,169.698,"LINESTRING (-45.912403 -23.158497, -45.9137561 -23.1588718, -45.9139225 -23.158916, -45.9139918 -23.1589385)",1.4466362157778563,0.0026429276684877337,,,,,,,
1433842783,1433842789,0,130077997,False,Rua Nivaldo Prisco da Cunha,residential,False,39.816,"LINESTRING (-45.9118025 -23.1583427, -45.9117168 -23.158692)",1.4108251190249437,3.2290350829655506e-05,,,,,,,
1433842783,1433842787,0,130077997,False,Rua Nivaldo Prisco da Cunha,residential,True,29.72,"LINESTRING (-45.9118025 -23.1583427, -45.9118616 -23.158081)",1.3087263902855704,0.0028174582662860072,,,,,,,
1433842783,1433842782,0,231861623,False,Rua José Almeida Moura,residential,True,63.745,"LINESTRING (-45.9118025 -23.1583427, -45.912403 -23.158497)",1.4634333520916005,0.0028226522568264366,,,,,,,
1433842787,1433842783,0,130077997,False,Rua Nivaldo Prisco da Cunha,residential,False,29.72,"LINESTRING (-45.9118616 -23.158081, -45.9118025 -23.1583427)",1.30872639028557,0.003057633395131391,,,,,,,
1433842787,1433842834,0,313136948,False,Avenida Mário Scholtz,residential,False,70.545,"LINESTRING (-45.9118616 -23.158081, -45.9122395 -23.1580906, -45.9124781 -23.1580972, -45.9125506 -23.158107)",1.6125350225014892,0.0007664577848093423,,,,,,,
1433842787,1433842814,0,313136948,False,Avenida Mário Scholtz,residential,True,114.114,"LINESTRING (-45.9118616 -23.158081, -45.9112359 -23.1580622, -45.9107463 -23.1580837)",1.448916975633484,0.003500999937046331,,,,,,,
1433842789,1433842783,0,130077997,False,Rua Nivaldo Prisco da Cunha,residential,True,39.816,"LINESTRING (-45.9117168 -23.158692, -45.9118025 -23.1583427)",1.4108251190249437,3.191488163396184e-05,,,,,,,
1433842789,1433842814,0,130077999,False,Rua Vicente Leporace,residential,False,122.869,"LINESTRING (-45.9117168 -23.158692, -45.9114444 -23.1585727, -45.9109381 -23.1583044, -45.9108045 -23.1582039, -45.9107463 -23.1580837)",1.3819664870135282,0.00046821008703000483,,,,,,,
1433842789,1433842797,0,130077999,False,Rua Vicente Leporace,residential,True,218.718,"LINESTRING (-45.9117168 -23.158692, -45.9122523 -23.1588962, -45.9132075 -23.1592746, -45.9132545 -23.1593345, -45.913254 -23.1594159, -45.913038 -23.1596699)",1.2763946899599607,0.0002501250625312656,,,,,,,
1433842797,1433842789,0,130077999,False,Rua Vicente Leporace,residential,False,218.71800000000002,"LINESTRING (-45.913038 -23.1596699, -45.913254 -23.1594159, -45.9132545 -23.1593345, -45.9132075 -23.1592746, -45.9122523 -23.1588962, -45.9117168 -23.158692)",1.2763946899599599,0.0002501250625312656,,,,,,,
1433842814,1433842789,0,130077999,False,Rua Vicente Leporace,residential,True,122.869,"LINESTRING (-45.9107463 -23.1580837, -45.9108045 -23.1582039, -45.9109381 -23.1583044, -45.9114444 -23.1585727, -45.9117168 -23.158692)",1.3819664870135286,0.00046783461783431114,,,,,,,
1433842814,1433842787,0,313136948,False,Avenida Mário Scholtz,residential,False,114.114,"LINESTRING (-45.9107463 -23.1580837, -45.9112359 -23.1580622, -45.9118616 -23.158081)",1.448916975633484,0.003992614270607908,,,,,,,
1433842814,2504521162,0,313136948,False,Avenida Mário Scholtz,residential,True,162.005,"LINESTRING (-45.9107463 -23.1580837, -45.9104382 -23.1580781, -45.9095029 -23.1579894, -45.9091684 -23.1579583)",1.5499609205110503,0.004188171143365027,,,,,,,
1433842834,1433842782,0,130078002,False,Rua Genoveva Pinto da Cunha,residential,False,45.916,"LINESTRING (-45.9125506 -23.158107, -45.912403 -23.158497)",1.4689991366554869,5.331662578850095e-05,,,,,,,
1433842834,1433842847,0,130078002,False,Rua Genoveva Pinto da Cunha,residential,True,61.774,"LINESTRING (-45.9125506 -23.158107, -45.9127463 -23.1575814)",1.7290881816468613,9.530659750690956e-05,,,,,,,
