u,v,key,osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,tunnel,geometry,Cost of returning,Edge Betweenness,bridge,junction,width,access,est_width,service
203828755,203828757,0,19635035,False,,,Rue d'Isly,residential,30,False,154.733,,"LINESTRING (1.4753365 43.6115814, 1.4753664 43.6115499, 1.4764311 43.6104376)",1.6643914414889571,0.00038623897474497626,,,,,,
203828755,251299020,0,19635259,False,,,Rue de Soupetard,residential,30,False,70.203,,"LINESTRING (1.4753365 43.6115814, 1.4755856 43.6117159, 1.475803 43.6118292, 1.476036 43.6119583)",1.5321566499462609,0.0007223766027499722,,,,,,
203828757,203827080,0,19634792,False,,,Rue Robert Surcouf,residential,30,True,100.142,,"LINESTRING (1.4764311 43.6104376, 1.4753804 43.6099556)",1.549550238180527,1.3856770112140227e-05,,,,,,
203828757,203828759,0,19635035,False,,,Rue d'Isly,residential,30,False,24.409,,"LINESTRING (1.4764311 43.6104376, 1.4766 43.6102553)",1.5876370707411696,0.003838399289586573,,,,,,
203828757,203827081,0,19634792,False,,,Rue Robert Surcouf,residential,30,False,158.45600000000002,,"LINESTRING (1.4764311 43.6104376, 1.4768819 43.6106428, 1.4771301 43.6107525, 1.478051 43.6111637, 1.4780764 43.6111757, 1.4781037 43.6111886)",1.688145768470331,0.0013548321368184934,,,,,,
203828757,203828755,0,19635035,False,,,Rue d'Isly,residential,30,True,154.733,,"LINESTRING (1.4764311 43.6104376, 1.4753664 43.6115499, 1.4753365 43.6115814)",1.664391441488956,0.0004701932491788508,,,,,,
203828759,203828757,0,19635035,False,,,Rue d'Isly,residential,30,True,24.409,,"LINESTRING (1.4766 43.6102553, 1.4764311 43.6104376)",1.5876370707411696,0.0018891807522460789,,,,,,
203828759,203826646,0,32063830,False,,,Rue Joseph de Pesquidoux,residential,30,False,99.501,,"LINESTRING (1.4766 43.6102553, 1.4760867 43.6100135, 1.4759948 43.6099456, 1.4755791 43.6097548)",1.4311104138482247,0.0038263917325676903,,,,,,
203828759,191041162,0,32063830,False,,,Rue Joseph de Pesquidoux,residential,30,True,148.68699999999995,,"LINESTRING (1.4766 43.6102553, 1.4767887 43.6103466, 1.476833 43.6103597, 1.4768793 43.6103675, 1.4769262 43.6103621, 1.4769678 43.6103427, 1.4771326 43.6102315, 1.4778703 43.6097043, 1.4778952 43.6096805, 1.4779126 43.6096494, 1.47792 43.6095931)",1.724764766999561,0.0001041230252376658,,,,,,
203830121,198178146,0,19635259,False,,,Rue de Soupetard,residential,30,False,62.065999999999995,,"LINESTRING (1.4717973 43.6099546, 1.4718954 43.6099961, 1.4723731 43.6102032, 1.4724103 43.6102191, 1.4724594 43.6102405)",1.6722399883177412,8.812116793734729e-05,,,,,,
203830121,251160957,0,23219459,False,,,Rue Saurines,residential,30,True,120.095,,"LINESTRING (1.4717973 43.6099546, 1.4718382 43.6099154, 1.4726962 43.6090927)",1.4511660983846058,0.00022585055912313965,,,,,,
203830121,2222492069,0,"[589272979, 212397613]",False,,,Rue des Genêts,residential,30,True,209.069,,"LINESTRING (1.4717973 43.6099546, 1.4716735 43.6098974, 1.4714179 43.6097792, 1.4711629 43.6096613, 1.4700845 43.6107444)",1.267462004846107,0.00015701051970482024,,,,,,
208880235,243758446,0,22896376,False,,,Place Charles Laganne,residential,20,True,9.697,,"LINESTRING (1.4365386 43.5988757, 1.4365386 43.5988476, 1.4365386 43.5987885)",1.7728413619646965,0.0008661221005324945,,,,,,
208880235,243670376,0,61566630,True,1,,Rue de la République,tertiary,20,False,56.25,,"LINESTRING (1.4365386 43.5988757, 1.436335 43.5988411, 1.4361528 43.5988062, 1.4359675 43.5987723, 1.4358611 43.5987526)",31.005399538222225,0.05175197900319623,,,,,,
208880235,767392053,0,"[1179962318, 826619846]",False,,,Rue Viguerie,residential,20,False,21.709,,"LINESTRING (1.4365386 43.5988757, 1.4365208 43.5989377, 1.4364591 43.5990618)",1.5782737395352378,0.0010188917582101117,,,"['6', '3.3']",,,
225599930,419589263,0,37323226,False,2,,Chemin des Côtes de Pech David,tertiary,30,False,542.431,,"LINESTRING (1.4445078 43.5714755, 1.4445939 43.5713999, 1.4447334 43.5712774, 1.4448714 43.5711581, 1.4450708 43.5709858, 1.4452987 43.5707484, 1.4453675 43.5706582, 1.4453995 43.57059, 1.4453984 43.5705153, 1.4453746 43.5703808, 1.4453507 43.5702802, 1.4453438 43.5701765, 1.4453728 43.5700862, 1.4454431 43.5699313, 1.445589 43.5697055, 1.4457169 43.5695793, 1.4458753 43.5694544, 1.4459173 43.5694212, 1.4462754 43.5691487, 1.4463577 43.5690658, 1.4463969 43.5690061, 1.4464523 43.5689004, 1.4465543 43.5686498, 1.4466931 43.5681965, 1.446801 43.5678342, 1.4468251 43.5677706, 1.4468734 43.5676769, 1.4470883 43.5673785, 1.4472166 43.5671706)",1.4085526876095456,0.00015701051970482024,,,,,,
225599930,225599931,0,37323226,False,2,,Chemin des Côtes de Pech David,tertiary,30,True,68.19999999999999,,"LINESTRING (1.4445078 43.5714755, 1.4442606 43.5716942, 1.4440706 43.5718696, 1.4439871 43.5719587)",1.6227494210142488,0.0009413234329916186,,,,,,
225599930,2435900039,0,63785074,False,,,Chemin des Côtes de Pech David,living_street,,True,99.933,,"LINESTRING (1.4445078 43.5714755, 1.4444411 43.5714013, 1.4443183 43.5711213, 1.4442886 43.5710919, 1.444236 43.5710887, 1.443984 43.5711491, 1.4439542 43.57117, 1.443937 43.5712004, 1.4439362 43.5712319, 1.4440121 43.5713768)",1.4085526876095456,0.00015701051970482024,,,,,,
225599930,788388921,0,"[395180806, 235551311]",False,,,Chemin des Côtes de Pech David,living_street,,False,78.98200000000001,,"LINESTRING (1.4445078 43.5714755, 1.4445768 43.5715038, 1.4446384 43.5715196, 1.4447102 43.5715087, 1.4447437 43.5714698, 1.4447605 43.571428, 1.4448061 43.5713736, 1.4450425 43.5711966, 1.4450928 43.5711686, 1.4451683 43.5711452, 1.4452339 43.5711432)",1.5741411915986494,0.00047088362206700014,,,,,,
225599931,239816735,0,22289701,False,,,Rue Jean Bart,residential,30,False,33.232,,"LINESTRING (1.4439871 43.5719587, 1.4439658 43.5719494, 1.4439371 43.5719458, 1.4438792 43.5719483, 1.4438181 43.5719652, 1.4436475 43.5720824)",1.6183814147146096,0.0007845594750325659,,,,,,
225599931,225599930,0,37323226,False,2,,Chemin des Côtes de Pech David,tertiary,30,False,68.2,,"LINESTRING (1.4439871 43.5719587, 1.4440706 43.5718696, 1.4442606 43.5716942, 1.4445078 43.5714755)",1.6227494210142483,0.0009413234329916186,,,,,,
225599931,788388875,0,37323226,False,2,,Chemin des Côtes de Pech David,tertiary,30,True,213.756,,"LINESTRING (1.4439871 43.5719587, 1.4439605 43.572018, 1.4438642 43.5722, 1.4435298 43.5730468, 1.4433351 43.5735249, 1.4433156 43.5736348, 1.4433117 43.5738098)",1.5063797671080525,0.00188087162141371,,,,,,
226131906,57189641,0,"[325928096, 22937322, 22937319]",True,,,"['Quai Lucien Lombard', 'Place de la Daurade', 'Place Saint-Pierre']",living_street,20,False,302.59499999999997,,"LINESTRING (1.4360351 43.6031021, 1.4360065 43.6030473, 1.436005 43.6030074, 1.4360161 43.6029778, 1.43812 43.6018143, 1.4383356 43.6016915, 1.4383738 43.6016854, 1.4383993 43.6016879, 1.4384439 43.6017032, 1.4385173 43.6017447, 1.4387966 43.6019421, 1.4388455 43.6019678)",4.168548222544179,0.007089192626659756,,,"['5', '4']",,,
226138346,243664960,0,"[31005920, 1254711124]",True,,,Rue Valade,residential,20,False,205.891,,"LINESTRING (1.4360699 43.6038635, 1.4363608 43.6041377, 1.4366575 43.6043857, 1.4368198 43.6045493, 1.4370867 43.6048144, 1.4371987 43.6049213, 1.4374062 43.6051177, 1.437453 43.6051612, 1.4375943 43.6053033, 1.4376238 43.6053329)",26.51377165521057,0.0018331126112585223,,,,,,
226175160,226177244,0,636976825,False,2,M 4,Avenue de Fronton,tertiary,50,False,50.518,,"LINESTRING (1.4339036 43.6278798, 1.4338768 43.6283337)",1.436529986731654,0.003885246021282421,,,,,,
226175160,231186451,0,636976825,False,2,M 4,Avenue de Fronton,tertiary,50,True,78.832,,"LINESTRING (1.4339036 43.6278798, 1.4339457 43.6271715)",1.766058559212513,0.009124337932400264,,,,,,
226175169,226177251,0,214231177,False,2,M 15,Route de Launaguet,secondary,30,False,44.601,,"LINESTRING (1.4373428 43.6278283, 1.4374283 43.6282246)",1.4334895578560751,0.008555470672565213,,,,,,
226175169,226175160,0,21042342,True,1,,Rue Pagès,living_street,20,False,277.00800000000004,,"LINESTRING (1.4373428 43.6278283, 1.4372389 43.62784, 1.4363504 43.6278637, 1.4358307 43.6278793, 1.4353365 43.6278827, 1.4339881 43.6278832, 1.4339036 43.6278798)",4.295215969407557,0.004948814767825625,,,,,,
226175169,231186461,0,21048429,False,,M 15,Route de Launaguet,secondary,30,True,61.939,,"LINESTRING (1.4373428 43.6278283, 1.4372968 43.627505, 1.437264 43.6272742)",1.5675176676479752,0.0014041198297974407,,,,,,
226177244,226175160,0,636976825,False,2,M 4,Avenue de Fronton,tertiary,50,True,50.518,,"LINESTRING (1.4338768 43.6283337, 1.4339036 43.6278798)",1.4365299867316548,0.0040433660688431955,,,,,,
226177244,226177251,0,21042476,True,,,Rue Eugène Labiche,residential,30,False,288.338,,"LINESTRING (1.4338768 43.6283337, 1.4339512 43.6283324, 1.4356296 43.6282763, 1.4357503 43.6282768, 1.4358187 43.6282865, 1.4360767 43.6283475, 1.4361821 43.6283569, 1.4362874 43.6283501, 1.4368148 43.6282978, 1.4374283 43.6282246)",4.275145134163986,2.9957252110765794e-05,,,4,,,
226177244,3961773208,0,636976825,False,2,M 4,Avenue de Fronton,tertiary,50,False,118.061,,"LINESTRING (1.4338768 43.6283337, 1.4338691 43.6284497, 1.4338636 43.6285628, 1.4338034 43.6293941)",1.5152894649419735,0.003722613893774099,,,,,,
226177251,226175169,0,214231177,False,2,M 15,Route de Launaguet,secondary,30,True,44.601,,"LINESTRING (1.4374283 43.6282246, 1.4373428 43.6278283)",1.4334895578560756,0.006212961494550789,,,,,,
226177251,226261233,0,"[214231177, 214231174, 214231175]",False,2,M 15,Route de Launaguet,secondary,30,False,330.927,,"LINESTRING (1.4374283 43.6282246, 1.4375401 43.6287083, 1.4375538 43.6287739, 1.4375765 43.6288824, 1.4376059 43.6289981, 1.4376154 43.62904, 1.4376285 43.6291075, 1.4376365 43.6291404, 1.4377648 43.6296692, 1.4378077 43.6298476, 1.4378332 43.6299736, 1.4379248 43.6303793, 1.438017 43.6307185, 1.4380667 43.6309194, 1.4381112 43.6311022, 1.4381259 43.6311573)",1.6912708378846395,0.008439414058832395,,,,,,
226181603,243970276,0,51261619,False,2,,Boulevard Pierre et Marie Curie,secondary,50,True,152.306,,"LINESTRING (1.4428711 43.6247715, 1.4427683 43.6248023, 1.4427341 43.6248126, 1.4419965 43.624987, 1.4419026 43.6250092, 1.4416533 43.6250712, 1.4412009 43.6251838, 1.4410794 43.625211)",1.6536713311694489,0.014063240918046033,,,,,,
226181603,226505502,0,533544678,True,,,Rue de Négreneys,tertiary,30,False,104.216,,"LINESTRING (1.4428711 43.6247715, 1.4428636 43.6246982, 1.4428608 43.6246709, 1.4426795 43.6238449)",6.12728753949003,0.0052492255988688934,,,,,,
226181603,234295722,0,"[104791524, 1205280246]",False,2,,Boulevard Pierre et Marie Curie,secondary,50,False,170.43200000000002,,"LINESTRING (1.4428711 43.6247715, 1.4430042 43.6247248, 1.4430861 43.6246961, 1.4436221 43.6244383, 1.4444583 43.6240363, 1.4446508 43.6239437)",1.6259388182751497,0.010932202620892183,,,,,,
226208441,934846296,0,21044651,True,1,,Rue Pierre Cazeneuve,residential,30,False,85.59700000000001,,"LINESTRING (1.4416035 43.6156243, 1.4416388 43.6156902, 1.4418677 43.6160181, 1.4420825 43.6163111)",17.95061126430191,0.00828745805491581,,,,,,
226208441,251549169,0,51261615,True,2,,Boulevard des Minimes,primary,50,False,67.421,,"LINESTRING (1.4416035 43.6156243, 1.4419116 43.6155395, 1.4423945 43.6154256)",19.30434917956686,0.022802054904764047,,,,,,
226208443,229108867,0,21044651,True,1,,Rue Pierre Cazeneuve,residential,30,False,53.886,,"LINESTRING (1.4425537 43.6168749, 1.4429356 43.6172729)",13.462842199988192,0.008274340970040973,,,,,,
226208443,251549166,0,23248030,False,,,Rue de la Passerelle,residential,30,False,77.917,,"LINESTRING (1.4425537 43.6168749, 1.4433411 43.6164674)",1.3855614860493057,0.00012014953871256108,,,,,,
226208447,234315955,0,21298935,False,,,Rue de Belleville,residential,30,False,105.043,,"LINESTRING (1.4440471 43.6179216, 1.4427981 43.6181951)",1.4118937344207005,2.6702637066633214e-05,,,,,,
226208447,234301716,0,21044651,True,1,,Rue Pierre Cazeneuve,residential,30,False,81.82000000000001,,"LINESTRING (1.4440471 43.6179216, 1.4440692 43.6179369, 1.4446727 43.6183449, 1.4447897 43.618424)",7.379207314055716,0.00782547531187102,,,,,,
226208454,226507732,0,21298990,False,2,,Rue de Tunis,tertiary,30,True,340.229,,"LINESTRING (1.4460658 43.6188413, 1.445915 43.6189041, 1.4458771 43.6189146, 1.4458495 43.6189223, 1.4457645 43.6189483, 1.4447035 43.6192602, 1.4436631 43.6195648, 1.4431628 43.6197137, 1.4429444 43.6197787, 1.4427994 43.6198207, 1.4426512 43.6198656, 1.4424348 43.6199295, 1.442236 43.6199816, 1.4421586 43.6200047)",1.8258132921734864,0.0056556086682430845,,,,,,
226208454,3845337992,0,"[232416161, 22820075, 526216220]",False,"['3', '2']",,Avenue François Collignon,tertiary,50,True,429.70300000000003,,"LINESTRING (1.4460658 43.6188413, 1.4460003 43.6187058, 1.4459859 43.6186838, 1.445972 43.6186627, 1.4456993 43.6182706, 1.4456412 43.6181973, 1.4455317 43.6180592, 1.4455118 43.6180363, 1.4453777 43.6178827, 1.4450371 43.6174999, 1.444936 43.6173862, 1.4446407 43.6170502, 1.4444135 43.616789, 1.4442285 43.6165695, 1.4441991 43.6165343, 1.4441718 43.6164924, 1.4441372 43.6164334, 1.4441111 43.6163746, 1.4440873 43.6163113, 1.4440624 43.616222, 1.4440544 43.6161395, 1.4440544 43.6160506, 1.4440618 43.6159691, 1.4441593 43.6155322, 1.4441816 43.6154339, 1.4441963 43.6153733)",1.8378191907565988,4.714260579076889e-05,,,,,,
226208454,229118423,0,"[33141950, 854254342]",False,"['3', '2']",,Rue Pierre Cazeneuve,tertiary,50,True,51.642999999999994,,"LINESTRING (1.4460658 43.6188413, 1.4461118 43.6189679, 1.4461207 43.6189912, 1.4461314 43.6190193, 1.4462033 43.6192082, 1.4462377 43.6192887)",1.8344385481385157,0.010007226231644958,,,,,,
226208454,12135778076,0,"[1311041727, 22820097, 1300850190, 1300850191]",False,2,,Chemin du Raisin,residential,30,"[False, True]",390.154,,"LINESTRING (1.4460658 43.6188413, 1.4461613 43.6188119, 1.4461853 43.6188045, 1.4462205 43.6187927, 1.4467543 43.6186139, 1.4467994 43.6185836, 1.4468394 43.6185373, 1.4470085 43.6182513, 1.4470929 43.6181086, 1.4471055 43.6180815, 1.4471115 43.6180538, 1.4471106 43.618027, 1.4470963 43.6179768, 1.4470986 43.6179484, 1.4471159 43.6179319, 1.4471505 43.6179151, 1.4480709 43.6175703, 1.4483056 43.6174228, 1.4483282 43.6174086, 1.4484481 43.6172906, 1.4487239 43.6169242, 1.4490022 43.6166793, 1.4493356 43.6164953)",1.8184487157555973,0.010396670509084913,,,,no,,
226208470,234293281,0,33141950,False,2,,Rue Pierre Cazeneuve,tertiary,50,False,115.238,,"LINESTRING (1.4457231 43.6234534, 1.4457199 43.623306, 1.4457085 43.6232114, 1.4457068 43.6231829, 1.4456983 43.6230975, 1.4455987 43.6224215)",1.5459173750209232,0.005725928078136009,,,,,,
226208470,251549176,0,38922712,True,,,Rue Pierre Cazeneuve,tertiary,50,False,170.524,,"LINESTRING (1.4457231 43.6234534, 1.4457261 43.6235476, 1.4456995 43.6241681, 1.445679 43.6246023, 1.4456451 43.6249856)",6.269133624564792,0.013318303915558324,,,,,,
226208470,234295722,0,104791524,False,2,,Boulevard Pierre et Marie Curie,secondary,50,True,102.27600000000001,,"LINESTRING (1.4457231 43.6234534, 1.4456245 43.623481, 1.4455905 43.6234952, 1.4455531 43.6235107, 1.4446508 43.6239437)",1.5064680013708422,0.0015258473636829146,,,,,,
226208482,229078895,0,23270723,False,2,,Rue Marie-Claire de Catellan,tertiary,50,False,6.878,,"LINESTRING (1.4442245 43.6267579, 1.4442986 43.6267271)",1.7653902439760034,0.00031254166893503475,,,,,,
226208482,229078896,0,"[150276962, 33141523]",False,,,Rue de Négreneys,residential,30,False,29.325000000000003,,"LINESTRING (1.4442245 43.6267579, 1.4441652 43.6268256, 1.444142 43.6268563, 1.4440685 43.6269537, 1.4440282 43.6269774)",1.2682991469780787,0.0003971616600824818,,,,,,
226208482,229078901,0,"[847712128, 51261617]",True,2,,Rue Marie-Claire de Catellan,tertiary,50,False,78.81700000000002,,"LINESTRING (1.4442245 43.6267579, 1.4441013 43.6267072, 1.4438854 43.6266197, 1.4436594 43.6265251, 1.4435904 43.626493, 1.44353 43.6264552, 1.443471 43.62641, 1.4434176 43.6263657)",6.308049340619048,0.01743460294879958,,,,,,
226261233,229461097,0,21334141,False,,,Rue Marcel Loubens,residential,30,False,168.029,,"LINESTRING (1.4381259 43.6311573, 1.4382113 43.6311509, 1.438398 43.6311059, 1.4384868 43.6310681, 1.4385518 43.6310288, 1.4386897 43.6308942, 1.4387601 43.6308387, 1.4388614 43.6307937, 1.4390444 43.6307509, 1.4396328 43.630622, 1.4398258 43.6305995, 1.4399829 43.6305761)",1.6466589505332332,4.295105611271935e-05,,,,,,
226261233,252771192,0,23343509,False,,,Impasse des Hortensias,residential,30,True,102.69399999999999,,"LINESTRING (1.4381259 43.6311573, 1.438039 43.6311637, 1.4372736 43.6312364, 1.4368597 43.6312711)",1.6359492751117088,0.0007845594750325659,,,,,,
226261233,10212371894,0,"[214231172, 214231175, 214231502, 214231503, 486218390]",False,2,M 15,Route de Launaguet,secondary,30,False,301.43600000000004,,"LINESTRING (1.4381259 43.6311573, 1.4381437 43.6312244, 1.4381544 43.6312664, 1.4382449 43.6315929, 1.4383549 43.6320611, 1.4385869 43.6329823, 1.4386406 43.6331964, 1.4386657 43.633316, 1.4386698 43.633393, 1.4386662 43.6334701, 1.4386607 43.6335235, 1.4386462 43.6335846, 1.438604 43.6337064, 1.4385497 43.633803, 1.4385407 43.6338191)",1.702256120358792,0.007788836236449953,,,,,,
226261233,226177251,0,"[214231177, 214231174, 214231175]",False,2,M 15,Route de Launaguet,secondary,30,True,330.927,,"LINESTRING (1.4381259 43.6311573, 1.4381112 43.6311022, 1.4380667 43.6309194, 1.438017 43.6307185, 1.4379248 43.6303793, 1.4378332 43.6299736, 1.4378077 43.6298476, 1.4377648 43.6296692, 1.4376365 43.6291404, 1.4376285 43.6291075, 1.4376154 43.62904, 1.4376059 43.6289981, 1.4375765 43.6288824, 1.4375538 43.6287739, 1.4375401 43.6287083, 1.4374283 43.6282246)",1.6912708378846408,0.006066947628707204,,,,,,
226261237,10212371894,0,1116576330,False,2,M 15,Route de Launaguet,secondary,30,True,7.986,,"LINESTRING (1.4384985 43.6338841, 1.4385407 43.6338191)",1.4184062921232663,0.004818334291965401,,,,,,
226261237,246594183,0,22955343,True,2,,Rue Arthur Rimbaud,residential,30,False,61.271,,"LINESTRING (1.4384985 43.6338841, 1.4383644 43.6338656, 1.4382679 43.6338624, 1.4377397 43.6338597)",4.183019108748575,0.002519614479999306,,,,,,
226261237,237563235,0,"[214234255, 214231504, 846979412, 33572343, 33572344]",False,2,M 15,Route de Launaguet,secondary,30,False,287.58,,"LINESTRING (1.4384985 43.6338841, 1.4384452 43.6339677, 1.4381814 43.6344188, 1.4381283 43.6345593, 1.4381082 43.6346857, 1.4381042 43.6347475, 1.4381026 43.6347979, 1.4381067 43.6348856, 1.438124 43.6349895, 1.4381408 43.6350623, 1.4381668 43.6351366, 1.4382105 43.6352404, 1.4386436 43.6360463, 1.4387946 43.636329)",1.5899514384312106,0.01005518249119676,,,,,,
226261250,383539745,0,33572334,True,,,,secondary,30,False,51.45600000000001,,"LINESTRING (1.4390257 43.6367953, 1.438967 43.6368169, 1.4389015 43.6368214, 1.438857 43.636814, 1.4388166 43.6367986, 1.438783 43.6367762, 1.4387586 43.6367483, 1.4387437 43.6367106, 1.4387453 43.6366714, 1.4387633 43.6366344, 1.4387961 43.6366031, 1.4388404 43.6365806, 1.4388921 43.6365689)",4.11979624409516,0.00641169026163949,,roundabout,,,,
226261250,11644751934,0,33572335,False,2,M 15,Route de Launaguet,secondary,50,False,36.159,,"LINESTRING (1.4390257 43.6367953, 1.439081 43.6368503, 1.4391068 43.6368911, 1.4391209 43.6369302, 1.4391296 43.6369822, 1.4391499 43.6371008)",1.5392654492493671,0.0009300062488608847,,,,,,
226505502,234294458,0,533544678,True,,,Rue de Négreneys,tertiary,30,False,27.821,,"LINESTRING (1.4426795 43.6238449, 1.4426121 43.6235995)",6.2442912114843,0.0055510171756884595,,,,,,
226505502,229122830,0,21300196,False,,,Rue Jonas,residential,30,True,239.018,,"LINESTRING (1.4426795 43.6238449, 1.4426225 43.6238588, 1.4413675 43.6241654, 1.4404777 43.6243961, 1.4398745 43.6245501)",1.5314303199838304,2.529723511575778e-05,,,,,,
