u,v,key,osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,Cost of returning,Edge Betweenness,width,access,ref,bridge,tunnel,junction,est_width
21627177,21627284,0,421900008,False,,Calle de Narváez,tertiary,50,False,8.687,"LINESTRING (-3.6759994 40.4215035, -3.6759887 40.4215812)",1.7718658767124362,0.002647833559575932,,,,,,,
21627177,26784081,0,421900005,True,2,Calle de O'Donnell,primary,50,False,136.664,"LINESTRING (-3.6759994 40.4215035, -3.6757789 40.4214937, -3.6756597 40.421488, -3.674526 40.421438, -3.6743877 40.4214322)",5.3151743063325325,0.004263902606601767,,,,,,,
21627177,21627185,0,677074646,False,4,Calle de Narváez,tertiary,30,True,123.754,"LINESTRING (-3.6759994 40.4215035, -3.676009 40.4214382, -3.6760112 40.4214044, -3.6760283 40.4211608, -3.6760389 40.4210071, -3.676077 40.4204711, -3.6760834 40.4203925)",1.7708035931698847,0.0017233570410752177,,,,,,,
21627179,26784006,0,15245178,True,,Calle del Alcalde Sáinz de Baranda,tertiary,50,False,16.729,"LINESTRING (-3.6694718 40.4164373, -3.6692742 40.4164358)",5.19390394328068,0.004293278157635775,,,,,,,
21627179,151025308,0,131547206,True,5,Calle del Doctor Esquerdo,primary,50,False,226.094,"LINESTRING (-3.6694718 40.4164373, -3.6694919 40.4162545, -3.6695103 40.4160529, -3.6695147 40.4159852, -3.6695196 40.4159339, -3.6695676 40.4154269, -3.6696641 40.4144093)",12.958839018326112,0.032175628041394184,,,,,,,
21627180,26784170,0,28401297,False,3,Calle de Narváez,tertiary,50,True,129.845,"LINESTRING (-3.6763536 40.416864, -3.676361 40.4167592, -3.6763946 40.4162807, -3.6764251 40.4158342, -3.6764344 40.4156979)",1.6452753682374064,2.183772257765806e-05,,,,,,,
21627180,26784177,0,44335833,True,2,Calle del Alcalde Sáinz de Baranda,tertiary,50,False,138.503,"LINESTRING (-3.6763536 40.416864, -3.6761787 40.4168502, -3.6756426 40.4168077, -3.6748596 40.4167638, -3.6747239 40.4167562)",8.774009554648119,0.0014099359439733769,,,,,,,
21627180,26784044,0,44335836,False,4,Calle de Narváez,tertiary,50,False,18.771,"LINESTRING (-3.6763536 40.416864, -3.6763488 40.4169239, -3.6763451 40.4169705, -3.6763401 40.4170325)",1.7266481199315498,0.0031121275902234753,,,,,,,
21627181,26783962,0,425629535,True,,Calle Lope de Rueda,residential,,False,16.118,"LINESTRING (-3.6778162 40.4184265, -3.6778295 40.4182819)",5.241346652504525,8.100256480108215e-05,,,,,,,
21627181,21627183,0,4078606,True,,Calle Lope de Rueda,residential,,False,119.77,"LINESTRING (-3.6778162 40.4184265, -3.6777236 40.4194354, -3.6777176 40.419501)",8.847522888225143,7.144775308711571e-05,,,,,,,
21627181,2109912280,0,44536099,True,,Calle de Ibiza,residential,,False,50.796,"LINESTRING (-3.6778162 40.4184265, -3.6779253 40.418432, -3.6783436 40.4184533, -3.6784149 40.4184569)",8.246332440402824,0.0024341496986872674,,,,,,,
21627182,21627287,0,23614622,True,,Calle de Lope de Rueda,residential,,False,7.811,"LINESTRING (-3.6775268 40.4215805, -3.6775191 40.4216505)",5.27279167825757,0.00045453234885587274,,,,,,,
21627182,21627177,0,"[1044512980, 428833247]",True,2,Calle de O'Donnell,primary,50,False,129.582,"LINESTRING (-3.6775268 40.4215805, -3.6773576 40.4215722, -3.6764459 40.4215275, -3.6762116 40.4215159, -3.6759994 40.4215035)",8.812755974084983,0.004385619788571023,,,,,,,
21627183,21627184,0,4078606,True,,Calle Lope de Rueda,residential,,False,106.283,"LINESTRING (-3.6777176 40.419501, -3.6777102 40.4195833, -3.6776379 40.4203698, -3.6776301 40.4204545)",5.248646931652139,4.6597485002889075e-05,,,,,,,
21627183,26784165,0,677074648,True,,Calle de Menorca,residential,,False,122.775,"LINESTRING (-3.6777176 40.419501, -3.6778004 40.4195048, -3.6791653 40.4195672)",10.552748040826575,0.0003931953708165537,,,,,,,
21627184,21627182,0,4078606,True,,Calle Lope de Rueda,residential,,False,125.50999999999999,"LINESTRING (-3.6776301 40.4204545, -3.6776248 40.4205129, -3.6775365 40.4214755, -3.6775332 40.4215131, -3.6775268 40.4215805)",8.874166460792853,0.00021753681608590694,,,,,,,
21627184,21627185,0,4387423,True,1,Calle del Doctor Castelo,residential,,False,131.34,"LINESTRING (-3.6776301 40.4204545, -3.6775307 40.4204505, -3.6766426 40.4203998, -3.6765748 40.4204077, -3.676528 40.4204132, -3.6762398 40.4203996, -3.6760834 40.4203925)",5.333122162038441,0.0009539555045735743,,,,,,,
21627185,26784064,0,677074643,True,1,Calle del Doctor Castelo,residential,30,False,137.716,"LINESTRING (-3.6760834 40.4203925, -3.6759228 40.4203725, -3.6749848 40.420314, -3.6744636 40.4202815)",5.289669228164728,0.0007483395767153764,,,,,,,
21627185,21627177,0,677074646,False,4,Calle de Narváez,tertiary,30,False,123.75400000000002,"LINESTRING (-3.6760834 40.4203925, -3.676077 40.4204711, -3.6760389 40.4210071, -3.6760283 40.4211608, -3.6760112 40.4214044, -3.676009 40.4214382, -3.6759994 40.4215035)",1.7708035931698853,0.0025434417466144096,,,,,,,
21627185,21627186,0,677074651,False,2,Calle de Narváez,tertiary,,True,107.545,"LINESTRING (-3.6760834 40.4203925, -3.6760933 40.4202734, -3.6761487 40.4195381, -3.6761599 40.4194271)",1.7739558693480868,0.00191529368504522,,,,,,,
21627186,21627175,0,44536100,False,2,Calle de Narváez,tertiary,50,True,122.22500000000001,"LINESTRING (-3.6761599 40.4194271, -3.6761656 40.4193465, -3.6762189 40.418599, -3.676221 40.4185693, -3.6762289 40.4184565, -3.6762399 40.4183296)",1.773823171017552,0.0019129405379113339,,,,,,,
21627186,21627183,0,677074648,True,,Calle de Menorca,residential,,False,132.629,"LINESTRING (-3.6761599 40.4194271, -3.6763066 40.4194597, -3.6765936 40.4194723, -3.6766611 40.4194651, -3.6767005 40.4194609, -3.6776116 40.4194968, -3.6777176 40.419501)",5.337354381916232,0.00036834510273232705,,,,,,,
21627186,21627185,0,677074651,False,2,Calle de Narváez,tertiary,,False,107.545,"LINESTRING (-3.6761599 40.4194271, -3.6761487 40.4195381, -3.6760933 40.4202734, -3.6760834 40.4203925)",1.7739558693480886,0.002529762462726214,,,,,,,
21627284,21627177,0,421900008,False,,Calle de Narváez,tertiary,50,True,8.687,"LINESTRING (-3.6759887 40.4215812, -3.6759994 40.4215035)",1.7718658767124382,0.0017060316720674841,,,,,,,
21627284,21627287,0,"[1044512979, 428833182]",True,3,Calle de O'Donnell,primary,50,False,129.781,"LINESTRING (-3.6759887 40.4215812, -3.6762031 40.4215901, -3.676726 40.4216142, -3.6773537 40.4216431, -3.6775191 40.4216505)",8.814898260554536,0.007152739806703186,,,,,,,
21627284,60134601,0,"[1044512981, 428833183]",False,6,Calle de Narváez,tertiary,50,False,100.96100000000001,"LINESTRING (-3.6759887 40.4215812, -3.6759747 40.421678, -3.6759745 40.4216807, -3.6759417 40.4220833, -3.6759173 40.4223832, -3.6759084 40.422487)",1.7671768439963749,0.002486733486563724,,,,,,,
21627287,60134602,0,23614622,True,,Calle de Lope de Rueda,residential,,False,101.332,"LINESTRING (-3.6775191 40.4216505, -3.6775071 40.4217556, -3.677438 40.4224829, -3.6774307 40.4225593)",8.629742918894596,0.00021258486360086075,,,,,,,
21627287,26784001,0,428833182,True,3,Calle de O'Donnell,primary,50,False,119.00699999999999,"LINESTRING (-3.6775191 40.4216505, -3.6787382 40.4217064, -3.6789224 40.4217148)",5.2901419456355585,0.007394687291958198,,,,,,,
21682720,1269959867,0,"[242626920, 242694714]",True,"['4', '3']",Calle 30,motorway,70,False,311.116,"LINESTRING (-3.7384174 40.4344575, -3.7383977 40.4343807, -3.7382848 40.4339639, -3.7381239 40.4335072, -3.7378514 40.4327336, -3.737529 40.4317432)",39.72292846669806,0.000974810594282137,,,M-30,,,,
21682739,315259372,0,27267182,True,2,,motorway_link,50,False,184.352,"LINESTRING (-3.7233467 40.4210416, -3.7228837 40.4204413, -3.7226348 40.4200035, -3.7225661 40.4195216)",46.58512559759089,0.0008768576124891604,,,,,yes,,
21682739,21723284,0,242694705,True,3,Calle 30,motorway,70,False,686.6170000000001,"LINESTRING (-3.7233467 40.4210416, -3.7227893 40.4204805, -3.7225747 40.4201472, -3.7224586 40.4198511, -3.7223516 40.4194154, -3.7223258 40.4185528, -3.722387 40.4180431, -3.7225404 40.4174447, -3.7229433 40.4163012, -3.7230976 40.4158308, -3.7232117 40.4155026, -3.7233142 40.4153422, -3.7234422 40.4151945)",39.39737064934017,9.795298179297659e-05,,,M-30,,yes,,
21702042,315518393,0,4085375,True,4,Autovía del Suroeste,motorway,70,False,861.3609999999999,"LINESTRING (-3.7261745 40.415877, -3.7298638 40.4144824, -3.7353013 40.4124538)",36.53566028278032,0.0010988162764859963,,,A-5,,yes,,
21702049,32636490,0,4950419,True,2,,motorway_link,70,False,378.103,"LINESTRING (-3.7247291 40.4162944, -3.7235324 40.4167725, -3.7216649 40.4174746, -3.7212822 40.4177417, -3.7209783 40.4180562)",36.406404117691864,0.001884017515172304,,,,,yes,,
21702049,315261895,0,"[28682154, 97866260]",True,2,,motorway_link,,False,375.03700000000003,"LINESTRING (-3.7247291 40.4162944, -3.7237399 40.4166273, -3.7228665 40.4168669, -3.7220638 40.4171413, -3.7215636 40.4174026, -3.7212958 40.4176314, -3.7211519 40.4178274, -3.721107 40.4180039)",44.257148389590036,0.00023681452145197455,,,,,yes,,
21702065,359716308,0,"[404588934, 32046263]",True,1,Calle de San Pol de Mar,motorway_link,50,False,152.372,"LINESTRING (-3.7268477 40.4227582, -3.7273742 40.4230041, -3.7276279 40.4231087, -3.7276928 40.4231505, -3.7277409 40.4231936, -3.7277647 40.4232502, -3.7277672 40.4232871, -3.7277621 40.4233237, -3.7277557 40.4233595, -3.7277436 40.4233886, -3.727722 40.4234138, -3.7276101 40.423509, -3.7274439 40.4236658)",45.39796903324168,0.0003775637505700241,,,,,,,
21702065,359716377,0,214257071,True,3,Paseo Marqués de Monistrol,motorway,70,False,197.849,"LINESTRING (-3.7268477 40.4227582, -3.7279975 40.4231737, -3.728402 40.423357, -3.7288771 40.4236281)",39.48449264304964,8.621310488325869e-05,,,M-30,,,,
21702075,25936197,0,"[4294426, 371747895]",True,1,,motorway_link,20,False,82.59700000000001,"LINESTRING (-3.7367908 40.4301547, -3.7368032 40.430313, -3.7369291 40.4306979, -3.7369137 40.4307309, -3.7368902 40.4307613, -3.7367756 40.4308397)",26.89873250816014,0.0001625352341762815,,,,,,,
21702075,21702077,0,245104841,True,3,Paseo Marqués de Monistrol,motorway,70,False,97.19300000000001,"LINESTRING (-3.7367908 40.4301547, -3.736971 40.4305758, -3.7370998 40.4309957)",25.686632349969575,0.00012937137484431412,,,M-30,,,,
21702077,51397933,0,"[367882816, 245104850, 361790210]",True,4,Paseo Marqués de Monistrol,motorway,70,False,321.05,"LINESTRING (-3.7370998 40.4309957, -3.7375522 40.4324251, -3.7377722 40.4331083, -3.7379977 40.4338009)",25.282615826660727,0.002019750144906025,,,M-30,,,,
21702084,21473053,0,4347784,True,3,Calle 30,motorway,90,False,372.056,"LINESTRING (-3.7379945 40.4362951, -3.7378356 40.4369341, -3.7377765 40.437205, -3.7377561 40.4374178, -3.7377442 40.4376374, -3.737766 40.4378864, -3.7378545 40.4383467, -3.7379187 40.4385584, -3.738046 40.4388231, -3.7382703 40.4392434, -3.7384356 40.439538)",59.97822418361145,1.4248176601882286e-05,,,M-30,,,,
21702084,21716609,0,24017331,True,1,,motorway_link,70,False,217.33800000000002,"LINESTRING (-3.7379945 40.4362951, -3.737769 40.4365946, -3.7376613 40.4367023, -3.7375406 40.4367828, -3.7373821 40.4368475, -3.737185 40.4368845, -3.7369533 40.4368845, -3.7367044 40.4368388, -3.7365461 40.4367619, -3.7364031 40.4366509, -3.7360938 40.4363389)",29.910514482386553,0.00034068915921923613,,,,,,,
21702872,21702875,0,4088872,False,2,Calle de Nuestra Señora de la Luz,tertiary,50,False,205.667,"LINESTRING (-3.7521347 40.3867139, -3.7520398 40.3866341, -3.7518972 40.3865311, -3.7518764 40.3865164, -3.7517676 40.3864453, -3.751583 40.3863419, -3.7514817 40.3862921, -3.7514616 40.3862783, -3.7513558 40.3862208, -3.751139 40.386103, -3.7504479 40.3857276, -3.7502063 40.3855963)",1.303704863924464,0.0001137009664582149,,,,,,,
21702875,21702872,0,4088872,False,2,Calle de Nuestra Señora de la Luz,tertiary,50,True,205.66700000000003,"LINESTRING (-3.7502063 40.3855963, -3.7504479 40.3857276, -3.751139 40.386103, -3.7513558 40.3862208, -3.7514616 40.3862783, -3.7514817 40.3862921, -3.751583 40.3863419, -3.7517676 40.3864453, -3.7518764 40.3865164, -3.7518972 40.3865311, -3.7520398 40.3866341, -3.7521347 40.3867139)",1.303704863924464,0.0001137009664582149,,,,,,,
21702875,21702876,0,4088879,True,1,Avenida Nuestra Señora de la Luz,tertiary,50,False,40.606,"LINESTRING (-3.7502063 40.3855963, -3.7499272 40.3854743, -3.7497879 40.3854181)",4.159749704825997,0.0006766332360311303,,,,,,,
21702876,21759766,0,"[45520600, 4088876]",True,1,Camino de los Ingenieros,residential,,False,37.643,"LINESTRING (-3.7497879 40.3854181, -3.7495321 40.3853949, -3.7493499 40.3854264)",4.265537454937956,0.0004392368924856125,,,,,,,
21702876,21702877,0,4088879,True,1,Avenida Nuestra Señora de la Luz,tertiary,50,False,53.582,"LINESTRING (-3.7497879 40.3854181, -3.7495842 40.385327, -3.7494096 40.3852752, -3.7492072 40.3852354)",5.760206186186098,0.00023739634354551784,,,,,,,
21702877,21759766,0,4088878,True,1,Calle de Nuestra Señora de la Luz,residential,,False,24.817,"LINESTRING (-3.7492072 40.3852354, -3.7492811 40.385298, -3.7493236 40.3853649, -3.7493327 40.3853863, -3.7493499 40.3854264)",5.486630865822517,7.854598262834382e-05,,,,,,,
21702877,259641862,0,5170286,False,2,Calle de Nuestra Señora de la Luz,tertiary,50,False,92.055,"LINESTRING (-3.7492072 40.3852354, -3.7491545 40.3852147, -3.7483906 40.3848973, -3.7482524 40.3848399)",1.7937311337826873,0.00017600764798677274,,,,,,,
21702879,259641862,0,5170286,False,2,Calle de Nuestra Señora de la Luz,tertiary,50,True,89.463,"LINESTRING (-3.7473691 40.3843988, -3.7479196 40.3846783, -3.7482524 40.3848399)",1.7642312362829895,0.00046984073460598944,,,,,,,
21702879,4539460341,0,117950811,True,,Calle de Nuestra Señora de la Luz,tertiary,50,False,32.346,"LINESTRING (-3.7473691 40.3843988, -3.7473181 40.3843418, -3.7471734 40.3842313, -3.7470908 40.3842119)",10.362188630386054,0.0007423403444619523,,,,,,,
21702882,259640959,0,4119236,False,2,Avenida de Nuestra Señora de Fátima,tertiary,50,False,93.44699999999999,"LINESTRING (-3.7471986 40.3836392, -3.747228 40.38358, -3.7475487 40.3830183, -3.7476249 40.3828643)",1.7641397519319464,0.0006156841393875069,,,,,,,
21702882,21712302,0,7648156,True,2,Avenida de Nuestra Señora de Fátima,tertiary,50,False,64.732,"LINESTRING (-3.7471986 40.3836392, -3.7468792 40.3840696, -3.7468223 40.3841459)",9.583657552091037,0.002053030368656701,,,,,,,
21702885,21702886,0,4119236,False,2,Avenida de Nuestra Señora de Fátima,tertiary,50,False,71.492,"LINESTRING (-3.7486416 40.3801053, -3.7488154 40.379758, -3.7488788 40.3796313, -3.7489256 40.3795004)",1.0511175849855487,0.0001137009664582149,,,,,,,
21702885,301831992,0,4119236,False,2,Avenida de Nuestra Señora de Fátima,tertiary,50,True,60.090999999999994,"LINESTRING (-3.7486416 40.3801053, -3.7485498 40.3802772, -3.7484614 40.3804502, -3.7483793 40.3806074)",1.3812233688284188,0.00022737607415671676,,,,,,,
21702886,21702885,0,4119236,False,2,Avenida de Nuestra Señora de Fátima,tertiary,50,True,71.492,"LINESTRING (-3.7489256 40.3795004, -3.7488788 40.3796313, -3.7488154 40.379758, -3.7486416 40.3801053)",1.051117584985548,0.0001137009664582149,,,,,,,
21712302,4566650179,0,898163639,True,1,Avenida de Nuestra Señora de Fátima,tertiary,50,False,1.011,"LINESTRING (-3.7468223 40.3841459, -3.7468129 40.3841515)",8.740078676318808,0.004178142030013487,,,,,,circular,
21715864,301832261,0,118250703,False,4,Calle del General Ricardos,primary,,False,29.233,"LINESTRING (-3.7420712 40.3828224, -3.7419407 40.3828931, -3.7418023 40.3829866)",1.6708963770090142,0.0044448234189340165,,,,,,,
21715864,1208086325,0,118250703,False,4,Calle del General Ricardos,primary,,True,121.842,"LINESTRING (-3.7420712 40.3828224, -3.7423334 40.3827112, -3.742553 40.3826249, -3.7427227 40.382556, -3.7431818 40.3823689, -3.743339 40.3823048)",1.208201444948073,0.0025628228870193293,,,,,,,
21715873,301999816,0,"[310657074, 67602847]",False,"['5', '4']",Calle del General Ricardos,primary,50,True,99.38499999999999,"LINESTRING (-3.7317347 40.3885136, -3.7314962 40.3886581, -3.7314495 40.3886898, -3.7313308 40.3887652, -3.7308549 40.3891042)",1.694940560611724,0.009087453420292895,,,,,,,
21715873,1492770315,0,131492915,False,4,Calle del General Ricardos,primary,50,True,49.674,"LINESTRING (-3.7317347 40.3885136, -3.7319181 40.3884031, -3.731933 40.3883941, -3.7321872 40.3882295)",1.6121395167049726,0.014583331986522933,,,,,,,
21715873,850910694,0,"[898163638, 71531991]",False,5,Glorieta del Valle de Oro,secondary,,True,87.94699999999999,"LINESTRING (-3.7317347 40.3885136, -3.7315571 40.388439, -3.7314734 40.3884062, -3.7309044 40.3881837, -3.7308124 40.3881504)",1.680980496391286,0.007098475199445382,,yes,,,,,
21715873,1102750782,0,"[1319864618, 4089876]",False,,Calle de la Oca,secondary,50,False,247.24,"LINESTRING (-3.7317347 40.3885136, -3.7319491 40.3886036, -3.7326931 40.3889239, -3.7329956 40.3890542, -3.7342442 40.3895896, -3.7342782 40.3896048)",1.8321353124808977,0.010695932921342955,,,,,,,
21715877,35484169,0,7642905,False,2,Calle de Blasa Pérez,residential,30,False,73.782,"LINESTRING (-3.72671 40.3917898, -3.7268143 40.3918999, -3.7269554 40.3920488, -3.7270608 40.3921633, -3.727214 40.392331)",1.5067810400523318,0.0003038016384885917,,,,,,,
21715877,430545318,0,310657073,False,4,Calle del General Ricardos,primary,50,False,65.506,"LINESTRING (-3.72671 40.3917898, -3.7268803 40.3916956, -3.7273274 40.391435)",1.7698717975622114,0.021801507384679952,,,,,,,
21715877,35486515,0,858345771,False,6,Calle del General Ricardos,primary,50,True,92.107,"LINESTRING (-3.72671 40.3917898, -3.7261539 40.3920928, -3.7258256 40.3922719)",1.5120391074033543,0.011321107225545145,,,,,,,
21715881,950757936,0,82548877,True,3,Calle del General Ricardos,primary,50,False,37.415000000000006,"LINESTRING (-3.7164171 40.3974597, -3.7161854 40.3974886, -3.7159793 40.3975036)",13.19644047744197,0.03503187027487732,,,,,,,
21715881,265979819,0,104015372,False,4,Calle del General Ricardos,primary,50,True,49.364,"LINESTRING (-3.7164171 40.3974597, -3.7167302 40.3972818, -3.7167555 40.3972675, -3.7168845 40.3971944)",1.6103165427045127,0.03600859441737823,,,,,,,
21716609,21716614,0,"[217019901, 1164653685, 1164653686]",True,2,,motorway_link,50,False,180.883,"LINESTRING (-3.7360938 40.4363389, -3.7358001 40.4359663, -3.7355741 40.4356597, -3.7353289 40.4352551, -3.7351207 40.4348932)",29.865398339151493,0.00034068915921923613,,,,,,,
21716614,25935793,0,6181383,True,1,Carretera de Castilla,trunk_link,,False,103.348,"LINESTRING (-3.7351207 40.4348932, -3.7350833 40.4347654, -3.7350688 40.4346797, -3.735076 40.4345855, -3.7351131 40.4345137, -3.7351935 40.4344359, -3.7353515 40.4343711, -3.7357512 40.4343497)",39.489677701649235,5.042458144041826e-07,,,M-500,,,,
21716614,25935907,0,"[6181400, 408043271]",True,2,Avenida de Valladolid,primary_link,50,False,61.393,"LINESTRING (-3.7351207 40.4348932, -3.7349007 40.4345785, -3.7348476 40.434503, -3.73477 40.4344102)",29.646697840190313,0.00034018491340483196,,,,,,,
21723233,21702065,0,"[4347785, 214257070]",True,4,"['Calle 30', 'Paseo Marqués de Monistrol']",motorway,70,False,463.05000000000007,"LINESTRING (-3.7221096 40.4207079, -3.7224755 40.4209692, -3.7228792 40.4211741, -3.725652 40.4223363, -3.7268477 40.4227582)",39.35602445177503,0.00046377685545328275,,,M-30,,yes,,
21723244,331801055,0,44535826,True,4,Glorieta de San Vicente,primary,,False,9.217,"LINESTRING (-3.7201173 40.4203935, -3.720192 40.4204538)",7.933527246306337,0.026643534282186045,,,,,,circular,
21723251,21723258,0,44535823,True,2,Glorieta de San Vicente,primary,50,False,38.373,"LINESTRING (-3.7205952 40.4200048, -3.720499 40.4199813, -3.7204007 40.4199705, -3.7203242 40.4199735, -3.720266 40.4199911, -3.7201706 40.4200382)",8.28466067152178,0.003570060365981612,,,,,,circular,
