u,v,key,osmid,highway,lanes,maxspeed,name,oneway,reversed,length,Inverse SP,Cost of return,Edge Betweenness,geometry,ref,bridge,junction,width,tunnel,access,Groups
472326691,83674094,0,10143765,residential,2,20 mph,Talisman Drive,False,False,97.98318534020028,97.98318534020028,1.8567420759809834,0.0010001316286399318,"LINESTRING (-111.9310986 40.7878182, -111.931203 40.7878189, -111.9321508 40.7878248, -111.9322624 40.7878255)",,,,,,,C
472326691,83674091,0,10143765,residential,2,20 mph,Talisman Drive,False,True,113.95206060540119,113.95206060540119,1.7630181043733317,0.00010702515583231741,"LINESTRING (-111.9310986 40.7878182, -111.9309922 40.7878178, -111.9297451 40.787813)",,,,,,,C
472326691,83636291,0,39429496,residential,2,20 mph,1400 West,False,False,296.8820321838062,296.8820321838062,1.7621318261823349,0.001211633722308559,"LINESTRING (-111.9310986 40.7878182, -111.9310978 40.7877557, -111.931066 40.7852187, -111.9310651 40.7851484)",,,,,,,C
472326691,83595474,0,39429496,residential,2,20 mph,1400 West,False,True,359.86267330564505,359.86267330564493,1.7040613585682631,4.54285759977899e-05,"LINESTRING (-111.9310986 40.7878182, -111.9310983 40.7878852, -111.9310878 40.7903157, -111.9310872 40.7904456, -111.9310863 40.7906641, -111.9310857 40.790794, -111.9310852 40.7908574, -111.9310853 40.790907, -111.9310852 40.7909212, -111.9310846 40.7910545)",,,,,,,C
474824328,83549967,0,10128517,residential,2,20 mph,600 North,False,False,45.01135663923733,45.01135663923733,1.5443135352436297,0.0007969771456478809,"LINESTRING (-111.9415976 40.7825095, -111.9421322 40.7825098)",,,,,,,C
474824328,83549962,0,10128517,residential,2,20 mph,600 North,False,True,28.451886277300748,28.451886277300748,1.2762685989069535,0.00029638411381149973,"LINESTRING (-111.9415976 40.7825095, -111.9412597 40.7825125)",,,,,,,C
474824328,83646899,0,10139756,residential,2,20 mph,Sir Anthony Drive,False,False,84.54083764426554,84.54083764426554,1.7676048555832422,0.0006671058974375647,"LINESTRING (-111.9415976 40.7825095, -111.9415819 40.7832697)",,,,,,,C
474824430,83617469,0,10146155,residential,2,20 mph,1465 West,False,True,98.70917484715378,98.70917484715378,1.2457337485168698,0.00029638411381149973,"LINESTRING (-111.9328 40.779336, -111.9326885 40.779466, -111.9326887 40.7801987)",,,,,,,C
476441953,83641687,0,10138919,residential,2,20 mph,800 North,False,False,11.087965018247997,11.087965018247997,1.5041301204699447,0.0012618951255401563,"LINESTRING (-111.9453604 40.786632, -111.9452287 40.786632)",,,,,,,C
476441953,83641683,0,10138919,residential,2,20 mph,800 North,False,True,65.74490642637157,65.74490642637157,1.778974362577399,9.331750040551814e-05,"LINESTRING (-111.9453604 40.786632, -111.9460551 40.7866324, -111.9461413 40.7866327)",,,,,,,C
476441953,83584268,0,10143952,residential,2,20 mph,Morton Drive,False,True,266.6607416493498,266.66074164934986,1.5184094580193026,0.0009137558255338825,"LINESTRING (-111.9453604 40.786632, -111.94536 40.7866923, -111.9453438 40.7889458, -111.945344 40.7890301)",,,,,,,C
476444746,83571021,0,10147064,residential,2,20 mph,East Girard Avenue,False,True,107.71402532218393,107.71402532218393,1.4964146390406359,0.00029638411381149973,"LINESTRING (-111.8860537 40.7815344, -111.886658 40.7815351, -111.887333 40.7815358)",,,,,,,C
485545899,83678584,0,10145956,residential,2,20 mph,16th Avenue,False,False,202.64027091833262,202.64027091833262,1.4992320822081837,0.00029638411381149973,"LINESTRING (-111.8738193 40.7879345, -111.8734921 40.7878851, -111.8733139 40.7878598, -111.8731302 40.7878267, -111.8729267 40.7877526, -111.8727293 40.7876096, -111.8725245 40.7874992, -111.8723367 40.7874617, -111.8720962 40.7874475, -111.871659 40.7874474, -111.8715789 40.7874474)",,,,,,,C
487048372,2816794696,0,40343799,residential,,,Hawthorne Avenue,False,False,112.02746167731094,112.02746167731094,1.4937659565383965,0.00029638411381149973,"LINESTRING (-111.869602 40.757359, -111.868394 40.7573668, -111.868272 40.7573675)",,,,,,,C
489155282,83554091,0,162584312,unclassified,,15 mph,City Creek Canyon Road,False,True,4.845280054151499,4.845280054151499,1.4318903984640297,0.00029638411381149973,"LINESTRING (-111.8790197 40.7900976, -111.8789988 40.7901382)",,,,,,,unclassified
489169957,489169980,0,"[682589256, 682589257]",tertiary,2,20 mph,East Capitol Boulevard,False,False,58.557831301643155,58.557831301643155,1.175488546937604,0.007192740706868643,"LINESTRING (-111.8861697 40.7774791, -111.8861824 40.7773934, -111.8861984 40.7773027, -111.8862633 40.7769573)",,,,,,,B
489169957,304902354,0,682589258,tertiary,1,20 mph,East Capitol Boulevard,True,False,83.86950861609117,84.01062171276813,1.2069144232006765,0.005390974844519161,"LINESTRING (-111.8861697 40.7774791, -111.8861134 40.7775681, -111.8860974 40.777776, -111.8860874 40.7781531, -111.8861256 40.778217)",,,,,,,B
489169980,6076723245,0,70020776,tertiary,1,20 mph,East Capitol Boulevard,True,False,79.62732479778691,80.93687177257831,1.1901781136530583,0.00747234172974092,"LINESTRING (-111.8862633 40.7769573, -111.8863267 40.7768985, -111.8864074 40.7766598, -111.8865033 40.7763922, -111.8865059 40.7762757)",,,,,,,B
489169980,489169957,0,"[682589256, 682589257]",tertiary,2,20 mph,East Capitol Boulevard,False,True,58.557831301643155,58.557831301643155,1.1754885469376033,0.0056089792875569115,"LINESTRING (-111.8862633 40.7769573, -111.8861984 40.7773027, -111.8861824 40.7773934, -111.8861697 40.7774791)",,,,,,,B
501587265,508585796,0,457370261,tertiary,2,25 mph,1100 East,False,False,103.44634188813767,103.44634188813767,1.6760121361337386,0.005135098609885575,"LINESTRING (-111.8596341 40.7335116, -111.859636 40.7334334, -111.859636 40.733245, -111.8596363 40.7330837, -111.8596364 40.7330459, -111.8596373 40.7325813)",,,,,,,B
501587265,83573788,0,"[701385273, 701385274, 1359387186]",tertiary,2,25 mph,1100 East,False,True,97.23281045040879,97.23281045040878,1.5963753469132433,0.004591976698391688,"LINESTRING (-111.8596341 40.7335116, -111.8596366 40.7336042, -111.8596383 40.733956, -111.859639 40.7341075, -111.8596364 40.7343038, -111.8596363 40.7343466, -111.8596368 40.734386)",,,,,,,B
501587265,83542145,0,"[1050086206, 1355008487]",tertiary,2,25 mph,1700 South,False,False,252.98148247037062,252.9814824703706,1.8566188549934424,0.001953516637491035,"LINESTRING (-111.8596341 40.7335116, -111.8595352 40.7335175, -111.8591887 40.7335171, -111.858749 40.73352, -111.8585833 40.7335196, -111.8578486 40.7335201, -111.8576124 40.7335176, -111.856632 40.7335162)",,,,,,,B
501587265,83542142,0,"[1355008488, 172876483]",tertiary,2,25 mph,1700 South,False,True,239.99246704218834,239.99246704218837,1.7575049763596697,0.0018346290875393722,"LINESTRING (-111.8596341 40.7335116, -111.8597348 40.7335087, -111.8602909 40.7335066, -111.86032 40.7335067, -111.8618898 40.7335106, -111.8624823 40.7335121)",,,,,,,B
504844547,83541936,0,993759307,residential,2,20 mph,400 East,False,True,12.298187806988905,12.298187806988905,1.5869198761842356,0.0008188566725791182,"LINESTRING (-111.8796838 40.7297726, -111.8796836 40.7298832)",,,,,,,C
504844547,83552703,0,41287255,residential,,20 mph,Garfield Avenue,False,True,243.487777366297,243.487777366297,1.4188081855483379,0.0004794164615936977,"LINESTRING (-111.8796838 40.7297726, -111.8795689 40.7297729, -111.8769162 40.7297788, -111.8767942 40.7297791)",,,,,,,C
504844547,83541938,0,993759307,residential,2,20 mph,400 East,False,False,94.7383079466126,94.7383079466126,1.572090534129167,0.001104344957718034,"LINESTRING (-111.8796838 40.7297726, -111.8796853 40.728994, -111.8796854 40.7289206)",,,,,,,C
504849758,83608368,0,1133519485,tertiary,2,20 mph,300 East,False,False,66.71726309440568,66.71726309440568,1.4637782489328148,0.0011566273614292235,"LINESTRING (-111.8825481 40.728054, -111.8825501 40.727454)",,,,,,,B
504849758,83608365,0,1133519485,tertiary,2,20 mph,300 East,False,True,6.149371036301766,6.149371036301766,1.4902615272924977,0.0021099245006942578,"LINESTRING (-111.8825481 40.728054, -111.8825474 40.7281093)",,,,,,,B
504849758,83541940,0,41287602,residential,,20 mph,Ramona Avenue,False,True,241.09504540352006,241.09504540352006,1.5183636199982387,0.0010219232859850999,"LINESTRING (-111.8825481 40.728054, -111.8797915 40.7280424, -111.879687 40.7280424)",,,,,,,C
504849763,83637850,0,10138352,residential,,20 mph,600 East,False,True,7.327756016973504,7.327756016973504,1.559347574603113,0.002310179287346024,"LINESTRING (-111.8739452 40.7303524, -111.8739452 40.7304183)",,,,"39'8""",,,C
504849763,83552713,0,10138352,residential,,20 mph,600 East,False,False,98.27436015432264,98.27436015432264,1.544585074103801,0.0027375769539867397,"LINESTRING (-111.8739452 40.7303524, -111.8739442 40.7298807, -111.8739452 40.7294686)",,,,"39'8""",,,C
504849763,83641977,0,10143657,residential,,20 mph,Downington Avenue,False,True,120.06768137823053,120.06768137823053,1.677749668252755,0.002392600959078958,"LINESTRING (-111.8739452 40.7303524, -111.8740529 40.730352, -111.8752734 40.7303465, -111.8753701 40.7303459)",,,,,,,C
504849771,83542121,0,172876485,tertiary,2,25 mph,1700 South,False,True,21.08147272319922,21.08147272319922,1.5581105999596185,0.012538111236217876,"LINESTRING (-111.8751984 40.7335175, -111.8754486 40.7335178)",,,,,,,B
504849771,504849772,0,41287612,residential,,20 mph,Park Street,False,False,181.5484574673969,181.5484574673969,1.499833806511835,0.00012793811731679324,"LINESTRING (-111.8751984 40.7335175, -111.8751984 40.7335912, -111.8751984 40.7337136, -111.8751985 40.7351175, -111.875198 40.7351502)",,,,,,,C
504849771,83542125,0,172876485,tertiary,2,25 mph,1700 South,False,False,106.78958130308985,106.78958130308985,1.7071300211890443,0.014242078249272308,"LINESTRING (-111.8751984 40.7335175, -111.8747079 40.7335164, -111.8745611 40.7335156, -111.8740266 40.7335157, -111.873931 40.7335158)",,,,,,,B
504849772,83641974,0,10145347,residential,2,20 mph,Wood Avenue,False,True,9.655773254846707,9.655773254846707,1.5112007646080927,0.000592241010106584,"LINESTRING (-111.875198 40.7351502, -111.8753126 40.7351502)",,,,,,,C
504849772,83637841,0,10145347,residential,2,20 mph,Wood Avenue,False,False,107.0058126682963,107.0058126682963,1.4892411130231464,0.00047915285283549005,"LINESTRING (-111.875198 40.7351502, -111.8745804 40.7351501, -111.8740517 40.7351499, -111.873928 40.7351506)",,,,,,,C
504849772,504849771,0,41287612,residential,,20 mph,Park Street,False,True,181.5484574673969,181.5484574673969,1.499833806511836,0.00016660073518725272,"LINESTRING (-111.875198 40.7351502, -111.8751985 40.7351175, -111.8751984 40.7337136, -111.8751984 40.7335912, -111.8751984 40.7335175)",,,,,,,C
504852204,504852436,0,10145125,residential,,,Lake Street,False,False,117.20311416967186,117.20311416967186,1.2640589232780406,0.00029638411381149973,"LINESTRING (-111.869932 40.7509139, -111.869935 40.7518071, -111.869939 40.7519679)",,,,,,,C
504852436,83600881,0,1190619694,secondary,5,30 mph,800 South,False,False,19.458315590376603,19.458315590376603,1.5212391895555175,0.008661656577187897,"LINESTRING (-111.869939 40.7519679, -111.869708 40.7519682)",,,,,,,B
504852436,504852204,0,10145125,residential,,,Lake Street,False,True,117.20311416967186,117.20311416967186,1.2640589232780406,0.00029638411381149973,"LINESTRING (-111.869939 40.7519679, -111.869935 40.7518071, -111.869932 40.7509139)",,,,,,,C
504852436,1571999242,0,"[1190619693, 1190619694]",secondary,5,30 mph,800 South,False,True,85.58287019354039,85.5828701935404,1.7373010071229429,0.011470935113407124,"LINESTRING (-111.869939 40.7519679, -111.8704845 40.7519673, -111.870827 40.751967, -111.8708559 40.7519669, -111.870955 40.7519668)",,,,,,,B
505405666,83639967,0,614969184,secondary,3,30 mph,1300 East,False,False,46.157725839997035,46.157725839997035,1.6112348302781223,0.008598478344804122,"LINESTRING (-111.8538903 40.7432814, -111.8538932 40.7428663)",,,,,,,B
505405666,83548086,0,614969184,secondary,3,30 mph,1300 East,False,True,35.20465482389769,35.20465482389769,1.2051133980909299,0.007899387918037359,"LINESTRING (-111.8538903 40.7432814, -111.853892 40.743598)",,,,,,,B
505405666,83548088,0,10128287,residential,,20 mph,Harvard Avenue,True,False,110.11163287222449,129.68260666836002,2.4096706898240763,0.0013625936711754896,"LINESTRING (-111.8538903 40.7432814, -111.8537456 40.7432812, -111.8535176 40.7432912, -111.8533871 40.7433109, -111.8532567 40.7433495, -111.8530744 40.743427, -111.8529056 40.7435468, -111.8527828 40.7436856)",,,,,,,C
505423485,83573795,0,1338543741,tertiary,2,25 mph,1100 East,False,False,111.12838711929719,111.12838711929719,1.4125221798574146,0.0012082068084518591,"LINESTRING (-111.8596538 40.7302738, -111.859653 40.7292744)",,,,,,,B
505423485,83546000,0,10128912,residential,,20 mph,Garfield Avenue,False,False,57.77980116437274,57.77980116437274,1.3852646641813748,0.0029942440148949495,"LINESTRING (-111.8596538 40.7302738, -111.8595394 40.7302739, -111.8589681 40.7302711)",,,,,,,C
505423485,505424429,0,"[1338543741, 1338543749]",tertiary,2,25 mph,1100 East,False,True,144.43973239590363,144.43973239590363,1.5398197701997791,0.0036606469556439603,"LINESTRING (-111.8596538 40.7302738, -111.8596558 40.730362, -111.8596419 40.7312726, -111.8596416 40.7314093, -111.8596415 40.7314269, -111.8596406 40.7315727)",,,,,,,B
505424429,83573793,0,457370260,tertiary,2,25 mph,1100 East,False,True,15.746867381497646,15.746867381497646,1.4861921201393653,0.0038989492730637015,"LINESTRING (-111.8596406 40.7315727, -111.8596379 40.7317143)",,,,,,,B
505424429,505423485,0,"[1338543741, 1338543749]",tertiary,2,25 mph,1100 East,False,False,144.43973239590363,144.43973239590363,1.5398197701997782,0.004404287262547821,"LINESTRING (-111.8596406 40.7315727, -111.8596415 40.7314269, -111.8596416 40.7314093, -111.8596419 40.7312726, -111.8596558 40.730362, -111.8596538 40.7302738)",,,,,,,B
505424429,83657024,0,"[457370259, 1338543765]",residential,,20 mph,Wilson Avenue,False,True,47.473151870395824,47.47315187039583,1.5525454524043794,0.003940775196032653,"LINESTRING (-111.8596406 40.7315727, -111.8597209 40.7315723, -111.8597379 40.7315723, -111.859781 40.7315722, -111.8599118 40.7315723, -111.860204 40.731571)",,,,,,,C
505430550,83640174,0,921932194,residential,,20 mph,1000 East,False,False,35.67139181377314,35.67139181377314,1.4628828751701484,0.001632529039580152,"LINESTRING (-111.8624803 40.7354644, -111.8624806 40.7351436)",,,,,,,C
505430550,83640172,0,921932194,residential,,20 mph,1000 East,False,True,13.209978633892355,13.209978633892355,1.5134589122769062,0.0008055004954965959,"LINESTRING (-111.8624803 40.7354644, -111.8624802 40.7355832)",,,,,,,C
505430550,83548399,0,10151238,residential,,20 mph,Bryan Avenue,False,True,241.4803437774782,241.48034377747823,1.506763331910778,0.0010355430718258299,"LINESTRING (-111.8624803 40.7354644, -111.8625843 40.735464, -111.8630813 40.7354622, -111.8647443 40.735456, -111.8652331 40.7354542, -111.8653463 40.7354538)",,,,,,,C
505436816,83565609,0,1310897502,tertiary,2,25 mph,500 East,False,True,6.516576535254203,6.516576535254203,1.567757928401729,0.006693729327581508,"LINESTRING (-111.8767913 40.7407379, -111.8767903 40.7407965)",,,,,,,B
505436816,83565612,0,32895738,residential,,20 mph,Sherman Avenue,False,False,123.9562782261522,123.9562782261522,1.491531758932115,0.00098668758197134,"LINESTRING (-111.8767913 40.7407379, -111.8766847 40.7407378, -111.876084 40.7407371, -111.87532 40.7407353)",,,,,,,C
505436816,83545186,0,1310897502,tertiary,2,25 mph,500 East,False,False,87.51121311714515,87.51121311714515,1.4918724570671364,0.005263388205546645,"LINESTRING (-111.8767913 40.7407379, -111.8767916 40.7406856, -111.8767954 40.7399509)",,,,,,,B
505449858,83673442,0,10145123,residential,,20 mph,Lake Street,False,True,5.471136755112123,5.471136755112123,1.5397932336304767,0.000889855298123053,"LINESTRING (-111.8696391 40.7302687, -111.8696433 40.7303178)",,,,,,,C
505449858,1573548307,0,10143659,residential,,20 mph,Downington Avenue,False,False,123.37514898792867,123.37514898792865,1.6822576503589621,0.00403874978449984,"LINESTRING (-111.8696391 40.7302687, -111.8697436 40.7302733, -111.8703701 40.7302736, -111.8704708 40.7302736, -111.870829 40.7302738, -111.8709738 40.7302738, -111.8711031 40.7302739)",,,,,,,C
505449858,83552624,0,10145123,residential,,20 mph,Lake Street,False,False,86.16473105341412,86.16473105341412,1.5129226017280069,0.0023266987695270383,"LINESTRING (-111.8696391 40.7302687, -111.86964 40.7302048, -111.8696552 40.7294939)",,,,,,,C
505477646,83548389,0,41339981,residential,,20 mph,Roosevelt Avenue,False,True,240.19690874362837,240.19690874362837,1.4886127561605595,0.000760071919498806,"LINESTRING (-111.8681981 40.7380466, -111.86811 40.738048, -111.868074 40.7380471, -111.8673542 40.7380511, -111.8659496 40.7380589, -111.865503 40.7380614, -111.865446 40.7380617, -111.8653473 40.7380623)",,,,,,,C
505477646,83616323,0,144622155,residential,,20 mph,800 East,False,False,10.14124927287109,10.14124927287109,1.5075434084601966,0.004259214575947528,"LINESTRING (-111.8681981 40.7380466, -111.8681981 40.738, -111.8681987 40.7379554)",,,,,,,C
505477646,83616321,0,144622155,residential,,20 mph,800 East,False,True,80.97289338584893,80.97289338584893,1.4685016976486271,0.007938489883838164,"LINESTRING (-111.8681981 40.7380466, -111.8682011 40.7386295, -111.8682003 40.7387748)",,,,,,,C
505481698,83616313,0,144622155,residential,,20 mph,800 East,False,False,147.50027856122878,147.50027856122878,1.5022239431815008,0.0029155128657769227,"LINESTRING (-111.8681789 40.7456224, -111.8681789 40.7442959)",,,,,,,C
505481698,83616311,0,144622155,residential,,20 mph,800 East,False,True,11.575408215905858,11.575408215905858,1.5379096993330998,0.0032694515584637657,"LINESTRING (-111.8681789 40.7456224, -111.8681789 40.7457265)",,,,,,,C
505481698,83558194,0,41340060,residential,,,Yale Avenue,False,False,118.58893763975547,118.58893763975546,1.6608429263597293,0.00021949822600092687,"LINESTRING (-111.8681789 40.7456224, -111.868091 40.7456224, -111.8674909 40.7456224, -111.8668797 40.7456224, -111.8667712 40.7456224)",,,,,,,C
505493119,505493705,0,41340287,tertiary,3,20 mph,900 South,False,False,12.572752157306784,12.572752157306784,1.5651714834748751,0.002429945533158379,"LINESTRING (-111.8624755 40.7498108, -111.8624025 40.7498118, -111.8623263 40.7498099)",,,,,,,B
505493119,1580412371,0,41340288,residential,,20 mph,1000 East,False,False,197.542181864204,197.542181864204,1.6088016825302713,0.0006033125779513066,"LINESTRING (-111.8624755 40.7498108, -111.8624752 40.749676, -111.8624766 40.7496373, -111.8624773 40.7496165, -111.8624683 40.7481166, -111.8624684 40.7480343)",,,,,,,C
505493119,83667932,0,"[769658123, 204059866, 769658122, 1210906063]",tertiary,3,20 mph,900 South,False,True,120.12327519659345,120.12327519659347,1.9673293193826844,0.0050099723193229966,"LINESTRING (-111.8624755 40.7498108, -111.8625934 40.7498107, -111.8628802 40.7498086, -111.8631012 40.7498082, -111.863199 40.7498038, -111.8632532 40.7497988, -111.8635761 40.7497899, -111.8638035 40.7497894, -111.8639007 40.7497898)",,,,,,,B
505493705,384731249,0,41340287,tertiary,3,20 mph,900 South,False,False,107.15132631868565,107.15132631868565,1.4846279761384715,0.003266024644607066,"LINESTRING (-111.8623263 40.7498099, -111.861515 40.749809, -111.8610543 40.7498067)",,,,,,,B
505493705,505493119,0,41340287,tertiary,3,20 mph,900 South,False,True,12.572752157306784,12.572752157306784,1.5651714834748764,0.005657307559894986,"LINESTRING (-111.8623263 40.7498099, -111.8624025 40.7498118, -111.8624755 40.7498108)",,,,,,,B
505493705,83600888,0,41340332,residential,,20 mph,1000 East,False,True,240.23782203743428,240.23782203743428,1.517220370082162,0.01614252165677753,"LINESTRING (-111.8623263 40.7498099, -111.8623269 40.7499575, -111.8623276 40.7502207, -111.8623274 40.7503203, -111.8623282 40.7504512, -111.8623319 40.7517776, -111.862332 40.7518095, -111.862333 40.7519704)",,,,,,,C
505495782,83600888,0,1157610012,secondary,4,30 mph,800 South,False,False,7.918371566603168,7.918371566603168,1.536182070258645,0.02222634818745254,"LINESTRING (-111.862427 40.751971, -111.862333 40.7519704)",,,,,,,B
505495782,83640147,0,135234513,residential,,20 mph,1000 East,False,True,123.24396807819109,123.24396807819107,1.6383927977949522,0.016525720921625426,"LINESTRING (-111.862427 40.751971, -111.8624295 40.7521281, -111.8624295 40.7521639, -111.8624417 40.7530793)",,,,,,,C
505495782,83600886,0,828520230,secondary,4,30 mph,800 South,False,True,123.40432404467953,123.40432404467953,1.5805894565242113,0.0012681338661510715,"LINESTRING (-111.862427 40.751971, -111.863818 40.7519719, -111.863853 40.7519719, -111.863892 40.7519719)",,,,,,,B
505511198,83595726,0,41287231,residential,2,20 mph,200 East,False,True,6.015659927897574,6.015659927897574,1.5196607420517638,0.005287903820059959,"LINESTRING (-111.8853635 40.7480023, -111.8853636 40.7480564)",,,,,,,C
505511198,83659827,0,41287231,residential,2,20 mph,200 East,False,False,86.03170632826706,86.03170632826706,1.4895896376130704,0.004711479335445835,"LINESTRING (-111.8853635 40.7480023, -111.8853629 40.7476429, -111.8853625 40.747426, -111.8853622 40.7472286)",,,,,,,C
505511198,83595730,0,41340545,residential,,20 mph,Belmont Avenue,False,True,239.89629549104745,239.89629549104745,1.4839343146649617,0.0009521548346461343,"LINESTRING (-111.8853635 40.7480023, -111.885274 40.7480028, -111.8826375 40.7480172, -111.8825158 40.7480173)",,,,,,,C
505545187,83541884,0,768980840,residential,2,20 mph,400 East,False,False,26.04557258007805,26.04557258007805,1.5463995009770475,0.010534333195495243,"LINESTRING (-111.8796321 40.7476773, -111.8796373 40.7474431)",,,,,,,C
505545187,83541880,0,768980840,residential,2,20 mph,400 East,False,True,105.6354776653278,105.6354776653278,1.4078284668776095,0.00838987594747578,"LINESTRING (-111.8796321 40.7476773, -111.87963 40.7486273)",,,,,,,C
505545187,83649136,0,10150264,residential,,20 mph,Williams Avenue,False,False,57.51095249097297,57.51095249097297,1.4276515852459595,0.0003700188269375112,"LINESTRING (-111.8796321 40.7476773, -111.879541 40.7476773, -111.8789494 40.7476774)",,,,,,,C
506061513,83575153,0,10131228,residential,,,1100 West,False,True,59.84524941502332,59.84524941502332,1.295921584344631,0.00029638411381149973,"LINESTRING (-111.922108 40.749744, -111.922108 40.7497754, -111.922108 40.7498153, -111.9221089 40.7502822)",,,,,,,C
508048196,83592662,0,10148285,residential,2,20 mph,A Street,False,False,135.39708035114978,135.39708035114978,1.7271251477077643,0.0013458984498223366,"LINESTRING (-111.8835357 40.7693441, -111.8835387 40.7695106, -111.8835387 40.7696017, -111.8835361 40.7699806, -111.883537 40.7700835, -111.8835386 40.7701119, -111.8835398 40.7704344, -111.8835402 40.7704625, -111.883541 40.7705617)",,,,,,,C
508048196,83659809,0,"[1190533992, 169783428]",primary,5,25 mph,South Temple,False,False,155.65158893288137,155.65158893288137,1.5284214341751423,0.011085099760977152,"LINESTRING (-111.8835357 40.7693441, -111.883758 40.7693436, -111.8839635 40.769344, -111.8847705 40.7693451, -111.885174 40.7693456, -111.885384 40.7693467)",,,,,,,B
508048196,83608236,0,1067489911,primary,5,25 mph,South Temple,False,True,80.06149703233062,80.0614970323306,1.564497860045098,0.02247247089803244,"LINESTRING (-111.8835357 40.7693441, -111.8834929 40.7693441, -111.8829223 40.769344, -111.8828787 40.7693439, -111.88273 40.7693439, -111.8826927 40.7693441, -111.882585 40.7693437)",,,,,,,B
508048197,83592664,0,591899217,unclassified,2,25 mph,B Street,False,False,135.44076293050978,135.44076293050975,1.6653355860274377,0.0005679890043514777,"LINESTRING (-111.882039 40.7693437, -111.8820411 40.7695154, -111.8820411 40.7695399, -111.8820433 40.7699079, -111.882046 40.7701789, -111.8820471 40.7702459, -111.8820501 40.7704613, -111.882052 40.7705617)",,,,,,,unclassified
508048197,1585087132,0,"[828477290, 1067489910]",primary,5,"['30 mph', '25 mph']",South Temple,False,False,33.51712329726419,33.5171232972642,1.5977926150252366,0.01040191372928892,"LINESTRING (-111.882039 40.7693437, -111.8820843 40.7693437, -111.882337 40.7693446, -111.882437 40.769345)",,,,,,,B
508048197,508048198,0,"[172946090, 1346555803]",primary,"['4', '5']",25 mph,South Temple,False,True,125.3931655104293,125.39316551042928,1.4353231819925651,0.006725098769808221,"LINESTRING (-111.882039 40.7693437, -111.8819688 40.7693437, -111.8816628 40.7693439, -111.881359 40.769344, -111.881047 40.7693441, -111.8808818 40.7693442, -111.88055 40.7693443)",,,,,,,B
508048198,83592665,0,10140510,residential,2,20 mph,C Street,False,False,135.33800978932234,135.3380097893223,1.6463645401354259,0.0008874828192991838,"LINESTRING (-111.88055 40.7693443, -111.88055 40.7695186, -111.880551 40.7695411, -111.8805509 40.7698392, -111.88055 40.7704413, -111.8805509 40.7704676, -111.8805512 40.7705614)",,,,,,,C
508048198,508048197,0,"[172946090, 1346555803]",primary,"['4', '5']",25 mph,South Temple,False,False,125.39316551042928,125.3931655104293,1.4353231819925658,0.01025886204316822,"LINESTRING (-111.88055 40.7693443, -111.8808818 40.7693442, -111.881047 40.7693441, -111.881359 40.769344, -111.8816628 40.7693439, -111.8819688 40.7693437, -111.882039 40.7693437)",,,,,,,B
508048198,83541839,0,172946090,primary,4,25 mph,South Temple,False,True,75.45516214681547,75.45516214681547,1.5300104948020334,0.007066208502928957,"LINESTRING (-111.88055 40.7693443, -111.880454 40.7693443, -111.880042 40.7693437, -111.8798571 40.7693445, -111.879654 40.7693446)",,,,,,,B
508048268,83571775,0,10130951,residential,2,20 mph,D Street,False,False,135.44888595584737,135.44888595584737,1.6458298814607173,0.0014508147355889924,"LINESTRING (-111.879074 40.7693448, -111.879074 40.7695079, -111.879074 40.7695202, -111.879073 40.7695548, -111.8790738 40.7695908, -111.8790723 40.7700022, -111.8790717 40.7701841, -111.879071 40.7703634, -111.8790703 40.7704389, -111.87907 40.7704663, -111.8790703 40.7705629)",,,,,,,C
508048268,83541839,0,"[416768128, 1130944318]",primary,"['4', '5']","['25 mph', '30 mph']",South Temple,False,False,48.843539842657364,48.843539842657364,1.5302527690676968,0.010126091098617618,"LINESTRING (-111.879074 40.7693448, -111.879415 40.7693447, -111.879654 40.7693446)",,,,,,,B
508048268,508048269,0,"[416768140, 416768149]",primary,5,25 mph,South Temple,False,True,127.55743551249641,127.55743551249643,1.4385866929152165,0.005558893623497452,"LINESTRING (-111.879074 40.7693448, -111.878237 40.7693451, -111.87811 40.7693452, -111.877783 40.7693453, -111.8775593 40.7693454)",,,,,,,B
508048269,83592668,0,10145684,tertiary,2,25 mph,E Street,False,False,135.56057275130107,135.56057275130107,1.6462720616749105,0.00035341147517042745,"LINESTRING (-111.8775593 40.7693454, -111.877563 40.7695162, -111.877564 40.7698818, -111.877564 40.7700055, -111.877564 40.7704634, -111.8775641 40.7705645)",,,,,,,B
508048269,83628790,0,416768135,primary,5,25 mph,South Temple,False,True,66.8939356101793,66.8939356101793,1.5465284532140682,0.005909053923983318,"LINESTRING (-111.8775593 40.7693454, -111.8769413 40.7693501, -111.876765 40.7693516)",,,,,,,B
508048269,508048268,0,"[416768140, 416768149]",primary,5,25 mph,South Temple,False,False,127.55743551249643,127.55743551249641,1.4385866929152158,0.008703043152226501,"LINESTRING (-111.8775593 40.7693454, -111.877783 40.7693453, -111.87811 40.7693452, -111.878237 40.7693451, -111.879074 40.7693448)",,,,,,,B
508048270,83592670,0,10135310,residential,2,20 mph,F Street,False,False,134.2549968737437,134.25499687374372,1.6468696320675047,0.004551468819213774,"LINESTRING (-111.8760275 40.7693587, -111.876041 40.7695151, -111.8760425 40.7695598, -111.8760456 40.7700574, -111.8760506 40.7704341, -111.8760513 40.7704624, -111.8760526 40.7705657)",,,,,,,C
