u,v,key,osmid,name,highway,oneway,reversed,length,Cost of returning,Edge Betweenness,geometry,lanes,maxspeed,bridge,ref,access,tunnel,junction
122190302,4057418992,0,403395685,North Sycamore Street,residential,True,False,30.231,11.658894597954637,0.0014438026091295566,"LINESTRING (-97.3469371 37.6844069, -97.3469789 37.6843127, -97.3469901 37.684254, -97.346993 37.684239, -97.3470138 37.6841974, -97.3470385 37.6841484)",1,,,,,,
122190305,122190312,0,13241543,South Sycamore Street,tertiary,False,False,108.3,1.4537740825910843,0.023223156042972704,"LINESTRING (-97.3469325 37.6829955, -97.3469227 37.6823251, -97.3469182 37.6820216)",,,,,,,
122190305,4057414881,0,13241543,South Sycamore Street,tertiary,False,True,83.832,1.6529913784507924,0.047294449879828386,"LINESTRING (-97.3469325 37.6829955, -97.3469365 37.6834499, -97.3469369 37.6835017, -97.3469391 37.6837494)",,,,,,,
122190305,122362301,0,13263673,Texas Street,residential,False,False,103.80000000000001,1.6716549977286173,4.430624768935655e-05,"LINESTRING (-97.3469325 37.6829955, -97.3470483 37.6829948, -97.3479872 37.6829888, -97.348112 37.682988)",,,,,,,
122190312,122190319,0,13241543,South Sycamore Street,tertiary,False,False,162.903,1.6978758454529415,0.023199259722497624,"LINESTRING (-97.3469182 37.6820216, -97.3469177 37.6819498, -97.3469122 37.6810979, -97.3469087 37.6805566)",,,,,,,
122190312,122190305,0,13241543,South Sycamore Street,tertiary,False,True,108.3,1.4537740825910843,0.03667119171458642,"LINESTRING (-97.3469182 37.6820216, -97.3469227 37.6823251, -97.3469325 37.6829955)",,,,,,,
122190312,122362303,0,13278239,Burton Street,residential,False,False,102.863,1.6420810384342095,1.823093142627622e-05,"LINESTRING (-97.3469182 37.6820216, -97.3470386 37.6820215, -97.3475017 37.6820169, -97.3479812 37.6820121, -97.348087 37.682011)",,,,,,,
122190319,122136809,0,13241543,South Sycamore Street,tertiary,False,False,246.92200000000003,1.7045480336577115,0.022737022082669648,"LINESTRING (-97.3469087 37.6805566, -97.3469073 37.6801692, -97.3469065 37.6799559, -97.346904 37.679273, -97.3469021 37.6790494, -97.346896 37.678336)",,,,,,,
122190319,122190312,0,13241543,South Sycamore Street,tertiary,False,True,162.903,1.6978758454529415,0.03654851425172195,"LINESTRING (-97.3469087 37.6805566, -97.3469122 37.6810979, -97.3469177 37.6819498, -97.3469182 37.6820216)",,,,,,,
122190319,122362175,0,13269548,West Maple Street,tertiary,False,False,77.47200000000001,1.6646301176428397,0.005317112888687453,"LINESTRING (-97.3469087 37.6805566, -97.3474935 37.6805537, -97.347623 37.680553, -97.347789 37.680551)",4,,,,,,
122190319,122356592,0,13269548,West Maple Street,tertiary,False,True,291.254,1.8293423326383083,0.006035818332763163,"LINESTRING (-97.3469087 37.6805566, -97.3456077 37.6805442, -97.3453407 37.6805428, -97.3449755 37.680541, -97.344434 37.680542, -97.3442748 37.6805505, -97.3440823 37.6805771, -97.3436111 37.6806487)",4,,,,,,
122190347,122190352,0,13241543,South Sycamore Street,tertiary,False,False,95.619,1.7512461455498924,0.0019429379109676848,"LINESTRING (-97.3468883 37.6773089, -97.346881 37.676449)",,,,,,,
122190347,122136809,0,13241543,South Sycamore Street,tertiary,False,True,114.21,1.717564297732721,0.03598742283631166,"LINESTRING (-97.3468883 37.6773089, -97.346896 37.678336)",,,,,,,
122190347,122457236,0,13265353,Taft Street,tertiary,False,True,199.14399999999998,1.584320275676433,0.0007118052907470396,"LINESTRING (-97.3468883 37.6773089, -97.3467483 37.6773113, -97.3454761 37.6773327, -97.3452251 37.6773369, -97.344626 37.677347)",,,,,,,
122190352,122190347,0,13241543,South Sycamore Street,tertiary,False,True,95.619,1.7512461455498924,0.002113480647975241,"LINESTRING (-97.346881 37.676449, -97.3468883 37.6773089)",,,,,,,
122190352,122254298,0,13246845,Hendryx Street,residential,False,False,212.463,1.7129386508110014,0.00034515293281938087,"LINESTRING (-97.346881 37.676449, -97.349295 37.676429)",,,,,,,
122190352,5502823432,0,13241543,South Sycamore Street,tertiary,False,False,116.503,1.6064306974650184,0.0020228344231943934,"LINESTRING (-97.346881 37.676449, -97.3468769 37.675939, -97.346883 37.6754013)",,,,,,,
122190352,122254286,0,13246845,Hendryx Street,residential,False,True,191.15699999999998,1.5989443119959916,0.00036069643610712234,"LINESTRING (-97.346881 37.676449, -97.345925 37.676456, -97.344709 37.676456)",,,,,,,
122190828,122190831,0,13241577,West 1st Street North,residential,False,False,262.766,1.2464091507191577,0.00026946914578280785,"LINESTRING (-97.376338 37.686124, -97.379324 37.686106)",,,,,,,
122190828,122191117,0,13250696,North Saint Paul Street,residential,False,True,33.248,1.546747448448878,0.0012290988908185106,"LINESTRING (-97.376338 37.686124, -97.376335 37.685825)",,,,,,,
122190828,122315360,0,13250696,North Saint Paul Street,residential,False,False,166.13,1.4928702434900285,0.0012129743219873022,"LINESTRING (-97.376338 37.686124, -97.3763444 37.6868077, -97.376352 37.687618)",,,,,,,
122190831,122190828,0,13241577,West 1st Street North,residential,False,True,262.766,1.2464091507191584,0.00026946914578280785,"LINESTRING (-97.379324 37.686106, -97.376338 37.686124)",,,,,,,
122190886,122190888,0,13241582,West 1st Street North,residential,False,False,114.66,1.5715347012291867,0.00012253219647859754,"LINESTRING (-97.36021 37.685824, -97.3608828 37.6858235, -97.361513 37.685823)",,,,,,,
122190886,122401486,0,13257338,North Millwood Avenue,residential,False,False,212.393,1.7120160305578305,0.00036643445834885866,"LINESTRING (-97.36021 37.685824, -97.3602151 37.6862515, -97.3602185 37.6865322, -97.360214 37.686945, -97.360225 37.687734)",,,,,,,
122190886,122318428,0,13257338,North Millwood Avenue,residential,False,True,208.046,1.6976457850311448,0.00029256650113562,"LINESTRING (-97.36021 37.685824, -97.3602074 37.6851447, -97.3602055 37.6846288, -97.3602051 37.6845301, -97.3602049 37.6844654, -97.3602035 37.6840821, -97.360203 37.683953)",,,,,,,
122190888,122190892,0,13241582,West 1st Street North,residential,False,False,112.637,1.7466272221359038,0.0018433578034560325,"LINESTRING (-97.361513 37.685823, -97.3621742 37.6858225, -97.362793 37.685822)",,,,,,,
122190888,122190886,0,13241582,West 1st Street North,residential,False,True,114.66,1.5715347012291883,0.0001279796859486004,"LINESTRING (-97.361513 37.685823, -97.3608828 37.6858235, -97.36021 37.685824)",,,,,,,
122190888,122401488,0,13269669,North Vine Avenue,residential,False,False,211.61900000000003,1.7326205215142145,0.00022400076700651738,"LINESTRING (-97.361513 37.685823, -97.3615338 37.6869979, -97.3615354 37.6870904, -97.361539 37.687726)",,,,,,,
122190888,122179318,0,13269669,North Vine Avenue,residential,False,True,208.611,1.7623823333272124,0.0008275826002828336,"LINESTRING (-97.361513 37.685823, -97.3614963 37.6844622, -97.3614919 37.6840981, -97.36149 37.683947)",,,,,,,
122190892,122190896,0,13241582,West 1st Street North,residential,False,False,113.781,1.7545223347275472,0.001713562287684098,"LINESTRING (-97.362793 37.685822, -97.3634443 37.6858195, -97.364086 37.685817)",,,,,,,
122190892,122190888,0,13241582,West 1st Street North,residential,False,True,112.637,1.7466272221359038,0.0005374856277069484,"LINESTRING (-97.362793 37.685822, -97.3621742 37.6858225, -97.361513 37.685823)",,,,,,,
122190892,2916732677,0,13246386,North Glenn,residential,False,False,209.031,1.5658710514650134,0.0002841410507553489,"LINESTRING (-97.362793 37.685822, -97.3628039 37.6865098, -97.3628147 37.6871975, -97.3628215 37.6876317, -97.3628229 37.6877017)",,,,,,,
122190892,122185018,0,13246386,North Glenn,residential,False,True,209.05,1.7523316884533322,0.00021237945613717795,"LINESTRING (-97.362793 37.685822, -97.3627885 37.685053, -97.3627853 37.6844996, -97.3627843 37.6843346, -97.3627828 37.6840896, -97.3627805 37.683942)",,,,,,,
122190896,122190899,0,13241582,West 1st Street North,residential,False,False,113.87,1.7781091993957465,0.0018090749363914812,"LINESTRING (-97.364086 37.685817, -97.3647338 37.685814, -97.36538 37.685811)",,,,,,,
122190896,122190892,0,13241582,West 1st Street North,residential,False,True,113.781,1.7545223347275463,0.0004123386362827494,"LINESTRING (-97.364086 37.685817, -97.3634443 37.6858195, -97.362793 37.685822)",,,,,,,
122190896,122392446,0,13256011,North Charles Street,residential,False,False,208.71599999999998,1.5573765899541978,0.00249371541298144,"LINESTRING (-97.364086 37.685817, -97.3640917 37.6865765, -97.3640962 37.6871858, -97.3641 37.687694)",,,,,,,
122190896,122392442,0,13256011,North Charles Street,residential,False,True,209.05200000000005,1.7485704600605523,0.0011517445403444702,"LINESTRING (-97.364086 37.685817, -97.3640807 37.6851976, -97.3640766 37.6847096, -97.3640753 37.6845604, -97.3640746 37.6844826, -97.3640713 37.6840879, -97.36407 37.683937)",,,,,,,
122190899,4070543794,0,13241582,West 1st Street North,residential,False,False,114.144,1.9240827992352019,0.0018427041047196322,"LINESTRING (-97.36538 37.685811, -97.3660388 37.6858074, -97.3666771 37.6858039)",,,,,,,
122190899,122190896,0,13241582,West 1st Street North,residential,False,True,113.87,1.7781091993957474,0.0012848085497984066,"LINESTRING (-97.36538 37.685811, -97.3647338 37.685814, -97.364086 37.685817)",,,,,,,
122190899,122401491,0,13276590,North Clarence Street,residential,False,False,208.615,1.5587977800727826,2.61479494560137e-05,"LINESTRING (-97.36538 37.685811, -97.3653912 37.686591, -97.3653997 37.6871809, -97.365407 37.687687)",,,,,,,
122190899,122472434,0,13276590,North Clarence Street,residential,False,True,209.171,1.7425875343108728,0.00017962188612422747,"LINESTRING (-97.36538 37.685811, -97.3653704 37.6851422, -97.3653608 37.6844734, -97.365355 37.6840665, -97.365353 37.68393)",,,,,,,
122190903,4070543794,0,13241582,West 1st Street North,residential,False,True,9.319,1.2414574327209966,0.0004634724041078429,"LINESTRING (-97.366783 37.6858033, -97.3666771 37.6858039)",,,,,,,
122190903,122190904,0,13241582,West 1st Street North,residential,False,False,128.133,1.90885228047608,0.0022356496784891717,"LINESTRING (-97.366783 37.6858033, -97.3675133 37.6857961, -97.368239 37.685789)",,,,,,,
122190903,122260941,0,404797312,North Athenian,residential,True,False,210.24900000000002,2.946478699456158,0.001536990995663072,"LINESTRING (-97.366783 37.6858033, -97.3667695 37.684465, -97.3667656 37.6840776, -97.366696 37.683922)",,,,,,,
122190904,122190908,0,13241582,West 1st Street North,residential,False,False,130.33100000000002,1.8195444565533463,0.0019732259524209007,"LINESTRING (-97.368239 37.685789, -97.3689898 37.6857829, -97.36972 37.685777)",,,,,,,
122190904,122190903,0,13241582,West 1st Street North,residential,False,True,128.133,1.908852280476082,0.0015826772740181628,"LINESTRING (-97.368239 37.685789, -97.3675133 37.6857961, -97.366783 37.6858033)",,,,,,,
122190904,122401495,0,13260256,North Saint Clair Street,residential,False,False,209.86599999999999,1.64379426628624,0.00011766577255206166,"LINESTRING (-97.368239 37.685789, -97.368249 37.686717, -97.3682591 37.6870192, -97.3682637 37.6871561, -97.368281 37.687676)",,,,,,,
122190904,122418855,0,13260256,North Saint Clair Street,residential,False,True,208.61,1.7271694522023149,0.00014722748207594383,"LINESTRING (-97.368239 37.685789, -97.3682316 37.6851217, -97.3682241 37.6844543, -97.3682192 37.6840226, -97.368218 37.683913)",,,,,,,
122190908,122190919,0,13241582,West 1st Street North,residential,False,False,130.435,1.6199232295452646,0.0010537623630773522,"LINESTRING (-97.36972 37.685777, -97.370589 37.68577, -97.371202 37.685757)",,,,,,,
122190908,122190904,0,13241582,West 1st Street North,residential,False,True,130.33100000000002,1.8195444565533467,0.0012732598721220006,"LINESTRING (-97.36972 37.685777, -97.3689898 37.6857829, -97.368239 37.685789)",,,,,,,
122190908,122268615,0,13247781,North Sedgwick Street,residential,False,False,210.27100000000002,1.7243337948341126,0.00043884975170342997,"LINESTRING (-97.36972 37.685777, -97.3697197 37.6864644, -97.3697193 37.6871518, -97.369719 37.687668)",,,,,,,
122190908,122209521,0,13247781,North Sedgwick Street,residential,False,True,208.27100000000002,1.6910007091015256,0.001078748181446432,"LINESTRING (-97.36972 37.685777, -97.3697167 37.6851098, -97.3697133 37.6844426, -97.3697108 37.6840205, -97.3697094 37.683904)",,,,,,,
122190919,122191099,0,879764242,North Meridian Avenue,tertiary,False,False,8.562,1.571753880426406,0.005336723850779463,"LINESTRING (-97.371202 37.685757, -97.371203 37.685834)",,,,,,,
122190919,122190908,0,13241582,West 1st Street North,residential,False,True,130.435,1.619923229545264,0.0010575392891098874,"LINESTRING (-97.371202 37.685757, -97.370589 37.68577, -97.36972 37.685777)",,,,,,,
122190919,122384716,0,879764242,North Meridian Avenue,tertiary,False,True,210.49699999999999,1.61582604395714,0.004713313155832337,"LINESTRING (-97.371202 37.685757, -97.371191 37.685037, -97.371192 37.684431, -97.3711921 37.6843641, -97.3711927 37.6840684, -97.371193 37.683864)",,,,,,,
122191099,122190919,0,879764242,North Meridian Avenue,tertiary,False,True,8.562,1.5717538804264044,0.005559271953927313,"LINESTRING (-97.371203 37.685834, -97.371202 37.685757)",,,,,,,
122191099,122191103,0,13241590,West 1st Street North,residential,False,False,113.428,1.6353803676019105,0.0006976418181250323,"LINESTRING (-97.371203 37.685834, -97.3718584 37.6858355, -97.372492 37.685837)",,,,,,,
122191099,122384722,0,879764242,North Meridian Avenue,tertiary,False,False,202.74399999999997,1.5823453746734542,0.004618018406703753,"LINESTRING (-97.371203 37.685834, -97.3712083 37.6861924, -97.3712109 37.6863621, -97.3712223 37.6871274, -97.371229 37.68758, -97.371236 37.687657)",,,,,,,
122191103,122191109,0,13241590,West 1st Street North,residential,False,False,112.81800000000001,1.7878964912253947,0.0005845519367277729,"LINESTRING (-97.372492 37.685837, -97.373041 37.685838, -97.3731431 37.6858369, -97.373774 37.68583)",,,,,,,
122191103,122191099,0,13241590,West 1st Street North,residential,False,True,113.428,1.635380367601913,0.0006927753941984964,"LINESTRING (-97.372492 37.685837, -97.3718584 37.6858355, -97.371203 37.685834)",,,,,,,
122191103,122233434,0,13245124,North Richmond Avenue,residential,False,False,200.733,1.801757379597367,0.0005629072452336283,"LINESTRING (-97.372492 37.685837, -97.372507 37.686789, -97.372486 37.687642)",,,,,,,
122191103,122233423,0,13245124,North Richmond Avenue,residential,False,True,222.88,1.820725167678829,0.0004315137992171594,"LINESTRING (-97.372492 37.685837, -97.3724891 37.6851717, -97.3724877 37.6848485, -97.3724863 37.6843609, -97.3724852 37.6839515, -97.3724848 37.6838326)",,,,,,,
122191109,122311176,0,13250445,North Edwards Avenue,residential,False,False,199.929,1.7274192323346955,0.0016992535486762238,"LINESTRING (-97.373774 37.68583, -97.373776 37.687628)",,,,,,,
122191109,122191112,0,13241590,West 1st Street North,residential,False,False,112.293,1.7682384871271684,0.0006229022625965931,"LINESTRING (-97.373774 37.68583, -97.3744359 37.6858233, -97.37505 37.685817)",,,,,,,
122191109,122191103,0,13241590,West 1st Street North,residential,False,True,112.81800000000001,1.7878964912253954,0.0005834624388337724,"LINESTRING (-97.373774 37.68583, -97.3731431 37.6858369, -97.373041 37.685838, -97.372492 37.685837)",,,,,,,
122191109,122311169,0,13250445,North Edwards Avenue,residential,False,True,222.728,1.7220633077550924,0.0013677556561283166,"LINESTRING (-97.373774 37.68583, -97.3737632 37.6843514, -97.3737602 37.6839398, -97.3737594 37.683827)",,,,,,,
122191112,122191117,0,13241590,West 1st Street North,residential,False,False,113.081,1.628555103866957,0.0007732529719686719,"LINESTRING (-97.37505 37.685817, -97.3757077 37.6858235, -97.376335 37.685825)",,,,,,,
122191112,122191109,0,13241590,West 1st Street North,residential,False,True,112.293,1.7682384871271664,0.0006502849763324741,"LINESTRING (-97.37505 37.685817, -97.3744359 37.6858233, -97.373774 37.68583)",,,,,,,
122191112,122340027,0,13252239,North Gordon Street,residential,False,False,200.822,1.7339744197970088,0.0002966339599398888,"LINESTRING (-97.37505 37.685817, -97.3750587 37.6869408, -97.375064 37.687623)",,,,,,,
122191112,122340023,0,13252239,North Gordon Street,residential,False,True,222.285,1.7085763777391378,0.0006286402848383294,"LINESTRING (-97.37505 37.685817, -97.375036 37.684345, -97.3750318 37.6839016, -97.375031 37.683818)",,,,,,,
122191117,122190828,0,13250696,North Saint Paul Street,residential,False,False,33.248,1.5467474484488783,0.001256554237747325,"LINESTRING (-97.376335 37.685825, -97.376338 37.686124)",,,,,,,
122191117,122191112,0,13241590,West 1st Street North,residential,False,True,113.081,1.6285551038669586,0.0007654812203248011,"LINESTRING (-97.376335 37.685825, -97.3757077 37.6858235, -97.37505 37.685817)",,,,,,,
122191117,122315358,0,13250696,North Saint Paul Street,residential,False,True,223.84300000000002,1.6540423393463517,0.0006446195872836712,"LINESTRING (-97.376335 37.685825, -97.3763202 37.6843312, -97.3763162 37.6839293, -97.376315 37.683812)",,,,,,,
122191228,122191230,0,13241602,West 1st Street North,residential,False,False,109.558,1.5837858930832662,0.00034319183661017986,"LINESTRING (-97.3494141 37.6862822, -97.3506591 37.6862756)",,,,,,,
122191228,122212910,0,13243274,North Osage Street,residential,False,False,168.463,1.61112748409472,0.0008837280584203297,"LINESTRING (-97.3494141 37.6862822, -97.3494449 37.6876976, -97.349445 37.687702, -97.349447 37.687797)",,,,,,,
122191228,122212901,0,13243274,North Osage Street,residential,False,True,255.52599999999998,1.7062186121807197,0.0005220873908050736,"LINESTRING (-97.3494141 37.6862822, -97.349365 37.6849986, -97.3493588 37.684928, -97.3493533 37.6844869, -97.3493488 37.6841286, -97.349347 37.683985)",,,,,,,
122191230,122191228,0,13241602,West 1st Street North,residential,False,True,109.558,1.5837858930832651,0.0002440475282561279,"LINESTRING (-97.3506591 37.6862756, -97.3494141 37.6862822)",,,,,,,
122191230,122191232,0,13241602,West 1st Street North,residential,False,False,105.388,1.7167070149020365,0.0002908959376981524,"LINESTRING (-97.3506591 37.6862756, -97.3512482 37.6862719, -97.3518567 37.686268)",,,,,,,
122191230,122253334,0,13246774,North Handley Street,residential,False,False,168.629,1.7936343136195774,0.00026307742480467116,"LINESTRING (-97.3506591 37.6862756, -97.3506804 37.6876817, -97.3506821 37.687792)",,,,,,,
122191230,122253319,0,13246774,North Handley Street,residential,False,True,255.085,1.7763989298850886,8.933882730804682e-06,"LINESTRING (-97.3506591 37.6862756, -97.3506195 37.6849724, -97.3506108 37.6844795, -97.3506082 37.6841089, -97.3506074 37.683982)",,,,,,,
122191232,6345970622,0,13241602,West 1st Street North,residential,False,False,99.20599999999999,1.8156963783945113,0.00043144116602422607,"LINESTRING (-97.3518567 37.686268, -97.3524445 37.6862611, -97.352984 37.6862571)",,,,,,,
122191232,122191230,0,13241602,West 1st Street North,residential,False,True,105.388,1.716707014902038,0.00019531065579783569,"LINESTRING (-97.3518567 37.686268, -97.3512482 37.6862719, -97.3506591 37.6862756)",,,,,,,
122191232,122383096,0,13255217,North Walnut Street,residential,False,False,169.243,1.805610751141158,0.0005881835963744415,"LINESTRING (-97.3518567 37.686268, -97.3518695 37.6876984, -97.351871 37.68779)",,,,,,,
122191232,122380106,0,13255217,North Walnut Street,residential,False,True,254.43300000000002,1.8685314236564274,0.00032227347704536885,"LINESTRING (-97.3518567 37.686268, -97.3518417 37.6853929, -97.3518354 37.6850261, -97.3518342 37.6849566, -97.3518299 37.6845875, -97.3518287 37.6844678, -97.3518301 37.6843699, -97.3518339 37.6841126, -97.3518358 37.68398)",,,,,,,
122191233,6345970622,0,13241602,West 1st Street North,residential,False,True,12.329,1.619654270106451,0.00028878957510308464,"LINESTRING (-97.3531241 37.6862561, -97.352984 37.6862571)",,,,,,,
122191233,122191254,0,677750943,North Seneca Street,secondary,True,False,47.381,4.688375600993817,0.014239519575008661,"LINESTRING (-97.3531241 37.6862561, -97.3531218 37.68583)",4,,,,,,
122191254,122191257,0,13241606,West 1st Street North,residential,False,False,96.026,1.7090907910334436,0.00022182177121851624,"LINESTRING (-97.3531218 37.68583, -97.3539626 37.6858362, -97.3541412 37.6858375, -97.354213 37.685838)",,,,,,,
122191254,4057419117,0,677750943,North Seneca Street,secondary,True,False,130.579,4.674470693210901,0.01638270719889365,"LINESTRING (-97.3531218 37.68583, -97.3531122 37.6854634, -97.3531059 37.6852238, -97.3531 37.6849981, -97.3530997 37.6849028, -97.3530845 37.6847815, -97.3530333 37.6846632)",4,,,,,,
122191257,122244621,0,13261533,North Dodge Avenue,residential,False,False,100.482,1.7209124083686365,0.0012318589521499788,"LINESTRING (-97.354213 37.685838, -97.3542257 37.6867416)",,,,,,,
122191257,122191260,0,13241606,West 1st Street North,residential,False,False,98.65,1.7942135680883164,0.002313149295349079,"LINESTRING (-97.354213 37.685838, -97.3547855 37.6858427, -97.355334 37.685847)",,,,,,,
122191257,122191254,0,13241606,West 1st Street North,residential,False,True,96.026,1.7090907910334454,0.002365009395103506,"LINESTRING (-97.354213 37.685838, -97.3541412 37.6858375, -97.3539626 37.6858362, -97.3531218 37.68583)",,,,,,,
122191257,122420835,0,13261533,North Dodge Avenue,residential,False,True,207.28,1.7789745262977255,0.0008397123435027067,"LINESTRING (-97.354213 37.685838, -97.3542104 37.6854597, -97.354207 37.6849549, -97.3542018 37.6846536, -97.3541985 37.6844666, -97.3541921 37.6840967, -97.35419 37.683974)",,,,,,,
122191260,122215109,0,13243487,North Exposition Avenue,residential,False,False,214.851,1.8558767235052753,0.00024339382951972754,"LINESTRING (-97.355334 37.685847, -97.355369 37.687779)",,,,,,,
122191260,122191265,0,13241606,West 1st Street North,residential,False,False,99.969,1.7557927500367272,0.0021259735571597807,"LINESTRING (-97.355334 37.685847, -97.3558832 37.6858509, -97.35647 37.685855)",,,,,,,
122191260,122191257,0,13241606,West 1st Street North,residential,False,True,98.65,1.7942135680883162,0.0020826841741714915,"LINESTRING (-97.355334 37.685847, -97.3547855 37.6858427, -97.354213 37.685838)",,,,,,,
122191260,122200281,0,13243487,North Exposition Avenue,residential,False,True,208.626,1.7504943749926787,7.771751643870739e-05,"LINESTRING (-97.355334 37.685847, -97.3553251 37.685349, -97.35532 37.685062, -97.3553204 37.6849584, -97.3553162 37.6847536, -97.3553102 37.6844644, -97.3553025 37.684093, -97.3553 37.683971)",,,,,,,
122191265,122191269,0,13241606,West 1st Street North,residential,False,False,100.584,1.8016697905964574,0.001959280379377693,"LINESTRING (-97.35647 37.685855, -97.3570525 37.6858591, -97.357613 37.685863)",,,,,,,
122191265,122191260,0,13241606,West 1st Street North,residential,False,True,99.969,1.7557927500367267,0.0018988495628571283,"LINESTRING (-97.35647 37.685855, -97.3558832 37.6858509, -97.355334 37.685847)",,,,,,,
122191265,122318243,0,13250888,North Martinson Avenue,residential,False,False,212.62,1.7563494957757184,0.00031246799599936374,"LINESTRING (-97.35647 37.685855, -97.3564845 37.686811, -97.356499 37.687767)",,,,,,,
122191265,122318231,0,13250888,North Martinson Avenue,residential,False,True,209.954,1.744751190671657,0.00015289287112474679,"LINESTRING (-97.35647 37.685855, -97.3564656 37.6853498, -97.3564639 37.6851537, -97.356455 37.684863, -97.3564492 37.6844622, -97.356444 37.6841027, -97.356442 37.683967)",,,,,,,
122191269,122352834,0,"[13253131, 13241606]","['North Fern Avenue', 'West 1st Street North']",residential,False,False,302.089,1.6192807418625261,0.0019608783096222277,"LINESTRING (-97.357613 37.685863, -97.3582489 37.6858679, -97.358389 37.685869, -97.358899 37.686107, -97.3589 37.686159, -97.3589077 37.6868725, -97.358917 37.687741)",,,,,,,
122191269,122191265,0,13241606,West 1st Street North,residential,False,True,100.584,1.8016697905964585,0.0017617907277918566,"LINESTRING (-97.357613 37.685863, -97.3570525 37.6858591, -97.35647 37.685855)",,,,,,,
122191269,122401481,0,13257150,North Elizabeth Street,residential,False,False,210.39600000000002,1.5086285430290214,0.0002955444620458882,"LINESTRING (-97.357613 37.685863, -97.3576284 37.6869013, -97.357641 37.687755)",,,,,,,
122191269,122269066,0,13257150,North Elizabeth Street,residential,False,True,211.292,1.908854368615074,0.00031312169473576406,"LINESTRING (-97.357613 37.685863, -97.3576165 37.6854579, -97.357595 37.684662, -97.3575942 37.6845233, -97.3575917 37.6841087, -97.3575907 37.683963)",,,,,,,
122191293,122230092,0,13255832,North Main Street,unclassified,True,False,213.62,5.294720785254041,0.014890385616884603,"LINESTRING (-97.3382074 37.6879247, -97.3381983 37.6871817, -97.3381984 37.6869973, -97.3381984 37.686876, -97.3381985 37.6866641, -97.3381985 37.6865926, -97.3381985 37.68655, -97.3381987 37.6860036)",4,,,,,,
122191293,122236132,0,399133609,East 1st Street North,tertiary,True,False,117.596,5.27058297296429,0.023668688048426003,"LINESTRING (-97.3382074 37.6879247, -97.337527 37.687925, -97.336871 37.687928)",,30 mph,,,,,
122191296,122401435,0,13278827,North Water Street,unclassified,True,False,205.46699999999998,7.7992556079360735,0.021227123267970723,"LINESTRING (-97.3395178 37.6879134, -97.3395189 37.6881026, -97.3395197 37.6882449, -97.3395199 37.6882728, -97.3395209 37.6884378, -97.3395219 37.6886099, -97.3395226 37.6887354, -97.339524 37.6889846, -97.3395246 37.6891003, -97.3395283 37.6897612)",,,,,,,
122191296,122191293,0,399133620,West 1st Street North,tertiary,True,False,115.316,5.304179463292426,0.027427455782727973,"LINESTRING (-97.3395178 37.6879134, -97.3392601 37.687915, -97.3388895 37.6879174, -97.3382074 37.6879247)",2,30 mph,,,,,
122191314,504840435,0,398937009,West 1st Street North,tertiary,False,True,18.83,1.6566889502412292,0.004515315071895966,"LINESTRING (-97.3412679 37.6879278, -97.341054 37.687923)",4,30 mph,,,,,
122191314,122387405,0,13255592,North Civic Center Place,residential,False,True,212.10899999999998,1.4716796855960799,0.02829847303238496,"LINESTRING (-97.3412679 37.6879278, -97.3412646 37.6877895, -97.3412556 37.6874131, -97.3412376 37.6866625, -97.3412222 37.6860206)",,,,,,,
122191314,122130418,0,398937009,West 1st Street North,tertiary,False,False,65.087,1.688109302224072,0.012557625359443514,"LINESTRING (-97.3412679 37.6879278, -97.3413885 37.6879302, -97.3420075 37.687936)",4,30 mph,,,,,
122191322,4049764970,0,"[402581082, 402581083, 402581077]",West 1st Street North,tertiary,True,False,177.954,1.2197269779343014,0.005442405146497519,"LINESTRING (-97.345181 37.687936, -97.3449691 37.6878923, -97.3435234 37.6878934, -97.3431708 37.6879408)",2,30 mph,yes,,,,
122191322,4049764966,0,402581085,West 1st Street North,tertiary,False,False,99.59,1.4935001925206508,0.0068661609943774645,"LINESTRING (-97.345181 37.687936, -97.345527 37.687935, -97.345926 37.687906, -97.3463097 37.6878801)",,30 mph,,,,,
122191416,122191418,0,13241621,South Bonn Street,residential,False,False,92.076,1.5732595665033229,0.0008697098521841891,"LINESTRING (-97.365541 37.653606, -97.365529 37.652778)",,,,,,,
122191416,122331607,0,13251736,Grant Street,residential,False,False,90.858,1.5404958715675785,0.00019102529741476677,"LINESTRING (-97.365541 37.653606, -97.366573 37.653597)",,,,,,,
122191416,122241110,0,"[13264592, 13241621]","['South Bonn Street', 'West Lydia Street']",residential,False,True,264.664,1.4689597263671128,0.000962389806367171,"LINESTRING (-97.365541 37.653606, -97.365551 37.654345, -97.365544 37.655121, -97.365512 37.655183, -97.365432 37.655219, -97.364516 37.65523)",,,,,,,
122191418,122191419,0,13241621,South Bonn Street,residential,False,False,152.012,1.703073518524468,0.0008020883495632203,"LINESTRING (-97.365529 37.652778, -97.365511 37.651411)",,,,,,,
122191418,122191416,0,13241621,South Bonn Street,residential,False,True,92.076,1.5732595665033235,0.0008710172496569897,"LINESTRING (-97.365529 37.652778, -97.365541 37.653606)",,,,,,,
122191418,122505926,0,13272220,Haskell Street,residential,False,False,173.616,1.864121016833093,0.0002091835956481096,"LINESTRING (-97.365529 37.652778, -97.367501 37.652762)",,,,,,,
122191418,122241112,0,13272220,Haskell Street,residential,False,True,90.775,1.748410229923764,8.527136850377802e-05,"LINESTRING (-97.365529 37.652778, -97.364498 37.65279)",,,,,,,
