u,v,key,osmid,highway,lanes,maxspeed,name,oneway,reversed,length,Inverse SP,Cost of return,Edge Betweenness,geometry,ref,bridge,width,tunnel,access,junction,Groups
81551280,258726440,0,1072135346,residential,1,30,Adolfo Alsina,True,False,113.7028219975568,326.56026827377605,5.2883479991849525,0.0011209877629275,"LINESTRING (-58.4055874 -34.6124158, -58.4053477 -34.6124035, -58.4052018 -34.612396, -58.4043482 -34.6123422)",,,,,,,C
81551281,81551282,0,48395668,secondary,5,60,Avenida Jujuy,False,False,138.38184220532054,138.38184220532054,1.7433345300562813,0.0303538323809573,"LINESTRING (-58.4052805 -34.6134134, -58.4050977 -34.6140192, -58.4050533 -34.6141662, -58.4050411 -34.6142067, -58.4050036 -34.6143308, -58.404916 -34.6146212)",,,,,,,C
81551281,195575912,0,48395669,residential,,40,Moreno,True,False,117.0695951868838,366.2372977687551,5.369630633855877,0.005021126059052,"LINESTRING (-58.4052805 -34.6134134, -58.4054263 -34.6134329, -58.4058922 -34.6135121, -58.4063069 -34.6135826, -58.4065362 -34.6136135)",,,,,,,C
81551281,81551280,0,333373302,secondary,4,60,Avenida Jujuy,False,True,114.43229399267656,114.43229399267656,1.770870692184908,0.012416055287401,"LINESTRING (-58.4052805 -34.6134134, -58.4055325 -34.6126077, -58.4055874 -34.6124158)",,,,,,,C
81551282,199483028,0,1072135345,secondary,3,60,Avenida Belgrano,True,False,79.28993304669942,561.1171358609527,8.696179606783105,0.0036738708296085,"LINESTRING (-58.404916 -34.6146212, -58.4040509 -34.6145816)",,,,,,,C
81551282,437564731,0,22031718,secondary,5,60,Avenida Jujuy,False,False,137.16429624316527,137.16429624316527,1.844417626954312,0.0308131592190732,"LINESTRING (-58.404916 -34.6146212, -58.4048438 -34.614864, -58.404768 -34.6151161, -58.4046978 -34.6153592, -58.4045598 -34.6158194)",,,,,,,C
81551282,81551281,0,48395668,secondary,5,60,Avenida Jujuy,False,True,138.38184220532054,138.38184220532054,1.743334530056282,0.0129147751750047,"LINESTRING (-58.404916 -34.6146212, -58.4050036 -34.6143308, -58.4050411 -34.6142067, -58.4050533 -34.6141662, -58.4050977 -34.6140192, -58.4052805 -34.6134134)",,,,,,,C
81551284,437564731,0,447506859,secondary,5,60,Avenida Jujuy,False,True,140.72301514576588,140.72301514576588,1.734494138009273,0.0132719323552127,"LINESTRING (-58.4041088 -34.6170293, -58.4041818 -34.6168335, -58.4045598 -34.6158194)",,,,,,,C
81551284,195723292,0,"[898593435, 560908461]",residential,,"['20', '30']",MÃÂÃÂ©xico,True,False,132.80465596037646,443.8090483399645,5.316748345443533,0.0169774017146649,"LINESTRING (-58.4041088 -34.6170293, -58.4039545 -34.6169923, -58.403083 -34.6167999, -58.4027789 -34.6167452, -58.4027026 -34.616737)",,,,,,,C
81551284,81551286,0,898593436,secondary,5,60,Avenida Jujuy,False,False,209.1900836235201,209.1900836235201,1.8613248699611191,0.0280060971902212,"LINESTRING (-58.4041088 -34.6170293, -58.4040767 -34.6171112, -58.4038396 -34.6178423, -58.4038265 -34.6178844, -58.4037657 -34.6180633, -58.403642 -34.6184345, -58.4035779 -34.6186269, -58.4035056 -34.6188438)",,,,,,,C
81551286,81551287,0,222382835,secondary,4,60,Avenida Jujuy,False,False,112.06072347190478,112.06072347190478,1.7528968466239176,0.0280053856573076,"LINESTRING (-58.4035056 -34.6188438, -58.4034219 -34.6191121, -58.4033992 -34.6191901, -58.403201 -34.6198199)",,,,,,,C
81551286,193830089,0,222382837,primary,4,60,Avenida Independencia,True,False,145.89402413319834,382.0462965802791,5.275915934559549,0.0063777929283977,"LINESTRING (-58.4035056 -34.6188438, -58.403669 -34.6188616, -58.4037477 -34.6188775, -58.4050571 -34.6191427)",,,,,,,C
81551286,81551284,0,898593436,secondary,5,60,Avenida Jujuy,False,True,209.1900836235201,209.1900836235201,1.86132486996112,0.0128417783665532,"LINESTRING (-58.4035056 -34.6188438, -58.4035779 -34.6186269, -58.403642 -34.6184345, -58.4037657 -34.6180633, -58.4038265 -34.6178844, -58.4038396 -34.6178423, -58.4040767 -34.6171112, -58.4041088 -34.6170293)",,,,,,,C
81551287,81551286,0,222382835,secondary,4,60,Avenida Jujuy,False,True,112.06072347190478,112.06072347190478,1.7528968466239176,0.0099313823532075,"LINESTRING (-58.403201 -34.6198199, -58.4033992 -34.6191901, -58.4034219 -34.6191121, -58.4035056 -34.6188438)",,,,,,,C
81551287,195584235,0,898593433,residential,,40,Estados Unidos,True,False,94.17035539591473,343.71015677095204,5.337337774920365,0.0232863053200669,"LINESTRING (-58.403201 -34.6198199, -58.402288 -34.6197835, -58.4021731 -34.6197789)",,,,,,,C
81551287,81551289,0,898593434,secondary,4,60,Avenida Jujuy,False,False,151.16235434311662,151.16235434311662,1.7674912837724903,0.0070317887031859,"LINESTRING (-58.403201 -34.6198199, -58.4028454 -34.6209764, -58.4027939 -34.6211374)",,,,,,,C
81551289,195867066,0,898593431,residential,,30,Carlos Calvo,True,False,159.9819861517084,750.8232025425416,10.242098248003796,0.0120058242203216,"LINESTRING (-58.4027939 -34.6211374, -58.4044936 -34.6214744)",,,,,,,C
81551289,81551290,0,898593432,secondary,4,60,Avenida Jujuy,False,False,146.74707768068734,146.7470776806873,1.7344325516606125,0.006965874881465,"LINESTRING (-58.4027939 -34.6211374, -58.4027566 -34.6212792, -58.402706 -34.6214957, -58.4026365 -34.6217919, -58.402507 -34.6223472, -58.402487 -34.6224327)",,,,,,,C
81551289,81551287,0,898593434,secondary,4,60,Avenida Jujuy,False,True,151.16235434311662,151.16235434311662,1.7674912837724903,0.0097371338678023,"LINESTRING (-58.4027939 -34.6211374, -58.4028454 -34.6209764, -58.403201 -34.6198199)",,,,,,,C
81551290,81551416,0,273892889,secondary,4,60,Avenida Jujuy,False,False,150.71081104387636,150.71081104387636,1.9133561599981816,0.0072076020176486,"LINESTRING (-58.402487 -34.6224327, -58.4024665 -34.6225224, -58.4022904 -34.6232936, -58.4022393 -34.6235152, -58.4021818 -34.6237646)",,,,,,,C
81551290,195867054,0,451270678,residential,,40,Humberto I,True,False,170.932302990392,462.878208342432,6.771038069817795,0.002444536009387,"LINESTRING (-58.402487 -34.6224327, -58.4026398 -34.6224578, -58.4040869 -34.6226955, -58.4043184 -34.6227356)",,,,,,,C
81551290,81551289,0,898593432,secondary,4,60,Avenida Jujuy,False,True,146.7470776806873,146.74707768068734,1.7344325516606138,0.000441829596923,"LINESTRING (-58.402487 -34.6224327, -58.402507 -34.6223472, -58.4026365 -34.6217919, -58.402706 -34.6214957, -58.4027566 -34.6212792, -58.4027939 -34.6211374)",,,,,,,C
81551416,316984637,0,48397535,primary,4,60,Avenida San Juan,True,False,81.99089437340831,431.6997632222027,6.953446728593236,0.0078448120841575,"LINESTRING (-58.4021818 -34.6237646, -58.4017688 -34.6237112, -58.4012966 -34.6236502)",,,,,,,C
81551416,81552579,0,273830331,secondary,4,60,Avenida Jujuy,True,False,160.66681698386887,1029.011018397659,16.617416507408652,0.0070064322575386,"LINESTRING (-58.4021818 -34.6237646, -58.402115 -34.6240695, -58.402108 -34.6241016, -58.4020769 -34.6242435, -58.4018523 -34.6251838)",,,,,,,C
81551416,81551290,0,273892889,secondary,4,60,Avenida Jujuy,False,True,150.71081104387636,150.71081104387636,1.9133561599981808,0.0004274372266258,"LINESTRING (-58.4021818 -34.6237646, -58.4022393 -34.6235152, -58.4022904 -34.6232936, -58.4024665 -34.6225224, -58.402487 -34.6224327)",,,,,,,C
81551676,81552578,0,9937626,residential,2,40,Catamarca,True,False,172.43064591501116,853.7366894040059,13.269474253556895,0.0015898879529715,"LINESTRING (-58.4034929 -34.6239248, -58.4032175 -34.6251466, -58.4031875 -34.6252808, -58.4031499 -34.6254496)",,,,,,,C
81551676,81551416,0,457774116,primary,4,60,Avenida San Juan,True,False,121.28717442749029,512.5233369053337,6.986010749239785,0.0080710795506734,"LINESTRING (-58.4034929 -34.6239248, -58.4027958 -34.623843, -58.4025414 -34.6238092, -58.4021818 -34.6237646)",,,,,,,C
81551679,437564733,0,463899915,tertiary,,40,PavÃÂÃÂ³n,True,False,120.93275377459514,596.8832162068172,9.32059957845092,0.009161600767938,"LINESTRING (-58.4026514 -34.627613, -58.4013458 -34.6274438)",,,,,,,C
81551679,206106026,0,1334260015,residential,,40,Catamarca,True,False,132.24681097390732,345.8163549361326,5.698150731031765,0.0042536084421439,"LINESTRING (-58.4026514 -34.627613, -58.402461 -34.6284806, -58.4023946 -34.6287834)",,,,,,,C
81552576,603407910,0,1323349107,residential,2,40,La Rioja,True,False,63.09925761423933,521.9171919087996,6.968574661472262,0.0044568157737791,"LINESTRING (-58.4069174 -34.6259078, -58.4069816 -34.6253428)",,,,,,,C
81552577,206106011,0,47413572,residential,,30,DeÃÂÃÂ¡n Funes,True,False,136.4817645771632,403.7286524071675,5.0665490778417945,0.0089014061184068,"LINESTRING (-58.4056018 -34.6257635, -58.4054628 -34.626818, -58.4054539 -34.6268812, -58.4054404 -34.6269837)",,,,,,,C
81552577,81552576,0,47413573,residential,,40,Cochabamba,True,False,121.44238970765818,463.5740598153807,6.955609771035011,0.0014411452316298,"LINESTRING (-58.4056018 -34.6257635, -58.406768 -34.6258916, -58.4069174 -34.6259078)",,,,,,,C
81552578,248775774,0,240588972,residential,,40,Catamarca,True,False,41.53630770570639,757.2534334755909,16.566325506435888,0.0021608284313027,"LINESTRING (-58.4031499 -34.6254496, -58.4030741 -34.6258179)",,,,,,,C
81552578,206106015,0,240588974,residential,,40,Cochabamba,True,False,95.24720014465323,930.9201351743638,13.110881286711972,0.0027861688351171,"LINESTRING (-58.4031499 -34.6254496, -58.4041789 -34.625579)",,,,,,,C
81552579,81552578,0,240588973,residential,,40,Cochabamba,True,False,122.35478636352607,676.4349548177713,16.402602413448392,0.0033571093134483,"LINESTRING (-58.4018523 -34.6251838, -58.4031499 -34.6254496)",,,,,,,C
81552579,437564732,0,"[532250936, 773030557, 773030558]",secondary,4,60,Avenida Jujuy,True,False,135.65890683244226,425.6199542415637,10.204068436977206,0.0066103995063255,"LINESTRING (-58.4018523 -34.6251838, -58.4017322 -34.6257375, -58.4017048 -34.6258535, -58.4016551 -34.6260639, -58.4016182 -34.6262309, -58.4015844 -34.6263837)",,,,,,,C
81552580,316984618,0,898569298,residential,,40,Cochabamba,True,False,76.12832624771336,485.15053482629264,10.42192581467475,0.0031339143754228,"LINESTRING (-58.400262 -34.6248434, -58.4010627 -34.6250294)",,,,,,,C
81552580,81552581,0,898569299,residential,,40,Cochabamba,True,False,108.99062998261468,1276.609012871207,21.21141420230952,0.0005848153701458,"LINESTRING (-58.400262 -34.6248434, -58.3991048 -34.6246111)",,,,,,,C
81552580,195723156,0,10065783,residential,2,40,Alberti,True,False,145.77065484457043,1043.9071805369576,17.666165649092815,0.0055206868491899,"LINESTRING (-58.400262 -34.6248434, -58.4003938 -34.623826, -58.400407 -34.6237231, -58.4004356 -34.6235403)",,,,,,,C
81552581,195589441,0,335801181,residential,,40,Matheu,True,False,135.5989323907562,424.8002942393527,5.285594861287586,0.0061181804421594,"LINESTRING (-58.3991048 -34.6246111, -58.3992561 -34.6235843, -58.3992832 -34.6234005)",,,,,,,C
81552582,81552581,0,19782162,residential,,40,Cochabamba,True,False,148.01874483764715,412.38048179246175,5.2929662903286,0.0003062502344824,"LINESTRING (-58.3974974 -34.6244614, -58.3991048 -34.6246111)",,,,,,,C
81552582,206106033,0,48397504,residential,,40,Pichincha,True,False,144.11046954868632,429.7283372181856,5.245817575136845,0.009027735552971,"LINESTRING (-58.3974974 -34.6244614, -58.397294 -34.6255244, -58.397285 -34.6255765, -58.3972775 -34.6256161, -58.3972537 -34.6257418)",,,,,,,C
81552583,81552582,0,19782162,residential,,40,Cochabamba,True,False,142.1032964432456,431.7355103236263,5.285980479295336,0.0001421772130937,"LINESTRING (-58.3959847 -34.6242624, -58.3960408 -34.6243157, -58.3974974 -34.6244614)",,,,,,,C
81552583,206148622,0,335801171,residential,,40,Pasco,True,False,137.76597838684154,355.3691911739326,6.430036317232111,0.0112169606160063,"LINESTRING (-58.3959847 -34.6242624, -58.396309 -34.6232555, -58.39637 -34.6230647)",,,,,,,C
81555213,81555215,0,9937842,secondary,5,60,Avenida Brasil,True,False,102.11779171922174,478.4606239139729,10.41040774411669,0.0081237006438726,"LINESTRING (-58.410382 -34.6350365, -58.4093389 -34.6347097)",,,,,,,C
81555215,206119451,0,47470228,residential,,40,24 de Noviembre,True,False,81.05212934781277,636.9075822317636,10.397172391936998,0.0049237754195133,"LINESTRING (-58.4093389 -34.6347097, -58.4092799 -34.635437)",,,,,,,C
81555215,206106035,0,47470385,residential,,40,24 de Noviembre,True,False,135.13227583300656,410.837562864489,5.112676532537856,0.0026739730316088,"LINESTRING (-58.4093389 -34.6347097, -58.4095078 -34.6335024)",,,,,,,C
81555215,81555216,0,47470386,secondary,2,60,Avenida Brasil,True,False,140.95188792157342,522.1128911207782,7.101370915440063,0.0042685182909238,"LINESTRING (-58.4093389 -34.6347097, -58.4091189 -34.6346889, -58.4079993 -34.6343524, -58.4078775 -34.6343222)",,,,,,,C
81555216,206119449,0,47413104,residential,,40,General Urquiza,True,False,89.46880698050484,495.68654788093113,8.646035474523586,0.0006067758632511,"LINESTRING (-58.4078775 -34.6343222, -58.4078003 -34.6351243)",,,,,,,C
81555216,81555217,0,321758441,secondary,2,60,Avenida Brasil,True,False,182.60086564703263,207.6642698733233,5.1005216209606505,0.004536475117694,"LINESTRING (-58.4078775 -34.6343222, -58.4061219 -34.6337766, -58.4060103 -34.6337422)",,,,,,,C
81555217,3285260079,0,457774120,residential,,40,La Rioja,True,False,12.428317001852191,377.83681851850383,5.240737125604698,0.0042348821895549,"LINESTRING (-58.4060103 -34.6337422, -58.4060161 -34.6336787, -58.4060197 -34.6336307)",,,,,,,C
81555217,81555218,0,463366890,secondary,2,60,Avenida Brasil,True,False,148.21242595633072,660.8214502583442,8.912691626454615,0.0056022543950094,"LINESTRING (-58.4060103 -34.6337422, -58.4047458 -34.6332985, -58.404645 -34.633262, -58.4045223 -34.6332154)",,,,,,,C
81555218,674739219,0,463366890,secondary,2,60,Avenida Brasil,True,False,73.28646898298973,238.3270067727078,7.218111590396653,0.0065370792738224,"LINESTRING (-58.4045223 -34.6332154, -58.4037997 -34.632931)",,,,,,,C
81555218,81556502,0,328506557,residential,,30,DeÃÂÃÂ¡n Funes,True,False,131.84017153668674,442.8555461484931,8.943498964290718,0.0029015018519261,"LINESTRING (-58.4045223 -34.6332154, -58.4044476 -34.6336481, -58.4043007 -34.6343869)",,,,,,,C
81555219,81555221,0,48447096,secondary,2,60,Avenida Brasil,True,False,116.42047237432536,759.2347024554836,11.84444278512746,0.0065558378688166,"LINESTRING (-58.4030962 -34.632645, -58.4020873 -34.6322373, -58.4019517 -34.6321876)",,,,,,,C
81555219,3285260074,0,463366893,residential,,40,Esteban de Luca,True,False,11.033530397542634,300.5799453581549,7.072745200072099,0.0029210690070493,"LINESTRING (-58.4030962 -34.632645, -58.4031089 -34.6325896, -58.4031186 -34.6325475)",,,,,,,C
81555221,206106068,0,457774117,residential,,40,Catamarca,True,False,115.30792586966965,715.1786418624656,11.832192350200607,0.0026879126082338,"LINESTRING (-58.4019517 -34.6321876, -58.4015992 -34.6331832)",,,,,,,C
81555221,437564737,0,48447096,secondary,2,60,Avenida Brasil,True,False,142.38852446435993,448.204832597357,8.885976602215399,0.0067442323788873,"LINESTRING (-58.4019517 -34.6321876, -58.4008617 -34.6317633, -58.4007074 -34.6317018, -58.4006881 -34.6316925, -58.4005441 -34.6316418)",,,,,,,C
81555222,235355154,0,463366887,secondary,2,60,Avenida Brasil,True,False,139.98273220926683,659.5416078635499,8.708505626918054,0.0074723892887128,"LINESTRING (-58.3977416 -34.6306816, -58.3962451 -34.6304198)",,,,,,,C
81555222,3285259853,0,72491419,residential,,40,Matheu,True,False,11.169912381205434,567.3922753146278,8.8975703662868,0.0161374694525983,"LINESTRING (-58.3977416 -34.6306816, -58.3977553 -34.6306413, -58.3977755 -34.6305851)",,,,,,,C
81556497,4468636334,0,449942912,secondary,4,60,Avenida Chiclana,False,True,15.271019184962976,15.271019184962976,2.1601994223447885,0.0205927974757399,"LINESTRING (-58.4054492 -34.6291866, -58.4055562 -34.629292)",,,,,,,C
81556497,4558008422,0,460125160,secondary,4,60,Avenida Juan de Garay,True,False,18.04207913824509,428.0524328753681,8.548591671614915,0.0339862725895528,"LINESTRING (-58.4054492 -34.6291866, -58.4056449 -34.6292065)",,,,,,,C
81556497,11458509912,0,1234504853,tertiary,3,60,Avenida Chiclana,True,False,114.46184025761798,115.35470498790782,2.7447695408107213,0.0139327847198953,"LINESTRING (-58.4054492 -34.6291866, -58.4052917 -34.6290257, -58.4051223 -34.6288336, -58.4049565 -34.628646, -58.4047553 -34.6283337)",,,,,,,C
81556499,206106052,0,19782168,residential,,40,InclÃÂÃÂ¡n,False,False,143.65446487135472,143.65446487135472,1.7714248396408714,0.0002082850892456,"LINESTRING (-58.404962 -34.6303769, -58.403401 -34.6302382)",,,,,,,C
81556499,487697943,0,444219208,residential,,30,DeÃÂÃÂ¡n Funes,True,False,33.79482966276348,460.9793564967571,6.630056871073763,0.0036370328301286,"LINESTRING (-58.404962 -34.6303769, -58.4049174 -34.6306786)",,,,,,,C
81556500,206106024,0,19782158,residential,,40,Salcedo,True,False,140.252856449044,415.6989712182442,6.785473668393878,0.0023223464026836,"LINESTRING (-58.4047703 -34.6316373, -58.4032627 -34.631409)",,,,,,,C
81556500,3285260076,0,532236900,residential,,20,DeÃÂÃÂ¡n Funes,True,False,165.69952218762043,481.7239409371664,6.966677802766427,0.0029378547153286,"LINESTRING (-58.4047703 -34.6316373, -58.4045365 -34.633115)",,,,,,,C
81556502,674739222,0,48447090,residential,,40,CÃÂÃÂ¡tulo Castillo,True,False,82.19915375602183,492.496563929158,11.88805481294116,0.0004173787386203,"LINESTRING (-58.4043007 -34.6343869, -58.4035023 -34.6340479)",,,,,,,C
81556502,81556503,0,328506557,residential,,30,DeÃÂÃÂ¡n Funes,True,False,128.2809135174754,443.1943706516124,5.359136793636464,0.0030735634473899,"LINESTRING (-58.4043007 -34.6343869, -58.4040978 -34.6353583, -58.4040633 -34.6355239)",,,,,,,C
81556503,206106010,0,325125739,residential,,30,Rondeau,True,False,159.50766005331414,411.9676241157737,5.32318995942952,0.0011947931315081,"LINESTRING (-58.4040633 -34.6355239, -58.4057457 -34.6359002)",,,,,,,C
81556503,81556505,0,325125729,residential,,30,DeÃÂÃÂ¡n Funes,True,False,141.66394173645386,458.3119390918571,6.99355271052144,0.0027952893933729,"LINESTRING (-58.4040633 -34.6355239, -58.4038977 -34.6362982, -58.4037874 -34.6367775)",,,,,,,C
81556505,283254770,0,368377515,secondary,,60,Avenida Caseros,False,False,137.51699301774255,137.51699301774255,1.6613479660926929,0.002538555381194,"LINESTRING (-58.4037874 -34.6367775, -58.404006 -34.6368156, -58.4041449 -34.6368398, -58.4046861 -34.6369341, -58.4048236 -34.636958, -58.4049833 -34.636985, -58.4051114 -34.6370082, -58.4052579 -34.6370337)",,,,,,,C
81556505,206119461,0,"[1327359338, 1327359341]",secondary,2,60,Avenida Caseros,False,True,74.24308328254753,74.24308328254753,1.627320489235486,0.004689454694112,"LINESTRING (-58.4037874 -34.6367775, -58.4035853 -34.6367455, -58.4029905 -34.6366514)",,,,,,,C
81556505,81556506,0,"[1327359339, 93287044]",residential,,30,Zavaleta,True,False,135.05010860035327,443.6440174195288,8.449722574361044,0.0021890310086043,"LINESTRING (-58.4037874 -34.6367775, -58.4037565 -34.6369263, -58.4035389 -34.6379747)",,,,,,,C
