u,v,key,osmid,highway,name,oneway,reversed,length,geometry,Inverse SP,Cost of return,Edge Betweenness,bridge,lanes,ref,access,maxspeed,tunnel,junction,width,Groups
9296278322,9296278323,0,78733008,tertiary,建华路,False,True,10.802436401101383,"LINESTRING (116.4376438 39.9072079, 116.4376368 39.9073049)",10.802436401101383,1.5000956762444286,7.668074152426981e-06,,,,,,,,,B
9296278322,9296278320,0,190414319,tertiary_link,,True,False,17.461748624092053,"LINESTRING (116.4376438 39.9072079, 116.4375461 39.9070699)",1160.6561330356094,20.740639687163693,7.883066885672598e-06,,,,,,,,,B
9296278322,9296278317,0,226280297,trunk,建国门外大街,True,False,240.6134907388599,"LINESTRING (116.4376438 39.9072079, 116.4374468 39.9072093, 116.4358198 39.9072207, 116.4356013 39.9072222, 116.4350274 39.9072253, 116.434823 39.9072277)",638.5271292395134,8.011003687671435,0.0002584212653612308,,,G103,,,,,,A
9296278323,9296278322,0,78733008,tertiary,建华路,False,False,10.802436401101383,"LINESTRING (116.4376368 39.9073049, 116.4376438 39.9072079)",10.802436401101383,1.50009567624443,0.0002739724063993304,,,,,,,,,B
9296278323,746966067,0,78733008,tertiary,建华路,False,True,188.80960886898706,"LINESTRING (116.4376368 39.9073049, 116.4376369 39.9073435, 116.4376371 39.9074366, 116.4376411 39.9090029)",188.80960886898703,1.4734173245491522,1.5192819816023552e-05,,,,,,,,,B
9296278323,9296266516,0,190414351,tertiary,建国门外大街,True,False,240.14926970011948,"LINESTRING (116.4376368 39.9073049, 116.4374472 39.9073058, 116.4350291 39.9073201, 116.4348214 39.9073186)",617.6161384350181,4.456800303985932,0.0002584212653612308,,,,,,,,,B
9296390418,9296390421,0,127843733,primary,,True,False,19.294352723867156,"LINESTRING (116.367947 39.9058576, 116.3677208 39.9058578)",57.252997109332036,5.246238087681281,0.026770393494033238,,,,,,,,,B
9296390418,1414025826,0,30834259,primary,西单北大街,True,False,190.65852354996002,"LINESTRING (116.367947 39.9058576, 116.3679265 39.9060806, 116.36784 39.9075702)",546.6288184330418,4.6212585062093945,0.018331785385653967,,,,,,,,,B
9296390419,9296390420,0,30838706,primary,,True,False,19.635591768111208,"LINESTRING (116.3677238 39.9056885, 116.367954 39.9056887)",56.91175806508799,5.282193683636715,0.02340862378851595,,,,,,,,,B
9296390419,533647891,0,30042374,primary,宣武门内大街,True,False,216.82459721338125,"LINESTRING (116.3677238 39.9056885, 116.3677321 39.9055157, 116.3677413 39.9049568, 116.3677623 39.904215, 116.3677757 39.903739)",537.4284165116223,15.432777305093875,0.02129123202302429,,,,,,,,,B
9296390420,9296390418,0,127843736,primary,,True,False,18.790338562398425,"LINESTRING (116.367954 39.9056887, 116.367947 39.9058576)",57.757011270800774,5.2474787440719375,0.022862542246072082,,,,,,,,,B
9296390420,9828582953,0,1071049924,trunk,西长安街,True,False,155.17819827313784,"LINESTRING (116.367954 39.9056887, 116.3680938 39.9056879, 116.3697732 39.9056784)",570.7947038746856,9.110666724498031,0.02227919529653231,,,,,,,,,A
9296390421,9296390419,0,127843734,primary,,True,False,18.827066778822406,"LINESTRING (116.3677208 39.9058578, 116.3677238 39.9056885)",57.720283054376786,5.279620938040313,0.036051773116735325,,,,,,,,,B
9296390421,380762479,0,30838709,trunk,复兴门内大街,True,False,175.73893366497404,"LINESTRING (116.3677208 39.9058578, 116.3675891 39.9058577, 116.3656605 39.9058563)",559.8269410934117,6.3759242291269365,0.02233509340717617,,,,,,,,,A
9296390422,9296390423,0,190441560,trunk,复兴门内大街,True,False,12.778821878814675,"LINESTRING (116.357115 39.9059241, 116.3569652 39.9059225)",51.583985198531046,5.303649828432923,0.011920415423292027,,,,,,,,,A
9296390422,10678985192,0,127844318,secondary,闹市口北街,True,False,232.8949780109273,"LINESTRING (116.357115 39.9059241, 116.3571168 39.9061119, 116.3571341 39.9078935, 116.3571347 39.9079409, 116.3571367 39.9080185)",298.54464264747565,7.932767401354046,0.02506356618479629,,,,,,,,,B
9296390423,9296390424,0,127844308,secondary_link,,True,False,19.12674316935289,"LINESTRING (116.3569652 39.9059225, 116.3569627 39.9057505)",45.23606390799283,5.279932237711466,0.03530933154459379,,,,,,,,,B
9296390423,12206005827,0,190441560,trunk,复兴门内大街,True,False,327.6205704818644,"LINESTRING (116.3569652 39.9059225, 116.3557247 39.9059202, 116.3531243 39.9059155)",621.8206477630669,4.803928035501594,0.008028545301835464,,,,,,,,,A
9296390424,9296390425,0,1051962157,trunk,复兴门内大街,True,False,13.042512955427298,"LINESTRING (116.3569627 39.9057505, 116.3571156 39.9057495)",51.32029412191842,5.292200759880245,0.014553646420084335,,,,,,,,,A
9296390424,290313205,0,34104271,secondary,闹市口大街,True,False,173.92517787072927,"LINESTRING (116.3569627 39.9057505, 116.3569696 39.905567, 116.3570082 39.9043349, 116.3570057 39.9041868)",550.8057618587038,6.435155766952093,0.031010695171836525,,,,,,,,,B
9296390425,9296390422,0,127844303,secondary_link,,True,False,19.414729073750856,"LINESTRING (116.3571156 39.9057495, 116.357115 39.9059241)",44.94807800359486,5.274956995058702,0.026816401938947798,,,,,,,,,B
9296390425,734045976,0,1051962154,trunk,复兴门内大街,True,False,225.92051160103566,"LINESTRING (116.3571156 39.9057495, 116.3597641 39.9057312)",581.3714205836264,4.449540394426869,0.009506763671387907,,,,,,,,,A
9296390426,9296390427,0,128009690,tertiary_link,,False,False,19.28693402989129,"LINESTRING (116.3464174 39.9058035, 116.3464119 39.9059769)",19.28693402989129,1.8093145406397049,0.00704989838010142,,,,,,,,,B
9296390426,9755087338,0,1061807033,trunk,复兴门外大街,True,False,261.71743368337815,"LINESTRING (116.3464174 39.9058035, 116.3494853 39.9057665)",1220.9885352682713,16.28237728654034,0.005634099567434621,,,G108,,,,,,A
9296390426,2433585075,0,1061807034,tertiary,西便门外大街,False,True,95.0089310816186,"LINESTRING (116.3464174 39.9058035, 116.3464262 39.9056392, 116.3463921 39.9049497)",95.0089310816186,1.5836878878856628,0.008098202947407044,,,,,,,,,B
9296390427,9296390426,0,128009690,tertiary_link,,False,True,19.28693402989129,"LINESTRING (116.3464119 39.9059769, 116.3464174 39.9058035)",19.28693402989129,1.809314540639705,0.011970723722871501,,,,,,,,,B
9296390427,754516621,0,128009712,tertiary,南礼士路,False,False,238.2928925593849,"LINESTRING (116.3464119 39.9059769, 116.3464133 39.9061147, 116.346427 39.9074833, 116.3464261 39.9076028, 116.3464279 39.907734, 116.3464342 39.9079204, 116.3464343 39.9081198)",238.2928925593849,1.6530898480198193,0.00838629320995617,,,,,,,,,B
9296390427,754514733,0,184540585,trunk,复兴门外大街,True,False,291.2407559440854,"LINESTRING (116.3464119 39.9059769, 116.3442177 39.9059679, 116.3437585 39.9059727, 116.3429977 39.9059837)",764.5307862894292,5.643501934424882,0.0002293972463730726,,,G108,,,,,,A
9298151116,9298159117,0,168609617,secondary,,False,True,13.868806903054839,"LINESTRING (116.3934609 39.8988716, 116.3934817 39.8987479)",13.868806903054839,1.6812543147432768,0.0002028814759394466,,,,,,,,,B
9298151116,534084497,0,4231223,secondary,广场东侧路,True,False,298.2943728738209,"LINESTRING (116.3934609 39.8988716, 116.3934412 39.8991572, 116.3933161 39.9015519)",1501.0756272826338,6.833262803618783,0.002984385794426815,,4,,yes,70,,,30,B
9298151116,9298159121,0,29549788,primary,前门东大街,True,False,311.24350216051084,"LINESTRING (116.3934609 39.8988716, 116.390231 39.898764, 116.3898158 39.8987502)",340.25409966203665,5.3984793910089985,0.059546608991282765,,,,,,,,,B
9298159117,9298151116,0,168609617,secondary,,False,False,13.868806903054839,"LINESTRING (116.3934817 39.8987479, 116.3934609 39.8988716)",13.868806903054839,1.6812543147432772,0.03719596444306849,,,,,,,,,B
9298159117,11059812358,0,"[4908400, 184540880]",primary,前门东大街,True,False,607.6003790135953,"LINESTRING (116.3934817 39.8987479, 116.3950702 39.8989976, 116.395842 39.8991062, 116.3965235 39.899183, 116.3972125 39.8992324, 116.3981138 39.8992598, 116.3985042 39.8992717, 116.3985895 39.8992743, 116.3993063 39.8992937, 116.3997831 39.8993037, 116.4003794 39.8993119, 116.4005462 39.8993163)",647.2117058198004,6.82929740065717,0.040247642963001186,,,,,,,,,B
9298159120,9298159121,0,4908397,primary,,False,True,13.388975171323297,"LINESTRING (116.3898178 39.8986298, 116.3898158 39.8987502)",13.388975171323297,2.0018613589144034,0.0008248554532190146,,,,,,,,,B
9298159120,124178220,0,128491120,secondary,,True,False,19.15794694716417,"LINESTRING (116.3898178 39.8986298, 116.3898501 39.8984593)",787.7421744476984,8.828852627814806,0.006923697645686243,,,,,,,,,B
9298159120,9298159117,0,127844301,primary,前门东大街,True,False,312.9963175876585,"LINESTRING (116.3898178 39.8986298, 116.3925587 39.8987553, 116.3929429 39.8987603, 116.3934817 39.8987479)",338.501284234889,5.708043717592717,0.038758459964053214,,,,,,,,,B
9298159121,9298159120,0,4908397,primary,,False,False,13.388975171323297,"LINESTRING (116.3898158 39.8987502, 116.3898178 39.8986298)",13.388975171323297,2.0018613589144025,0.00463252008748771,,,,,,,,,B
9298159121,1737659086,0,127844297,primary,前门西大街,True,False,79.0673235260667,"LINESTRING (116.3898158 39.8987502, 116.3888956 39.8988353)",675.2788503900551,10.522850881139131,0.019916210165429743,,,,,,,,,B
9298159121,1414035091,0,127844300,tertiary,前门西大街,True,False,96.1130051654145,"LINESTRING (116.3898158 39.8987502, 116.3895438 39.8988863, 116.3887486 39.8989659)",677.8041889073153,10.31543845217972,0.039705359625511326,,,,,,,,,B
9298159154,9298159155,0,28947684,secondary,煤市街,False,False,11.495991274859566,"LINESTRING (116.3890381 39.8893193, 116.3890718 39.8892192)",11.495991274859566,1.632918483780754,0.002330807885360142,,,,,,,,,B
9298159154,734170334,0,28947684,secondary,煤市街,False,True,152.94939496685896,"LINESTRING (116.3890381 39.8893193, 116.3890091 39.8893879, 116.3887327 39.8901623, 116.3887168 39.8901903, 116.3886916 39.8902738, 116.3886227 39.890508, 116.388574 39.8906472)",152.94939496685896,1.7164152521889642,1.0964629395526432e-05,,,,,,,,,B
9298159154,1231628482,0,107125065,tertiary,珠市口西大街,True,False,194.95576280645824,"LINESTRING (116.3890381 39.8893193, 116.3887872 39.8892627, 116.387755 39.8890212, 116.3868384 39.8888467)",2718.6276621040215,29.75125135357397,0.012357638978469195,,,,,,,,,B
9298159155,9298159154,0,28947684,secondary,煤市街,False,True,11.495991274859566,"LINESTRING (116.3890718 39.8892192, 116.3890381 39.8893193)",11.495991274859566,1.6329184837807538,2.006598843625752e-06,,,,,,,,,B
9298159155,9298159156,0,237008301,secondary_link,,True,False,13.927820895615959,"LINESTRING (116.3890718 39.8892192, 116.3891203 39.8890996)",1044.5821797391757,15.512083634346002,0.006480239301244951,,,,,,,,,B
9298159155,77746337,0,237008296,primary,珠市口西大街,True,False,169.22600228510342,"LINESTRING (116.3890718 39.8892192, 116.3888279 39.8891617, 116.3881237 39.8889854, 116.3872984 39.8888265, 116.3871672 39.8887971)",2743.2924064074073,31.62648134760847,0.03692156205120267,,,,,,,,,B
9298159156,9298159157,0,168609616,secondary_link,,True,False,10.361650286930775,"LINESTRING (116.3891203 39.8890996, 116.3891532 39.8890099)",1060.610021193193,17.97632421248068,0.00014175187545327635,,,,,,,,,B
9298159156,1410714249,0,175226612,primary,珠市口西大街,True,False,82.14774508030084,"LINESTRING (116.3891203 39.8890996, 116.3900399 39.8893185)",976.362255554491,15.730530859157232,0.049848215130328596,,,,,,,,,B
9298159157,734418814,0,107125046,tertiary,珠市口西大街,True,False,127.17506975652852,"LINESTRING (116.3891532 39.8890099, 116.389471 39.8890895, 116.3900922 39.8892299, 116.390567 39.88937)",943.7966017235952,17.504524256273747,0.010448288514514877,,,,,,,,,B
9359693299,734570514,0,59221380,residential,,False,False,70.5167143356877,"LINESTRING (116.4308351 39.886862, 116.4300597 39.8870815)",70.5167143356877,1.2644145908637245,0.0002676659528907923,,,,,,,,,C
9359693300,734569821,0,1014504704,residential,,False,True,75.33878338666457,"LINESTRING (116.4314628 39.8867294, 116.4323167 39.8865569)",75.33878338666457,1.2946058456076466,0.0002676659528907923,,,,,,,,,C
9359990033,1415627407,0,146741494,primary,车公庄大街,True,False,207.68651005210555,"LINESTRING (116.3471058 39.9310744, 116.3463898 39.9310638, 116.3446702 39.9310673)",950.5221578485829,14.0666707062199,0.001962668661799231,,,,,,,,,B
9359990036,237536317,0,219439940,tertiary,北礼士路,False,True,541.0740012789017,"LINESTRING (116.3472909 39.9313479, 116.3472748 39.9316441, 116.3472587 39.9318559, 116.3472158 39.9326066, 116.3471782 39.933561, 116.3470548 39.9343739, 116.3465845 39.9361708)",541.0740012789016,1.7454212427157563,0.007996941370048359,,,,,,,,,B
9359990036,9359990033,0,1014536320,tertiary,北礼士路,True,False,35.31938293144249,"LINESTRING (116.3472909 39.9313479, 116.3472708 39.931243, 116.3472432 39.9312131, 116.3472024 39.9311587, 116.3471058 39.9310744)",1152.8074664106496,15.760827508272053,0.00033911520457275215,,,,,,,,,B
9369525698,6059997998,0,644299938,primary,,True,False,9.908778633453698,"LINESTRING (116.3845928 39.9208904, 116.3846864 39.9209432)",24.787076783378687,2.359064764745108,0.023479069740776095,,,,,,,,,B
9369525698,9507849809,0,1015780639,tertiary,,True,False,20.853658644973272,"LINESTRING (116.3845928 39.9208904, 116.3845374 39.9208926, 116.3844458 39.9209082, 116.3843584 39.9209372)",1542.688502826326,8.598736584778276,0.0035549048442162657,,,,,,,,,B
9369656389,529971275,0,1015784062,tertiary,广安门桥,True,False,22.74200780662502,"LINESTRING (116.3442303 39.8878555, 116.3442916 39.8878646, 116.3444812 39.8879226)",214.94082038422064,7.795456618629069,0.0018022840827980014,,,,,,,roundabout,,B
9374842809,9374900940,0,"[1016436145, 146712594, 1016436140]",trunk_link,,False,"[False, True]",159.51741337526045,"LINESTRING (116.3439299 39.8864179, 116.343945 39.887015, 116.3439637 39.8876708, 116.3439623 39.8878522)",159.51741337526045,1.1756493679769318,0.001070233826096678,yes,,,,,,,,A
9374900940,1015656886,0,1016436139,trunk_link,,True,False,44.2390138556342,"LINESTRING (116.3439623 39.8878522, 116.3440199 39.8879531, 116.3440923 39.8880292, 116.344298 39.8881411)",2197.5036448044343,26.593662963573493,0.0010701621618522629,yes,,,,,,,,A
9374900940,9374842809,0,"[1016436145, 146712594, 1016436140]",trunk_link,,False,"[False, True]",159.51741337526045,"LINESTRING (116.3439623 39.8878522, 116.3439637 39.8876708, 116.343945 39.887015, 116.3439299 39.8864179)",159.51741337526045,1.1756493679769324,7.166424441520544e-08,yes,,,,,,,,A
9374900945,9374842809,0,1016436141,trunk_link,,True,False,14.744434639033244,"LINESTRING (116.3439232 39.8862854, 116.3439299 39.8864179)",2226.9982240210347,26.569950244949183,0.0010701621618522629,,,,,,,,,A
9377983840,9377983841,0,175277982,tertiary_link,,False,True,11.010215742038712,"LINESTRING (116.3755936 39.9212761, 116.375596 39.9211771)",11.010215742038712,1.7746760748435333,0.004278857041298671,,,,,,,,,B
9377983840,1502696803,0,1052934209,primary,西安门大街,True,False,114.4699421429402,"LINESTRING (116.3755936 39.9212761, 116.3753991 39.9212938, 116.374253 39.9212723)",663.0864279275839,12.54706378049367,0.026225458579500014,,2,,,,,,,B
9377983841,9377983840,0,175277982,tertiary_link,,False,False,11.010215742038712,"LINESTRING (116.375596 39.9211771, 116.3755936 39.9212761)",11.010215742038712,1.7746760748435342,0.008719961931953367,,,,,,,,,B
9377983841,733992866,0,30833629,secondary,府右街,False,True,404.4014108403762,"LINESTRING (116.375596 39.9211771, 116.3756686 39.9202817, 116.3756686 39.9199813, 116.3757905 39.9184407, 116.3757917 39.9175448)",404.4014108403762,1.7252029022700035,0.003872520775464456,,,,,,,,,B
9377983841,9507849810,0,"[162395720, 173229539, 25105933]",primary,文津街,True,False,760.583028236565,"LINESTRING (116.375596 39.9211771, 116.3766711 39.9211913, 116.3770932 39.9211967, 116.3774036 39.9212027, 116.3775033 39.921195, 116.3776298 39.9211683, 116.3779632 39.9210762, 116.3780687 39.9210557, 116.3782865 39.9210384, 116.3783959 39.9210409, 116.3786109 39.9210458, 116.3798894 39.9210852, 116.3800633 39.9210906, 116.3802117 39.9210709, 116.3803357 39.9210525, 116.3805004 39.9210291, 116.3806597 39.9210181, 116.3808122 39.9210149, 116.3819406 39.9210451, 116.3821246 39.9210393, 116.3822102 39.921027, 116.3823047 39.9210005, 116.3824048 39.9209669, 116.382534 39.9209194, 116.3826886 39.9208755, 116.3828068 39.9208483, 116.3829545 39.9208261, 116.383124 39.9208122, 116.3833935 39.9208011, 116.3835635 39.9208015, 116.3843779 39.9208074, 116.3844231 39.9208077)",802.959133234734,8.448834935716244,0.025177369004927636,yes,2,,,,,,,B
9377983844,342822008,0,34104282,secondary,西黄城根南街,False,True,344.31488290166936,"LINESTRING (116.3711164 39.9211446, 116.3711181 39.921054, 116.3711193 39.920992, 116.3711303 39.920403, 116.371134 39.9203549, 116.3711371 39.92022, 116.3711407 39.9200698, 116.3711632 39.9191071, 116.3711666 39.9190066, 116.3712143 39.9180492)",344.3148829016694,2.5186178400223804,0.030893380803728835,,,,,,,,,B
9377983844,9864155745,0,42674929,tertiary,西黄城根北街,False,False,178.89833306171528,"LINESTRING (116.3711164 39.9211446, 116.3711072 39.9213461, 116.371106 39.9213736, 116.3710498 39.9226155, 116.371046 39.9226985, 116.3710436 39.9227525)",178.8983330617153,2.5317076651268664,0.008490206364358219,,,,,,,,,B
9377983844,9377983841,0,"[173229546, 136977670]",primary,西安门大街,True,False,382.79559734448713,"LINESTRING (116.3711164 39.9211446, 116.3712829 39.9211387, 116.3713413 39.9211368, 116.372245 39.9211553, 116.3728383 39.9211675, 116.3730527 39.9211719, 116.3736164 39.9211835, 116.3736592 39.9211844, 116.3746162 39.921204, 116.3753906 39.92122, 116.375596 39.9211771)",394.7607727260371,11.444546033404684,0.022946676069015536,,2,,,,,,,B
9377983844,11563401340,0,"[1155421026, 1155421029]",primary,西安门大街,True,False,235.6385328307487,"LINESTRING (116.3711164 39.9211446, 116.3709743 39.9211918, 116.3709091 39.9212135, 116.3696739 39.9211893, 116.3691103 39.9211782, 116.3687463 39.9211711, 116.3683727 39.9211637)",411.7722800972311,4.056385432674871,0.007818640729943328,,,,,,,,,B
9377983849,9377983844,0,30833655,primary,西安门大街,True,False,322.2718542533804,"LINESTRING (116.3673426 39.9210766, 116.3675049 39.9210621, 116.3675613 39.9210567, 116.3691128 39.9210857, 116.3696739 39.9210962, 116.370247 39.9211069, 116.3709186 39.9211194, 116.3709756 39.9211267, 116.3711164 39.9211446)",325.1389586745994,3.7995498448878164,0.007851176296907831,,,,,,,,,B
9377983849,2264436177,0,154865088,primary,西四南大街,False,False,203.0788082992486,"LINESTRING (116.3673426 39.9210766, 116.3673461 39.9209819, 116.3673479 39.9209329, 116.3673515 39.9208341, 116.3673697 39.9200987, 116.3673825 39.9198997, 116.3673894 39.9195484, 116.3673911 39.9194596, 116.3673999 39.9192509)",203.0788082992486,2.191699007338075,0.021452619901447333,,,,,,,,,B
9377983849,10745130586,0,1155421046,primary,西四南大街,True,False,167.06555245462073,"LINESTRING (116.3673426 39.9210766, 116.3673362 39.9212755, 116.367335 39.9213102, 116.3673189 39.9224467, 116.3673008 39.9224968, 116.3672728 39.9225741)",187.5405442072581,5.143811139765458,0.03357004033263676,,,,,,,,,B
9378025369,9378025370,0,127844296,tertiary,北新华街,False,False,19.357963747214285,"LINESTRING (116.3779918 39.8987474, 116.3779845 39.8989214)",19.357963747214285,1.9202692970338535,0.015794297819400373,,,,,,,,,B
9378025369,9378025371,0,127844310,tertiary,,True,False,14.663819826632366,"LINESTRING (116.3779918 39.8987474, 116.3779386 39.898622)",25.88256169736002,3.2539385386137245,0.047399447898661025,,,,,,,,,B
9378025369,733992810,0,33612719,primary,宣武门东大街,True,False,497.25346876779474,"LINESTRING (116.3779918 39.8987474, 116.377701 39.8987406, 116.3754443 39.8986918, 116.372167 39.898581)",705.7761997220982,11.40079687630914,0.014111119710820443,,,,,,,,,B
9378025370,9378025369,0,127844296,tertiary,北新华街,False,True,19.357963747214285,"LINESTRING (116.3779845 39.8989214, 116.3779918 39.8987474)",19.357963747214285,1.9202692970338555,0.037875413144369055,,,,,,,,,B
9378025370,339290737,0,127844296,tertiary,北新华街,False,False,90.20011824046736,"LINESTRING (116.3779845 39.8989214, 116.3779789 39.8990209, 116.3779759 39.8990563, 116.3779188 39.899731)",90.20011824046738,1.7682686379594121,0.05510765402796052,,,,,,,,,B
9378025370,1414035087,0,144919572,tertiary,宣武门东大街,True,False,498.44790220878417,"LINESTRING (116.3779845 39.8989214, 116.3776946 39.8989122, 116.3754405 39.8988359, 116.372147 39.8987265)",670.1496404398531,7.981426300942709,0.0038582595908258303,,,,,,,,,B
9378025371,9378025372,0,30680699,primary,,True,False,10.793366417911853,"LINESTRING (116.3779386 39.898622, 116.3780651 39.8986239)",29.753015106080532,3.5502431717401057,0.027848797043993248,,,,,,,,,B
9378025371,9378025373,0,986663372,secondary,南新华街,True,False,19.01083789234951,"LINESTRING (116.3779386 39.898622, 116.3779449 39.8984511)",60.07665440684434,7.123527757207148,0.024642897070079033,,,,,,,,,B
9378025372,9378025369,0,146689774,tertiary,,True,False,15.089195279448168,"LINESTRING (116.3780651 39.8986239, 116.3779918 39.8987474)",25.457186244544218,3.25107094798597,0.01676241009720538,,,,,,,,,B
9378025372,734170020,0,194267354,primary,前门西大街,True,False,104.27491024363387,"LINESTRING (116.3780651 39.8986239, 116.378188 39.8986264, 116.3792204 39.8986474, 116.3792868 39.8986518)",1221.3815165374651,15.18699853266515,0.02724731904061643,,,,,,,,,B
9378025373,9378025374,0,144919568,tertiary_link,,True,False,11.606006674652253,"LINESTRING (116.3779449 39.8984511, 116.3780808 39.898456)",67.4814856245416,7.0742078684342875,0.015405662621936713,,,,,,,,,B
9378025373,339283129,0,986663372,secondary,南新华街,True,False,119.91185075430904,"LINESTRING (116.3779449 39.8984511, 116.3779468 39.8983737, 116.3779714 39.8973729)",764.5240436279527,9.144786149599025,0.024685322302772834,,,,,,,,,B
9378025374,9378025372,0,164954105,secondary,南新华街,True,False,18.71763262611156,"LINESTRING (116.3780808 39.898456, 116.3780651 39.8986239)",60.36985967308229,7.089596864595205,0.016160932093828562,,,,,,,,,B
9378025374,734169526,0,146689778,tertiary,前门西大街,True,False,106.36151266724599,"LINESTRING (116.3780808 39.898456, 116.378198 39.8984615, 116.3789697 39.8984238, 116.3793258 39.8984272)",1253.3671952335203,18.913488358013296,0.017212533216377286,,,,,,,,,B
9378025375,1429524725,0,129595375,tertiary,,True,False,21.209058959585736,"LINESTRING (116.3678441 39.8986069, 116.3678565 39.8984164)",112.73808422261135,13.1034355562011,0.0005415666950457075,,,,,,,,,B
9378025375,1414035078,0,225935789,tertiary_link,,True,False,14.89101138907197,"LINESTRING (116.3678441 39.8986069, 116.3677562 39.8984912)",1839.5691743898176,12.439916143012015,0.00012412247132713582,,,,,,,,,B
9378025375,1673265485,0,144919575,tertiary,宣武门西大街,True,False,276.84326902385646,"LINESTRING (116.3678441 39.8986069, 116.3677568 39.8985992, 116.3677303 39.8985968, 116.3670958 39.8985669, 116.3667361 39.8985107, 116.3666698 39.898509, 116.3649539 39.8984651, 116.3649198 39.8984642, 116.3648523 39.8984505, 116.3646195 39.8984033)",1571.7939489950172,11.115322828664008,0.005275420024136518,,,,,,,,,B
9378025376,77732582,0,190438906,primary,宣武门内大街,True,False,21.678616210142316,"LINESTRING (116.3679914 39.8986166, 116.3680017 39.8984218)",87.44733844970321,8.868480211505725,0.018705586084523676,,,,,,,,,B
9378025376,9378025375,0,225935789,tertiary_link,,True,False,12.611886337698609,"LINESTRING (116.3679914 39.8986166, 116.3678441 39.8986069)",121.33525684449849,12.699041955784292,0.0028857757941114924,,,,,,,,,B
9378025377,1414035083,0,144919565,tertiary_link,,True,False,17.143606062299767,"LINESTRING (116.3683972 39.8986596, 116.3682862 39.8986489, 116.3681978 39.8986404)",129.55013710656496,12.330632946502208,0.0031630447557539224,,,,,,,,,B
9378025377,1429524731,0,184540649,tertiary,,True,False,202.4892850732479,"LINESTRING (116.3683972 39.8986596, 116.368289 39.8996903, 116.3682528 39.9004768)",853.2496305700995,9.876997386533796,0.00559196099171848,,,,,,,,,B
9378025378,9378025377,0,184540649,tertiary,,True,False,24.403987498694427,"LINESTRING (116.3684267 39.8984413, 116.3683972 39.8986596)",122.2897556701703,12.47191889666166,0.005254422400522863,,,,,,,,,B
9378025378,342961666,0,184540648,primary_link,,True,False,18.304000112670373,"LINESTRING (116.3684267 39.8984413, 116.3682966 39.8984328, 116.3682129 39.8984274)",83.69004226312025,8.881361822235004,0.015927234992790577,,,,,,,,,B
9378025379,1298408173,0,127843730,primary,宣武门外大街,True,False,18.338907096301647,"LINESTRING (116.3682452 39.8981378, 116.3682317 39.8983024)",82.1970470137021,8.830735660557202,0.011334918546419798,,,,,,,,,B
9378025379,1429524722,0,144919564,tertiary_link,,True,False,19.32218138228327,"LINESTRING (116.3682452 39.8981378, 116.3683106 39.898142, 116.3684709 39.8981524)",118.85933572031809,12.218391114613828,0.013727859331687924,,,,,,,,,B
9378025380,9378025381,0,129595375,tertiary,,True,False,18.835344926191638,"LINESTRING (116.3678725 39.8982916, 116.3678797 39.8981223)",107.93085051345423,11.305080670021692,0.0002359186926148563,,,,,,,,,B
9378025380,325686443,0,207327282,primary_link,,True,False,12.839515580607285,"LINESTRING (116.3678725 39.8982916, 116.3680229 39.898296)",76.190751404696,9.533721123290615,0.01535399270171335,,,,,,,,,B
9378025381,734169781,0,144919564,tertiary_link,,True,False,13.81311701858965,"LINESTRING (116.3678797 39.8981223, 116.3680414 39.8981288)",112.95307842105622,8.035225193218634,0.010538728790966866,,,,,,,,,B
9378036217,9298159117,0,128491123,secondary,,True,False,55.12370592852663,"LINESTRING (116.3934635 39.8982538, 116.3934778 39.8983897, 116.3934852 39.8984604, 116.3934966 39.898569, 116.3934928 39.8986481, 116.3934897 39.8987119, 116.3934817 39.8987479)",751.776415466336,8.790277575415534,0.03848226596607702,,,,,,,,,B
9378036221,9378036224,0,161809912,tertiary,人大会堂西路,False,True,14.491355885228916,"LINESTRING (116.3855622 39.8989751, 116.3855548 39.8991053)",14.491355885228916,1.6572294695447107,0.0036123079039928454,,,,,,,,,B
9378036221,9378036222,0,1145602708,tertiary,人大会堂西路,False,False,12.710648658014925,"LINESTRING (116.3855622 39.8989751, 116.3855748 39.8988612)",12.710648658014925,2.0010233453480595,0.0029314975820483938,,,,,,,,,B
9378036221,25585092,0,172805320,primary,前门西大街,True,False,315.9162687362164,"LINESTRING (116.3855622 39.8989751, 116.3834224 39.89891, 116.3820097 39.8988652, 116.3818894 39.8988614, 116.3818619 39.8988605)",672.7945172206474,9.78724588898097,0.020113645158793634,,,,,,,,,B
9378036222,9378036223,0,1145602705,residential,,False,False,16.88611618851563,"LINESTRING (116.3855748 39.8988612, 116.3855902 39.8987098)",16.88611618851563,1.4498631533904645,0.0016209018801831166,,,,,,,,,C
9378036222,9378036221,0,1145602708,tertiary,人大会堂西路,False,True,12.710648658014925,"LINESTRING (116.3855748 39.8988612, 116.3855622 39.8989751)",12.710648658014925,2.0010233453480595,0.005516856863571345,,,,,,,,,B
9378036222,1414035084,0,"[225932290, 1070838875]",primary,前门西大街,True,False,323.3642610744065,"LINESTRING (116.3855748 39.8988612, 116.385769 39.8988646, 116.3867783 39.8988822, 116.3871592 39.8988702, 116.3876692 39.8988469, 116.38852 39.8987834, 116.3893509 39.8986895)",430.9819128417153,10.727517289176168,0.027108863720406252,,,,,,,,,B
