u,v,key,osmid,bridge,oneway,lanes,highway,reversed,length,maxspeed,geometry,Cost of returning,Edge Betweenness,ref,name,tunnel,access,width,junction
281622409,606441483,0,405165977,,False,,tertiary,True,71.136,,"LINESTRING (-118.2374656 34.0695384, -118.2375266 34.0694725, -118.2379695 34.0690538)",1.2057544865505412,0.00232102658950182,,Stadium Way,,,,
281622419,606441164,0,"[47664072, 398813958]",,True,"['1', '2']",motorway_link,False,441.369,55 mph,"LINESTRING (-118.2373044 34.0691738, -118.2373011 34.0690254, -118.2373243 34.0689135, -118.2373904 34.0687636, -118.2374581 34.0686613, -118.2375578 34.0685642, -118.2376799 34.0684728, -118.2378128 34.068382, -118.2381264 34.0681879, -118.2404038 34.0669097, -118.2407955 34.0666406)",15.367186980242113,0.008446678317771213,,,,,,
281623357,268648607,0,148284701,,True,3,motorway,False,284.53000000000003,55 mph,"LINESTRING (-118.24263 34.0656899, -118.2428399 34.0655977, -118.2430706 34.0654911, -118.2433061 34.0653925, -118.2435403 34.0653095, -118.2437929 34.0652355, -118.2440446 34.0651703, -118.2443046 34.0651112, -118.2451139 34.0649471, -118.2453274 34.0649009, -118.2455323 34.0648514)",26.913764204454914,0.008766734739919164,CA 110,Arroyo Seco Parkway,,,,
281623357,268653344,0,"[405165978, 148385708]",,True,2,motorway_link,False,201.19700000000003,55 mph,"LINESTRING (-118.24263 34.0656899, -118.2430408 34.06559, -118.243388 34.0654795, -118.2435321 34.0654398, -118.2437184 34.0654013, -118.2439745 34.0653765, -118.2441909 34.065371, -118.24468 34.0653259, -118.2447523 34.0653382)",15.436328836018506,0.0015519972297064115,,,,,,
283382764,21150970,0,"[399256587, 399256588, 148385899]",,True,"['1', '2']",motorway_link,False,283.90299999999996,,"LINESTRING (-118.2162127 34.0665392, -118.2161401 34.0670574, -118.2161448 34.0673869, -118.216155 34.0676332, -118.2161767 34.067943, -118.2161867 34.0682482, -118.21616 34.06843, -118.2160977 34.0685357, -118.2160058 34.0686266, -118.2158545 34.0686954, -118.215727 34.0687126, -118.2155213 34.0687039)",13.494263727563016,0.0038840217153753884,,,,,,
283382764,286375290,0,866303631,,True,5,motorway,False,255.108,55 mph,"LINESTRING (-118.2162127 34.0665392, -118.2162577 34.0671391, -118.2163187 34.0675154, -118.2164091 34.0678701, -118.2165676 34.0683211, -118.2167832 34.068768)",16.132434903087603,0.0024463555559842316,I 5,Golden State Freeway,,,,
286375290,614042899,0,148385701,,True,2,motorway_link,False,465.272,,"LINESTRING (-118.2167832 34.068768, -118.2169133 34.0691676, -118.2172667 34.0697993, -118.2176305 34.0704809, -118.2186423 34.0724438, -118.2187173 34.0726282)",16.114833038015842,0.0024463555559842316,,,,,,
288983234,1614923025,0,"[123561824, 66668859, 148252643]",yes,True,5,motorway,False,331.631,55 mph,"LINESTRING (-118.2560487 34.0559175, -118.2556701 34.0563355, -118.2546587 34.0573266, -118.2544011 34.0575746, -118.2537304 34.0581976)",29.519469041024482,0.0049634034712889045,CA 110,Harbor Freeway,,,,
288983244,69037543,0,"[185948998, 399313022]",yes,True,5,secondary,False,43.248,,"LINESTRING (-118.2562855 34.056296, -118.2565579 34.0564784, -118.2566496 34.0565415)",10.694821647179293,0.014527515089466415,,West 3rd Street,,,,
288983261,288983234,0,123561821,,True,4,motorway,False,156.207,55 mph,"LINESTRING (-118.2570763 34.0548006, -118.2562842 34.0556848, -118.2560487 34.0559175)",29.50459297727427,0.0011874787246580832,CA 110,Harbor Freeway,,,,
298604849,2045195952,0,27211017,,False,,residential,False,162.156,,"LINESTRING (-118.2786529 34.0638465, -118.2784736 34.0637695, -118.2774901 34.0633471, -118.2770901 34.0631753)",1.2440303161433013,0.00024248302618816683,,West 5th Street,,,,
304690386,1614922824,0,13377407,,True,1,secondary,False,137.054,,"LINESTRING (-118.2596784 34.0528582, -118.2598121 34.0527078, -118.2600131 34.0524813, -118.2601676 34.052332, -118.2602878 34.0522466, -118.2605005 34.0521003, -118.2606934 34.0519676)",8.17995337180045,0.0031977412320890147,,South Beaudry Avenue,,,,
304690386,304690581,0,"[399311980, 27747436, 399276138, 185010980]",yes,True,"['2', '3']",secondary,False,115.31199999999998,,"LINESTRING (-118.2596784 34.0528582, -118.2596355 34.052832, -118.2595504 34.0527617, -118.2594753 34.052675, -118.2594136 34.0525839, -118.2593787 34.0524794, -118.2593573 34.0523772, -118.2593412 34.052255, -118.2593307 34.0521672, -118.2593229 34.052102, -118.2593158 34.0519088)",7.672642113448131,0.012897532777847439,,"['West 6th Street', '6th Street']",,,,
304690393,122641705,0,237022758,,False,,tertiary,True,12.362,,"LINESTRING (-118.2598986 34.0530132, -118.2598205 34.0531036)",1.390428697138831,0.0022472171793960355,,Beaudry Avenue,,,,
304690393,304690386,0,399276138,,True,2,secondary,False,26.619,,"LINESTRING (-118.2598986 34.0530132, -118.2596784 34.0528582)",7.642319482230815,0.016095274009936454,,West 6th Street,,,,
304690581,1737636415,0,27747436,,True,3,secondary,False,71.125,,"LINESTRING (-118.2593158 34.0519088, -118.2592776 34.0517063, -118.2592149 34.0515426, -118.2591548 34.0514288, -118.2590587 34.0513152)",14.039022910833792,0.01271403846746493,,West 6th Street,,,,
304690581,304690934,0,"[161808253, 161808254]",,True,,residential,False,42.837,,"LINESTRING (-118.2593158 34.0519088, -118.2592492 34.0517702, -118.2592063 34.0517062, -118.2591634 34.0516777, -118.2590861 34.0516635, -118.2590261 34.0516777)",8.084203839345781,0.000183494310382508,,South Fremont Avenue,,,,
304690934,1736499211,0,45536038,,False,,residential,False,143.13199999999998,,"LINESTRING (-118.2590261 34.0516777, -118.2587447 34.0519711, -118.2587181 34.0519988, -118.2586157 34.0521056, -118.2583347 34.0523986, -118.2582397 34.0525242, -118.2581666 34.0526399, -118.2581272 34.0527212)",1.6312897000843927,0.0001854939278674456,,South Fremont Avenue,,,,
304690934,1737636415,0,161808256,,True,,residential,False,41.410000000000004,,"LINESTRING (-118.2590261 34.0516777, -118.2590604 34.0516066, -118.2590861 34.0515142, -118.2590861 34.051443, -118.259073 34.0513878, -118.2590587 34.0513152)",9.217398471656793,0.0007924954591039409,,South Fremont Avenue,,,,
304691084,1614922911,0,"[648606656, 648606657, 648606658, 648606659, 148385481, 648606666, 648606667, 648606670, 648606653, 648606654, 648606655]",,True,2,motorway_link,False,434.117,,"LINESTRING (-118.2612429 34.0508825, -118.261109 34.0509749, -118.2607057 34.0512338, -118.2602591 34.0515262, -118.259834 34.0518288, -118.2596764 34.0519427, -118.2594269 34.0521272, -118.2592171 34.0522927, -118.2586993 34.0526962, -118.2584623 34.0528854, -118.258344 34.0529828, -118.2582247 34.0530905, -118.2580692 34.0532406, -118.2578854 34.0534461, -118.2578086 34.0535372)",22.572880686045735,0.016231424435749115,,,,,,
304691084,1966358999,0,"[399306104, 27747499, 648606671]",,True,"['1', '2']",motorway_link,False,255.25400000000002,,"LINESTRING (-118.2612429 34.0508825, -118.2610203 34.0509859, -118.2606976 34.0511916, -118.2602792 34.0514217, -118.2601419 34.0514786, -118.2600303 34.0515071, -118.2599273 34.0515142, -118.2598157 34.0515071, -118.2597127 34.0514715, -118.2592642 34.0512141, -118.2588771 34.0510032)",18.86848762593558,0.0014590738289357824,,,,,,
304691319,1613525394,0,"[866331104, 123561823]",,True,"['5', '6']",motorway,False,294.58799999999997,55 mph,"LINESTRING (-118.2603871 34.0517813, -118.2624627 34.0505147, -118.2629617 34.0502102)",18.89419864932063,0.01908176153596971,CA 110,Harbor Freeway,,,,
304903660,1286041283,0,"[119882427, 27767404, 27767398]",yes,True,2,motorway_link,False,345.16200000000003,,"LINESTRING (-118.2721293 34.0398386, -118.2721939 34.039931, -118.2723316 34.0400987, -118.2725623 34.0403713, -118.2730361 34.0409641, -118.2730755 34.0410219, -118.2731077 34.0410797, -118.2731388 34.041155, -118.2731601 34.0412262, -118.273173 34.0413014, -118.2731812 34.0413692, -118.2731838 34.0414434, -118.2731802 34.0415194, -118.2731716 34.0415761, -118.2731589 34.0416312, -118.2730957 34.0418378, -118.272838 34.0426572)",33.50248020703105,0.0016028110387354137,,,,,,
304903860,277328671,0,"[399294718, 399294719]",,False,"['2', '3']",secondary,True,83.357,,"LINESTRING (-118.2680774 34.0357261, -118.2679962 34.0358499, -118.2679501 34.0359201, -118.2678198 34.0361185, -118.2676451 34.0363846)",1.5890937375913012,0.001568758729212506,,South Hope Street,,,,
304903876,304903860,0,186076408,,True,1,secondary,False,129.688,,"LINESTRING (-118.2670163 34.0350205, -118.2678597 34.0354173, -118.2679541 34.0355026, -118.26804 34.0356306, -118.2680774 34.0357261)",6.926839342207838,0.0013917337695165607,,West 17th Street,,,,
304903876,304903881,0,"[783790508, 186076413, 783790509]",,True,2,motorway_link,False,165.22299999999998,,"LINESTRING (-118.2670163 34.0350205, -118.2676152 34.0352131, -118.2679842 34.0353554, -118.2680448 34.0353889, -118.2681902 34.0354692, -118.268585 34.0357181)",20.375726063161288,0.008695630694645943,,,,,,
304903881,304903936,0,27767420,yes,True,,motorway_link,False,148.516,,"LINESTRING (-118.268585 34.0357181, -118.2697632 34.0366295)",20.51343461849914,0.0073386549819999146,,,,,,
304903881,304903916,0,148356727,yes,True,,motorway_link,False,218.734,,"LINESTRING (-118.268585 34.0357181, -118.2688087 34.0358582, -118.2691451 34.0360568, -118.2696351 34.0363672, -118.2705045 34.0368749)",41.52214627974215,0.001356975712646028,,,,,,
304903916,21098478,0,"[607246653, 1119801766]",yes,True,3,motorway,False,399.792,55 mph,"LINESTRING (-118.2705045 34.0368749, -118.2708979 34.0371382, -118.2711187 34.0372749, -118.2713216 34.0373948, -118.2716085 34.0375487, -118.2719529 34.0377222, -118.272155 34.0378197, -118.2723493 34.0379041, -118.2726223 34.0380209, -118.2728934 34.0381203, -118.2731761 34.038214, -118.2736047 34.0383266, -118.273762 34.0383611, -118.2739351 34.0383918, -118.2741433 34.0384236, -118.2743425 34.0384459)",29.349289666145015,0.0014412537084082504,I 10,Santa Monica Freeway,,,,
304903936,304903949,0,970050655,yes,True,3,motorway_link,False,108.649,,"LINESTRING (-118.2697632 34.0366295, -118.2700988 34.0368462, -118.270697 34.0372261)",20.386318112678794,0.008253362356800922,,,,,,
304903949,304903979,0,"[119882426, 27767421]",yes,True,2,motorway_link,False,190.056,,"LINESTRING (-118.270697 34.0372261, -118.2714756 34.0377683, -118.2715701 34.0378311, -118.2716565 34.0378985, -118.2717333 34.0379651, -118.2717979 34.0380325, -118.2718449 34.038095, -118.2718794 34.0381548, -118.2719099 34.0382171, -118.2719269 34.0382745, -118.2719407 34.0383377, -118.271955 34.0384321, -118.271956 34.038496)",20.4107674786547,0.007519737988944703,,,,,,
304903949,277328259,0,"[1021866881, 519318485, 148356718, 148356783]",yes,True,"['1', '2']",motorway_link,False,775.5870000000002,,"LINESTRING (-118.270697 34.0372261, -118.2711778 34.0374891, -118.2718699 34.0378484, -118.27222 34.0380205, -118.2725602 34.0381761, -118.2732624 34.0384841, -118.2736456 34.0386323, -118.2738076 34.0386889, -118.2739606 34.0387373, -118.2740487 34.0387618, -118.2741468 34.0387829, -118.2742577 34.0387995, -118.2743617 34.0388096, -118.274462 34.0388135, -118.2745771 34.0388116, -118.2746851 34.0388008, -118.274796 34.0387852, -118.2748896 34.0387675, -118.2750071 34.0387367, -118.2751189 34.0386949, -118.2752115 34.0386582, -118.2752889 34.0386215, -118.2753779 34.0385709, -118.2754603 34.038521, -118.2755405 34.0384647, -118.2756263 34.038397, -118.2756715 34.0383567, -118.2757135 34.038312, -118.2758299 34.0381757, -118.2759534 34.0379781, -118.2760079 34.0378701, -118.2760396 34.0377833, -118.2760603 34.0376966, -118.2760748 34.0376208, -118.2760862 34.0375255, -118.2760908 34.0374425, -118.2760876 34.0373694, -118.27608 34.0372972, -118.27607 34.037232, -118.2760544 34.0371699, -118.2760333 34.0371008, -118.2760002 34.0370203, -118.2759548 34.0369373, -118.2759044 34.036868, -118.2758631 34.0368227, -118.2758111 34.0367744, -118.2757567 34.03673, -118.2756701 34.0366712, -118.2755861 34.0366235, -118.2754959 34.0365784, -118.2752221 34.0364487)",27.4510865725918,0.0007336243678562195,,,,,,
304903979,122478191,0,"[27767422, 27767423]",yes,True,1,motorway_link,False,307.57000000000005,,"LINESTRING (-118.271956 34.038496, -118.2718189 34.0389851, -118.2717971 34.0390671, -118.2717823 34.0391736, -118.27178 34.0392688, -118.271784 34.0393514, -118.2717969 34.0394489, -118.271814 34.0395304, -118.2718332 34.0396063, -118.2718682 34.0396944, -118.2718964 34.0397569, -118.2719471 34.0398455, -118.2720036 34.0399314, -118.2724549 34.040592, -118.2724957 34.0406615, -118.2725269 34.0407261, -118.2725503 34.0407955, -118.2725604 34.0408733, -118.2725549 34.0409499, -118.272541 34.0410209, -118.272515 34.041094)",20.40958263077934,0.007011776335491588,,,,,,
304903979,304903660,0,386112912,yes,True,,motorway_link,False,154.14,,"LINESTRING (-118.271956 34.038496, -118.2719084 34.0389829, -118.2718913 34.0391207, -118.2718862 34.0391962, -118.2718855 34.0392567, -118.2718957 34.0393562, -118.2719195 34.0394473, -118.2719541 34.0395521, -118.2719943 34.039628, -118.2721293 34.0398386)",33.502922220318865,0.000507961653453116,,,,,,
304904119,304904138,0,"[148385512, 27767425, 969805084]",yes,True,"['4', '3']",motorway_link,False,186.14499999999998,,"LINESTRING (-118.2730015 34.0432566, -118.2730194 34.0432309, -118.2732646 34.0428569, -118.2735391 34.0424091, -118.2736437 34.0422318, -118.2737507 34.0420172, -118.2738096 34.0418819, -118.2738587 34.0417447)",22.30961165380697,0.014969371741358654,,,,,,
304904138,38724023,0,"[519318486, 27767429, 27767430, 27767431]",yes,True,2,motorway_link,False,449.145,,"LINESTRING (-118.2738587 34.0417447, -118.2738934 34.0415748, -118.2739181 34.0414153, -118.2739548 34.0410733, -118.2740181 34.0404124, -118.2741165 34.039456, -118.2742413 34.0385489, -118.2743532 34.0379231, -118.2743759 34.0377297)",31.44015358133883,0.010033433604348156,,,,,,
304904138,304904194,0,"[386112881, 27767428]",yes,True,3,motorway_link,False,374.75299999999993,,"LINESTRING (-118.2738587 34.0417447, -118.2739383 34.0414703, -118.2740103 34.041196, -118.2741372 34.0406614, -118.2741515 34.0405902, -118.274251 34.0400456, -118.274277 34.0399045, -118.2743039 34.0397791, -118.2743258 34.039696, -118.2743519 34.0396212, -118.2743858 34.039545, -118.2744208 34.0394809, -118.2744717 34.0393932, -118.2745215 34.039325, -118.2745917 34.0392457, -118.2746457 34.0391904, -118.2747391 34.0391036, -118.2748565 34.0390153, -118.2749651 34.0389503, -118.2750798 34.0388897, -118.2752049 34.0388361, -118.275339 34.0387901)",22.322667891625443,0.004935938137010497,,,,,,
304904194,38560128,0,386112910,,True,3,motorway_link,False,229.387,,"LINESTRING (-118.275339 34.0387901, -118.2755153 34.0387419, -118.2756728 34.0387046, -118.2758381 34.038667, -118.2759944 34.0386377, -118.2761548 34.0386102, -118.276325 34.0385849, -118.2764878 34.0385633, -118.2767078 34.038542, -118.2777871 34.0384479)",36.998235019299294,0.0006355254865363403,,,,,,
304904194,1614922737,0,"[398771294, 148356775]",,True,2,motorway_link,False,310.198,,"LINESTRING (-118.275339 34.0387901, -118.2754888 34.0387594, -118.2756154 34.0387383, -118.2757477 34.0387194, -118.2758697 34.0387077, -118.2760027 34.0386969, -118.2761592 34.0386907, -118.27647 34.0386783, -118.2770814 34.0386542, -118.2775204 34.0386418, -118.2779731 34.0386331, -118.278189 34.0386255, -118.2782531 34.0386243, -118.2783092 34.0386292, -118.2783586 34.0386379, -118.2784325 34.0386626, -118.2785298 34.0387016, -118.2786603 34.0387548)",22.149152023013833,0.004300412650474156,,,,,,
308715042,10570168743,0,1133765538,,False,,secondary,True,7.964,,"LINESTRING (-118.2534525 34.0544641, -118.2533899 34.0545135)",1.630622022105143,0.004102274082628429,,South Flower Street,,,,
308715042,1839436259,0,28103269,,False,5,secondary,False,32.578,,"LINESTRING (-118.2534525 34.0544641, -118.2535426 34.054374, -118.2536664 34.054231)",1.7053411100881117,0.013690557547462097,,South Flower Street,,,,
308715042,123281812,0,1059564337,,True,4,primary,False,44.846,,"LINESTRING (-118.2534525 34.0544641, -118.2535477 34.0545249, -118.2538427 34.0547052)",6.8442416050513994,0.006988133799346149,,West 3rd Street,,,,
308715052,123281812,0,185948979,,True,1,primary_link,False,89.625,,"LINESTRING (-118.252951 34.0549528, -118.2530675 34.0549305, -118.2533128 34.0547886, -118.2534117 34.0547384, -118.2535069 34.0547089, -118.2535843 34.0547007, -118.2538427 34.0547052)",13.172335108945747,0.006271859053785711,,,,,,
308715052,10570168743,0,1254830070,,True,2,secondary,False,65.484,,"LINESTRING (-118.252951 34.0549528, -118.2530946 34.0548437, -118.253249 34.0547156, -118.2533944 34.0545737, -118.2533899 34.0545135)",4.697471481789204,0.013476304415178933,,South Flower Street,,,,
308715119,10570168756,0,45536813,,True,1,secondary,False,59.168000000000006,,"LINESTRING (-118.2509099 34.055132, -118.2506398 34.0554339, -118.2505315 34.0555619)",7.256849346550293,0.0007656182476152209,,South Hope Street,,,,
308715119,8873833259,0,"[381459561, 185948991]",,False,"['5', '4']",secondary,True,120.137,,"LINESTRING (-118.2509099 34.055132, -118.2508444 34.0550935, -118.2504695 34.0548594, -118.2500698 34.0545968, -118.250014 34.0545601, -118.2498783 34.0544713)",1.7318184480344547,0.0004431505220295506,,West 2nd Street,,,,
308715119,123281801,0,"[1036211020, 161808940]",,False,4,secondary,True,82.93299999999999,,"LINESTRING (-118.2509099 34.055132, -118.2510009 34.0550449, -118.2510472 34.0550012, -118.251145 34.0549026, -118.2513867 34.0546593, -118.2514865 34.0545593)",1.6001768235977138,0.0006170584309401519,,South Hope Street,,,,
317639226,317639330,0,"[28897083, 123541549, 398025943]",,True,"['2', '3']",motorway,False,644.699,,"LINESTRING (-118.2079665 34.0284204, -118.2086171 34.028415, -118.2090731 34.0284612, -118.2094393 34.0285113, -118.2096764 34.0285514, -118.2098781 34.0285928, -118.2100796 34.028636, -118.2103179 34.0286935, -118.2105284 34.0287496, -118.2113155 34.0289844, -118.2120698 34.0292405, -118.2126122 34.0294158, -118.2131525 34.0295737, -118.2132708 34.0296036, -118.2135771 34.0296665, -118.2141082 34.0297504, -118.2143127 34.029777, -118.2144487 34.0297911, -118.2145688 34.0297988, -118.214705 34.0298036)",30.841699257724624,0.0020747207651806844,CA 60,Pomona Freeway,,,,
317639226,317649797,0,"[776394617, 28898458]",,True,3,motorway_link,False,243.68399999999997,,"LINESTRING (-118.2079665 34.0284204, -118.2082997 34.0284503, -118.2085628 34.0284719, -118.2088989 34.0285127, -118.209151 34.0285496, -118.2093629 34.0285896, -118.2095238 34.0286228, -118.2096833 34.0286593, -118.2098335 34.0286959, -118.2101187 34.0287774, -118.210534 34.0289034)",24.19934708362168,0.0015821679288173815,,,,,,
317639330,317639334,0,123541531,,True,4,motorway,False,449.208,,"LINESTRING (-118.214705 34.0298036, -118.2151928 34.029811, -118.2155293 34.0298102, -118.2157561 34.0297989, -118.2159881 34.0297831, -118.2164717 34.0297413, -118.2169434 34.0296959, -118.2195553 34.0294468)",30.826333411394398,0.0020747207651806844,CA 60,Pomona Freeway,,,,
317639334,317639339,0,865243639,,True,5,motorway,False,226.293,,"LINESTRING (-118.2195553 34.0294468, -118.2199587 34.0294254, -118.2203793 34.0294112, -118.2209972 34.0294112, -118.2216324 34.0294183, -118.2220088 34.0294397)",22.658953628824545,0.0030882327686491975,CA 60,Pomona Freeway,,,,
317639339,317644519,0,"[148385677, 119128990]",yes,True,1,motorway_link,False,461.4359999999999,,"LINESTRING (-118.2220088 34.0294397, -118.2231053 34.029565, -118.2238982 34.0296519, -118.2242982 34.0296919, -118.2245471 34.0297061, -118.224899 34.0296919, -118.2251651 34.0296777, -118.2254054 34.0296421, -118.2257401 34.0295852, -118.2269539 34.0293614)",22.774702294769618,0.000893946640325039,,,,,,
317639339,317639434,0,"[28897090, 119128989, 865243638]",yes,True,4,motorway,False,865.453,,"LINESTRING (-118.2220088 34.0294397, -118.2230743 34.0294681, -118.223452 34.0294823, -118.224308 34.0294916, -118.2246623 34.0294591, -118.224851 34.0294397, -118.2252459 34.0293827, -118.2256664 34.0293045, -118.227323 34.0289702, -118.2292885 34.0285718, -118.2297091 34.0284794, -118.2301725 34.0283727, -118.2306274 34.0282375, -118.2311682 34.0280526)",33.67024128142157,0.0021942861283241583,CA 60,Pomona Freeway,,,,
317639434,250244983,0,34581130,yes,True,5,motorway,False,208.023,55 mph,"LINESTRING (-118.2311682 34.0280526, -118.2316574 34.0278605, -118.233204 34.0272444)",32.85297981763717,0.010959903434942917,I 10,Santa Monica Freeway,,,,
317639773,317640150,0,"[28897137, 28897155, 148257364, 28897127]",yes,True,3,motorway,False,711.118,,"LINESTRING (-118.218417 34.0290394, -118.2175117 34.0290284, -118.2167775 34.0290226, -118.2163304 34.029029, -118.2157358 34.0290484, -118.2151007 34.0290769, -118.2146458 34.0290911, -118.2142338 34.0290911, -118.2138218 34.0290698, -118.2134012 34.0290271, -118.2130555 34.0289651, -118.2127661 34.0289133, -118.2122854 34.0287995, -118.2118734 34.0286856, -118.2108349 34.0283584)",30.840066698072402,0.003357181320373303,CA 60,Pomona Freeway,,,,
317640150,317646428,0,"[28897977, 148252716]",yes,True,5,motorway,False,199.95800000000003,,"LINESTRING (-118.2108349 34.0283584, -118.2105259 34.0282731, -118.2102083 34.0282019, -118.209865 34.0281308, -118.2095732 34.028081, -118.2093414 34.0280526, -118.209144 34.0280312, -118.2089209 34.028017, -118.2087149 34.0280099)",24.31587658256336,0.004365635467850503,CA 60,Pomona Freeway,,,,
317640401,317640724,0,"[911186793, 28897213]",,True,3,motorway,False,281.994,55 mph,"LINESTRING (-118.2217697 34.0364743, -118.2217783 34.0362538, -118.2217697 34.0360831, -118.2217526 34.0358057, -118.2217182 34.0355212, -118.2216753 34.0352012, -118.2216238 34.0349807, -118.2215637 34.0347459, -118.2214521 34.034433, -118.2213664 34.0342331, -118.221263 34.033992)",21.349231921156147,0.0038209749523208858,US 101,Santa Ana Freeway,,,,
317640401,1530583597,0,"[28897280, 1059896425, 398800837]",,True,"['1', '2']",motorway_link,False,249.89199999999997,,"LINESTRING (-118.2217697 34.0364743, -118.2218041 34.0360547, -118.2218126 34.0358911, -118.2218126 34.0357275, -118.2217955 34.035507, -118.2217763 34.0351648, -118.2217561 34.034856, -118.221744 34.0346819, -118.2217526 34.0345468, -118.2217578 34.0345054, -118.2217697 34.0344259, -118.2218283 34.0342368)",20.890495815698852,0.001068442672025328,,,,,,
317640724,317648078,0,28898193,,True,2,motorway_link,False,207.82799999999997,,"LINESTRING (-118.221263 34.033992, -118.2211333 34.0337078, -118.2208758 34.0332739, -118.2206526 34.0329467, -118.2203866 34.0325768, -118.2202162 34.0323406)",28.253781383409244,0.0021294161846216243,,,,,,
317640724,1530583719,0,"[28897231, 28897240, 122900695, 122900696, 148257370, 148257375]",yes,True,"['2', '3']",motorway,False,887.386,55 mph,"LINESTRING (-118.221263 34.033992, -118.2210745 34.0336861, -118.2208084 34.0333376, -118.2203793 34.032861, -118.2197269 34.0321782, -118.219315 34.0318012, -118.2189545 34.0315025, -118.218594 34.0312393, -118.2180704 34.0308623, -118.2177614 34.030656, -118.2174353 34.0304711, -118.2171434 34.0303075, -118.216843 34.030151, -118.2165255 34.0299874, -118.2155642 34.0295464, -118.2141651 34.0289204, -118.2140859 34.0288853)",21.477488819981993,0.0016915587676992613,US 101,Santa Ana Freeway,,,,
317641736,317642127,0,"[28897401, 148257386, 148257372, 28897365]",yes,True,2,motorway,False,509.792,55 mph,"LINESTRING (-118.2154011 34.0296033, -118.2163452 34.03003, -118.21668 34.0301937, -118.2169632 34.030343, -118.2172722 34.0305137, -118.217461 34.0306276, -118.2176842 34.0307627, -118.2180018 34.0309619, -118.2183451 34.0311895, -118.218594 34.0313673, -118.2189716 34.0316589, -118.2192635 34.0319079, -118.219421 34.0320566, -118.2197371 34.0323891)",21.46382360353182,0.0016653284912791977,US 101,Santa Ana Freeway,,,,
317642127,317650658,0,148238640,,True,3,motorway,False,726.742,55 mph,"LINESTRING (-118.2197371 34.0323891, -118.2203403 34.0330133, -118.2206017 34.0333107, -118.2208427 34.033615, -118.2209972 34.0338355, -118.2211947 34.0341627, -118.2213663 34.0346179, -118.2214779 34.034938, -118.2215466 34.0351727, -118.2215895 34.035379, -118.2216324 34.0356422, -118.2216581 34.0358911, -118.2216581 34.0361187, -118.221646 34.0362998, -118.2216117 34.0365061, -118.2215688 34.0367337, -118.2214915 34.0371035, -118.22144 34.0374165, -118.2214143 34.0377223, -118.2214143 34.0380708, -118.22144 34.0384834)",21.347147290056068,0.0022634493683914114,US 101,Santa Ana Freeway,,,,
317642668,317643002,0,"[28897497, 398800829, 148257326]",yes,True,3,motorway,False,252.14500000000004,65 mph,"LINESTRING (-118.2167261 34.0306516, -118.2174553 34.0309917, -118.2179725 34.0312756, -118.2183197 34.0315044, -118.2185816 34.0317005, -118.2189206 34.0319851)",29.186489534009716,0.0005298986335084606,I 5,Golden State Freeway,,,,
317642793,4049747232,0,881017188,,True,2,motorway_link,False,131.482,,"LINESTRING (-118.2163423 34.0307671, -118.2169031 34.0310117, -118.2176058 34.0313164)",24.134957404574116,0.0009148249993589462,,,,,,
317642827,4049747232,0,1099332651,,True,2,primary,False,28.801,,"LINESTRING (-118.2177025 34.0310701, -118.2176058 34.0313164)",9.946429073679266,0.00320691594760814,,South Soto Street,,,,
317642827,317642902,0,"[28897493, 398799206]",,True,1,motorway_link,False,349.07400000000007,,"LINESTRING (-118.2177025 34.0310701, -118.2175983 34.0311255, -118.2175039 34.0311468, -118.2174095 34.0311468, -118.2172979 34.0311255, -118.2171177 34.0310615, -118.2162336 34.0306489, -118.2161392 34.0305991, -118.2160963 34.0305635, -118.216062 34.0305209, -118.2160534 34.0304853, -118.2160534 34.0304355, -118.216062 34.0303999, -118.2160877 34.030343, -118.2161306 34.0303075, -118.2161993 34.0302861, -118.2162851 34.0302932, -118.216371 34.0303075, -118.216474 34.0303359, -118.2166113 34.0303857, -118.216783 34.0304568, -118.2175554 34.0308907)",26.591849124350784,0.00046067658116223886,,,,,,
317642902,317642127,0,"[148385609, 398799204]",yes,True,2,motorway_link,False,261.514,,"LINESTRING (-118.2175554 34.0308907, -118.217981 34.0311287, -118.2184188 34.0314062, -118.2197371 34.0323891)",26.58617875320705,0.0005981208771122136,,,,,,
317643002,910997296,0,"[77392984, 139639770, 148385659, 77392996]",yes,True,1,motorway_link,False,543.976,,"LINESTRING (-118.2189206 34.0319851, -118.2190545 34.0320476, -118.2192805 34.0322527, -118.2196552 34.0326107, -118.2199039 34.0328477, -118.2201389 34.0330744, -118.2203892 34.0333143, -118.2205759 34.0335197, -118.2207389 34.0337253, -118.2208942 34.0339351, -118.2210144 34.0341342, -118.2210655 34.0342409, -118.2210808 34.0343412, -118.2210629 34.0344214, -118.2210213 34.0344989, -118.2209595 34.0345551, -118.2208833 34.0346006, -118.2207948 34.0346262, -118.2207118 34.0346355, -118.2206318 34.034632, -118.2205475 34.0346051, -118.2204823 34.0345752, -118.220405 34.0345255, -118.2203535 34.0344543, -118.2203278 34.0344045, -118.2203266 34.0342921, -118.2203567 34.0342153, -118.2203964 34.0341485, -118.2204565 34.0340916, -118.2205338 34.0340489, -118.2206368 34.0340347, -118.2208636 34.0340377, -118.2212359 34.0340833)",29.052970675024493,0.00037351678373054753,,,,,,
